MCore, MMantle, MWater, MGas, RCore, RMantle, RWater, RPlanet
0	 0.72	 0.28	 0	 0	 0.926863	 1.18341	 1.18341	 
0	 0.73	 0.27	 0	 0	 0.931312	 1.17972	 1.17972	 
0	 0.74	 0.26	 0	 0	 0.935731	 1.17599	 1.17599	 
0	 0.75	 0.25	 0	 0	 0.940119	 1.17221	 1.17221	 
0	 0.76	 0.24	 0	 0	 0.944481	 1.16838	 1.16838	 
0	 0.77	 0.23	 0	 0	 0.948814	 1.1645	 1.1645	 
0	 0.78	 0.22	 0	 0	 0.95312	 1.16057	 1.16057	 
0	 0.79	 0.21	 0	 0	 0.957401	 1.15659	 1.15659	 
0	 0.8	 0.2	 0	 0	 0.961658	 1.15254	 1.15254	 
0	 0.81	 0.19	 0	 0	 0.965891	 1.14843	 1.14843	 
0	 0.82	 0.18	 0	 0	 0.970101	 1.14426	 1.14426	 
0	 0.83	 0.17	 0	 0	 0.974291	 1.14001	 1.14001	 
0	 0.84	 0.16	 0	 0	 0.978458	 1.13569	 1.13569	 
0	 0.85	 0.15	 0	 0	 0.982607	 1.13128	 1.13128	 
0	 0.86	 0.14	 0	 0	 0.986737	 1.12679	 1.12679	 
0	 0.87	 0.13	 0	 0	 0.990849	 1.12221	 1.12221	 
0	 0.88	 0.12	 0	 0	 0.994944	 1.11752	 1.11752	 
0	 0.89	 0.11	 0	 0	 0.999023	 1.11272	 1.11272	 
0	 0.9	 0.1	 0	 0	 1.00309	 1.1078	 1.1078	 
0	 0.91	 0.09	 0	 0	 1.00714	 1.10275	 1.10275	 
0	 0.92	 0.08	 0	 0	 1.01118	 1.09756	 1.09756	 
0	 0.93	 0.07	 0	 0	 1.0152	 1.0922	 1.0922	 
0	 0.94	 0.06	 0	 0	 1.01922	 1.08666	 1.08666	 
0	 0.95	 0.05	 0	 0	 1.02323	 1.08091	 1.08091	 
0	 0.96	 0.04	 0	 0	 1.02723	 1.07493	 1.07493	 
0	 0.97	 0.03	 0	 0	 1.03123	 1.06868	 1.06868	 
0	 0.98	 0.02	 0	 0	 1.03522	 1.06179	 1.06179	 
0	 0.99	 0.01	 0	 0	 1.03921	 1.05369	 1.05369	 
0	 1	 0	 0	 0	 1.04325	 1.04325	 1.04325	 
0.01	 0	 0.99	 0	 0.173799	 0.173799	 1.3879	 1.3879	 
0.01	 0.01	 0.98	 0	 0.173095	 0.25365	 1.38523	 1.38523	 
0.01	 0.02	 0.97	 0	 0.172641	 0.301325	 1.38257	 1.38257	 
0.01	 0.03	 0.96	 0	 0.172277	 0.337283	 1.37991	 1.37991	 
0.01	 0.04	 0.95	 0	 0.171966	 0.366809	 1.37726	 1.37726	 
0.01	 0.05	 0.94	 0	 0.171691	 0.392173	 1.37461	 1.37461	 
0.01	 0.06	 0.93	 0	 0.171443	 0.414587	 1.37196	 1.37196	 
0.01	 0.07	 0.92	 0	 0.171214	 0.434777	 1.36932	 1.36932	 
0.01	 0.08	 0.91	 0	 0.171003	 0.453227	 1.36668	 1.36668	 
0.01	 0.09	 0.9	 0	 0.170806	 0.470268	 1.36404	 1.36404	 
0.01	 0.1	 0.89	 0	 0.170621	 0.486138	 1.36139	 1.36139	 
0.01	 0.11	 0.88	 0	 0.170446	 0.501025	 1.35875	 1.35875	 
0.01	 0.12	 0.87	 0	 0.17028	 0.515066	 1.35611	 1.35611	 
0.01	 0.13	 0.86	 0	 0.170122	 0.528373	 1.35346	 1.35346	 
0.01	 0.14	 0.85	 0	 0.169972	 0.541036	 1.35081	 1.35081	 
0.01	 0.15	 0.84	 0	 0.169828	 0.553126	 1.34816	 1.34816	 
0.01	 0.16	 0.83	 0	 0.16969	 0.564708	 1.34551	 1.34551	 
0.01	 0.17	 0.82	 0	 0.169558	 0.575831	 1.34285	 1.34285	 
0.01	 0.18	 0.81	 0	 0.16943	 0.586539	 1.34019	 1.34019	 
0.01	 0.19	 0.8	 0	 0.169307	 0.596868	 1.33752	 1.33752	 
0.01	 0.2	 0.79	 0	 0.169188	 0.606853	 1.33485	 1.33485	 
0.01	 0.21	 0.78	 0	 0.169074	 0.61652	 1.33217	 1.33217	 
0.01	 0.22	 0.77	 0	 0.168963	 0.625895	 1.32949	 1.32949	 
0.01	 0.23	 0.76	 0	 0.168856	 0.634999	 1.3268	 1.3268	 
0.01	 0.24	 0.75	 0	 0.168751	 0.643848	 1.3241	 1.3241	 
0.01	 0.25	 0.74	 0	 0.168649	 0.65246	 1.3214	 1.3214	 
0.01	 0.26	 0.73	 0	 0.16855	 0.660854	 1.31869	 1.31869	 
0.01	 0.27	 0.72	 0	 0.168453	 0.669042	 1.31597	 1.31597	 
0.01	 0.28	 0.71	 0	 0.168359	 0.677038	 1.31324	 1.31324	 
0.01	 0.29	 0.7	 0	 0.168268	 0.684854	 1.31051	 1.31051	 
0.01	 0.3	 0.69	 0	 0.168179	 0.692499	 1.30776	 1.30776	 
0.01	 0.31	 0.68	 0	 0.168093	 0.699983	 1.30501	 1.30501	 
0.01	 0.32	 0.67	 0	 0.168009	 0.707316	 1.30225	 1.30225	 
0.01	 0.33	 0.66	 0	 0.167927	 0.714505	 1.29948	 1.29948	 
0.01	 0.34	 0.65	 0	 0.167847	 0.721557	 1.2967	 1.2967	 
0.01	 0.35	 0.64	 0	 0.167769	 0.72848	 1.29391	 1.29391	 
0.01	 0.36	 0.63	 0	 0.167693	 0.73528	 1.29111	 1.29111	 
0.01	 0.37	 0.62	 0	 0.167619	 0.741963	 1.2883	 1.2883	 
0.01	 0.38	 0.61	 0	 0.167547	 0.748534	 1.28548	 1.28548	 
0.01	 0.39	 0.6	 0	 0.167476	 0.754999	 1.28264	 1.28264	 
0.01	 0.4	 0.59	 0	 0.167407	 0.761362	 1.2798	 1.2798	 
0.01	 0.41	 0.58	 0	 0.16734	 0.767627	 1.27694	 1.27694	 
0.01	 0.42	 0.57	 0	 0.167274	 0.773799	 1.27407	 1.27407	 
0.01	 0.43	 0.56	 0	 0.16721	 0.779882	 1.27119	 1.27119	 
0.01	 0.44	 0.55	 0	 0.167147	 0.785879	 1.26829	 1.26829	 
0.01	 0.45	 0.54	 0	 0.167086	 0.791794	 1.26538	 1.26538	 
0.01	 0.46	 0.53	 0	 0.167026	 0.79763	 1.26246	 1.26246	 
0.01	 0.47	 0.52	 0	 0.166968	 0.803391	 1.25952	 1.25952	 
0.01	 0.48	 0.51	 0	 0.166911	 0.809079	 1.25657	 1.25657	 
0.01	 0.49	 0.5	 0	 0.166855	 0.814696	 1.2536	 1.2536	 
0.01	 0.5	 0.49	 0	 0.166801	 0.820246	 1.25061	 1.25061	 
0.01	 0.51	 0.48	 0	 0.166748	 0.825731	 1.24761	 1.24761	 
0.01	 0.52	 0.47	 0	 0.166696	 0.831154	 1.2446	 1.2446	 
0.01	 0.53	 0.46	 0	 0.166645	 0.836516	 1.24156	 1.24156	 
0.01	 0.54	 0.45	 0	 0.166596	 0.84182	 1.23851	 1.23851	 
0.01	 0.55	 0.44	 0	 0.166547	 0.847068	 1.23544	 1.23544	 
0.01	 0.56	 0.43	 0	 0.1665	 0.852261	 1.23235	 1.23235	 
0.01	 0.57	 0.42	 0	 0.166454	 0.857403	 1.22924	 1.22924	 
0.01	 0.58	 0.41	 0	 0.166409	 0.862494	 1.22611	 1.22611	 
0.01	 0.59	 0.4	 0	 0.166366	 0.867536	 1.22296	 1.22296	 
0.01	 0.6	 0.39	 0	 0.166321	 0.872519	 1.21976	 1.21976	 
0.01	 0.61	 0.38	 0	 0.16627	 0.877411	 1.21643	 1.21643	 
0.01	 0.62	 0.37	 0	 0.166219	 0.882257	 1.21307	 1.21307	 
0.01	 0.63	 0.36	 0	 0.16617	 0.887061	 1.20969	 1.20969	 
0.01	 0.64	 0.35	 0	 0.166122	 0.891823	 1.20627	 1.20627	 
0.01	 0.65	 0.34	 0	 0.166075	 0.896543	 1.20283	 1.20283	 
0.01	 0.66	 0.33	 0	 0.166029	 0.901226	 1.19935	 1.19935	 
0.01	 0.67	 0.32	 0	 0.165983	 0.90587	 1.19585	 1.19585	 
0.01	 0.68	 0.31	 0	 0.165939	 0.910477	 1.1923	 1.1923	 
0.01	 0.69	 0.3	 0	 0.165896	 0.915049	 1.18872	 1.18872	 
0.01	 0.7	 0.29	 0	 0.165854	 0.919587	 1.18511	 1.18511	 
0.01	 0.71	 0.28	 0	 0.165813	 0.924092	 1.18145	 1.18145	 
0.01	 0.72	 0.27	 0	 0.165773	 0.928564	 1.17776	 1.17776	 
0.01	 0.73	 0.26	 0	 0.165734	 0.933006	 1.17402	 1.17402	 
0.01	 0.74	 0.25	 0	 0.165696	 0.937418	 1.17023	 1.17023	 
0.01	 0.75	 0.24	 0	 0.165658	 0.9418	 1.1664	 1.1664	 
0.01	 0.76	 0.23	 0	 0.165622	 0.946156	 1.16252	 1.16252	 
0.01	 0.77	 0.22	 0	 0.165587	 0.950484	 1.15858	 1.15858	 
0.01	 0.78	 0.21	 0	 0.165553	 0.954786	 1.15459	 1.15459	 
0.01	 0.79	 0.2	 0	 0.165519	 0.959064	 1.15054	 1.15054	 
0.01	 0.8	 0.19	 0	 0.165487	 0.963318	 1.14642	 1.14642	 
0.01	 0.81	 0.18	 0	 0.165456	 0.967548	 1.14224	 1.14224	 
0.01	 0.82	 0.17	 0	 0.165426	 0.971757	 1.13799	 1.13799	 
0.01	 0.83	 0.16	 0	 0.165396	 0.975945	 1.13366	 1.13366	 
0.01	 0.84	 0.15	 0	 0.165368	 0.980112	 1.12925	 1.12925	 
0.01	 0.85	 0.14	 0	 0.165341	 0.984261	 1.12475	 1.12475	 
0.01	 0.86	 0.13	 0	 0.165314	 0.988392	 1.12015	 1.12015	 
0.01	 0.87	 0.12	 0	 0.165289	 0.992505	 1.11546	 1.11546	 
0.01	 0.88	 0.11	 0	 0.165265	 0.996603	 1.11065	 1.11065	 
0.01	 0.89	 0.1	 0	 0.165242	 1.00069	 1.10572	 1.10572	 
0.01	 0.9	 0.09	 0	 0.165221	 1.00475	 1.10066	 1.10066	 
0.01	 0.91	 0.08	 0	 0.1652	 1.00881	 1.09546	 1.09546	 
0.01	 0.92	 0.07	 0	 0.165181	 1.01286	 1.09008	 1.09008	 
0.01	 0.93	 0.06	 0	 0.165163	 1.01689	 1.08453	 1.08453	 
0.01	 0.94	 0.05	 0	 0.165146	 1.02092	 1.07877	 1.07877	 
0.01	 0.95	 0.04	 0	 0.165131	 1.02494	 1.07278	 1.07278	 
0.01	 0.96	 0.03	 0	 0.165117	 1.02895	 1.06651	 1.06651	 
0.01	 0.97	 0.02	 0	 0.165104	 1.03296	 1.05962	 1.05962	 
0.01	 0.98	 0.01	 0	 0.165092	 1.03696	 1.05149	 1.05149	 
0.01	 0.99	 0	 0	 0.165091	 1.04102	 1.04102	 1.04102	 
0.02	 0	 0.98	 0	 0.217978	 0.217978	 1.38332	 1.38332	 
0.02	 0.01	 0.97	 0	 0.217214	 0.277331	 1.38066	 1.38066	 
0.02	 0.02	 0.96	 0	 0.216675	 0.318438	 1.37801	 1.37801	 
0.02	 0.03	 0.95	 0	 0.216235	 0.35097	 1.37536	 1.37536	 
0.02	 0.04	 0.94	 0	 0.215858	 0.378344	 1.37272	 1.37272	 
0.02	 0.05	 0.93	 0	 0.215523	 0.402212	 1.37007	 1.37007	 
0.02	 0.06	 0.92	 0	 0.215219	 0.423514	 1.36743	 1.36743	 
0.02	 0.07	 0.91	 0	 0.214942	 0.442847	 1.36479	 1.36479	 
0.02	 0.08	 0.9	 0	 0.214683	 0.460604	 1.36215	 1.36215	 
0.02	 0.09	 0.89	 0	 0.214442	 0.477077	 1.35951	 1.35951	 
0.02	 0.1	 0.88	 0	 0.214216	 0.492476	 1.35687	 1.35687	 
0.02	 0.11	 0.87	 0	 0.214002	 0.506956	 1.35423	 1.35423	 
0.02	 0.12	 0.86	 0	 0.213799	 0.520647	 1.35158	 1.35158	 
0.02	 0.13	 0.85	 0	 0.213606	 0.53365	 1.34893	 1.34893	 
0.02	 0.14	 0.84	 0	 0.213422	 0.546042	 1.34628	 1.34628	 
0.02	 0.15	 0.83	 0	 0.213246	 0.557895	 1.34363	 1.34363	 
0.02	 0.16	 0.82	 0	 0.213077	 0.569261	 1.34097	 1.34097	 
0.02	 0.17	 0.81	 0	 0.212915	 0.580192	 1.33831	 1.33831	 
0.02	 0.18	 0.8	 0	 0.212759	 0.590726	 1.33564	 1.33564	 
0.02	 0.19	 0.79	 0	 0.212608	 0.600896	 1.33297	 1.33297	 
0.02	 0.2	 0.78	 0	 0.212463	 0.610735	 1.33029	 1.33029	 
0.02	 0.21	 0.77	 0	 0.212323	 0.620269	 1.32761	 1.32761	 
0.02	 0.22	 0.76	 0	 0.212187	 0.629519	 1.32492	 1.32492	 
0.02	 0.23	 0.75	 0	 0.212054	 0.638502	 1.32222	 1.32222	 
0.02	 0.24	 0.74	 0	 0.211925	 0.647241	 1.31951	 1.31951	 
0.02	 0.25	 0.73	 0	 0.2118	 0.655753	 1.3168	 1.3168	 
0.02	 0.26	 0.72	 0	 0.211679	 0.664053	 1.31408	 1.31408	 
0.02	 0.27	 0.71	 0	 0.211561	 0.672155	 1.31135	 1.31135	 
0.02	 0.28	 0.7	 0	 0.211447	 0.680071	 1.30861	 1.30861	 
0.02	 0.29	 0.69	 0	 0.211335	 0.687811	 1.30587	 1.30587	 
0.02	 0.3	 0.68	 0	 0.211226	 0.695385	 1.30312	 1.30312	 
0.02	 0.31	 0.67	 0	 0.21112	 0.702803	 1.30035	 1.30035	 
0.02	 0.32	 0.66	 0	 0.211018	 0.710073	 1.29758	 1.29758	 
0.02	 0.33	 0.65	 0	 0.210917	 0.717203	 1.2948	 1.2948	 
0.02	 0.34	 0.64	 0	 0.21082	 0.7242	 1.29201	 1.29201	 
0.02	 0.35	 0.63	 0	 0.210724	 0.731071	 1.2892	 1.2892	 
0.02	 0.36	 0.62	 0	 0.210632	 0.737822	 1.28639	 1.28639	 
0.02	 0.37	 0.61	 0	 0.210541	 0.744458	 1.28357	 1.28357	 
0.02	 0.38	 0.6	 0	 0.210453	 0.750985	 1.28073	 1.28073	 
0.02	 0.39	 0.59	 0	 0.210367	 0.757408	 1.27788	 1.27788	 
0.02	 0.4	 0.58	 0	 0.210282	 0.76373	 1.27502	 1.27502	 
0.02	 0.41	 0.57	 0	 0.2102	 0.769958	 1.27215	 1.27215	 
0.02	 0.42	 0.56	 0	 0.21012	 0.776094	 1.26927	 1.26927	 
0.02	 0.43	 0.55	 0	 0.210041	 0.782142	 1.26637	 1.26637	 
0.02	 0.44	 0.54	 0	 0.209965	 0.788107	 1.26345	 1.26345	 
0.02	 0.45	 0.53	 0	 0.20989	 0.793991	 1.26053	 1.26053	 
0.02	 0.46	 0.52	 0	 0.209817	 0.799798	 1.25759	 1.25759	 
0.02	 0.47	 0.51	 0	 0.209746	 0.80553	 1.25463	 1.25463	 
0.02	 0.48	 0.5	 0	 0.209676	 0.811191	 1.25166	 1.25166	 
0.02	 0.49	 0.49	 0	 0.209608	 0.816784	 1.24867	 1.24867	 
0.02	 0.5	 0.48	 0	 0.209542	 0.822309	 1.24567	 1.24567	 
0.02	 0.51	 0.47	 0	 0.209477	 0.827771	 1.24265	 1.24265	 
0.02	 0.52	 0.46	 0	 0.209414	 0.833172	 1.23961	 1.23961	 
0.02	 0.53	 0.45	 0	 0.209352	 0.838513	 1.23655	 1.23655	 
0.02	 0.54	 0.44	 0	 0.209292	 0.843797	 1.23348	 1.23348	 
