3	Ice VII	Ice VII'	Ice X
3	1   2	3   0   2.	5	18.01528
12.7345078629	 20.8874721998	 1.96766177087	 5.81790382415	 12.5244483184	 19.3244581272	 4.55384161598	 29.8603874613	 10.077118093	 53.7669306091	 4.44438863517	 1.95426036977	 0.0231267627412
12.6109144941	 18.7927116136	 4.06360691143	 9.63632222103	 12.7647549055	 16.7782919154	 4.8479886117	 37.036422497	 10.4129327006	 43.1671710557	 4.8277850449	 2.55411006501	 0.0152075837916
12.1520808612	 27.9983525609	 4.13162424668	 3.9077040698	 12.6096650066	 17.3648339438	 4.95516162582	 29.3776238528	 10.071559852	 54.7512235657	 4.37276950014	 1.73841336258	 0.0256015438195
12.7237835065	 21.4771328646	 1.73597145654	 6.04129982504	 12.5484188405	 19.0152191624	 4.58074135488	 29.7640063977	 10.0889119627	 53.3139059651	 4.45764012555	 1.96727798778	 0.0230407640445
12.7691511641	 18.6906531577	 2.87215181481	 4.8109643517	 12.5020885733	 19.025385808	 4.68125661997	 29.3514023899	 10.049340617	 56.6853547249	 4.23817288469	 1.43885884802	 0.0288029842201
13.0892943579	 13.9503303456	 4.16636972088	 5.26054762226	 12.8662371767	 15.3027021453	 5.10661472802	 32.9692524674	 10.2971412699	 47.5058438734	 4.58914733189	 2.05872450426	 0.0179944995051
12.7228104922	 18.3828485577	 3.59587892854	 5.35588126792	 12.4865451915	 20.2133445026	 4.39134324981	 32.903371712	 10.1198215442	 51.8563330676	 4.54498381917	 2.39912735513	 0.01760742469
13.2662336087	 13.4748887166	 3.55829058469	 5.15425576922	 12.5859426409	 18.1332386019	 4.79464962902	 40.8548728336	 10.2139740808	 49.5798950709	 4.55751733882	 1.76694913768	 0.0244385293603
13.0986727978	 17.9242333036	 1.56166157802	 4.7247865974	 12.3891619649	 20.2110514875	 4.62412287651	 37.4253132041	 10.2127869661	 49.5907006997	 4.57238694195	 1.88589565904	 0.0239639611057
12.7623130577	 20.8343804629	 1.54606321752	 4.53725965722	 12.4177499894	 20.2988728535	 4.50623349794	 35.2568905607	 10.3292782804	 45.8525239823	 4.7053403087	 1.49249780295	 0.0259228202762
12.9552279725	 17.5432805187	 2.44809615185	 4.08935888215	 12.2878371016	 21.8790067014	 4.35286427409	 33.0015588526	 10.0634583564	 54.6270610902	 4.40053425201	 1.99798439816	 0.0220243827375
13.304233611	 9.27966257132	 7.01230356268	 7.45709196906	 12.8718379285	 15.2545781296	 5.11641869466	 40.0813496655	 10.3391685399	 47.6942839236	 4.49454959568	 1.7150723087	 0.0253835406536
12.6070854532	 14.9235092371	 7.48867209533	 4.28475462124	 12.2364430484	 22.5446426772	 4.32234194888	 33.3384969616	 10.1624611243	 51.5437677526	 4.47987967451	 1.73792686023	 0.025477662886
13.2632014678	 8.57496295905	 7.88556780546	 7.4854084789	 12.9042873229	 14.9215195743	 5.15446470093	 38.2467479612	 10.3542493804	 47.7462171646	 4.46682781441	 1.76972937128	 0.0246813563028
12.9109140211	 19.9562445216	 1.52912465836	 5.56832194721	 12.4566417272	 19.8754743623	 4.52476894204	 28.3168884435	 10.0979751281	 52.3932012944	 4.53495216418	 2.13842398208	 0.0207055618413
13.0033358854	 18.3500728719	 1.82077217471	 4.46512615998	 12.2494995977	 23.1606529316	 4.12673774094	 30.0533340746	 10.3405453081	 45.9376249965	 4.66260713729	 1.61263132257	 0.0260036912075
12.9365116818	 18.6103840571	 1.88769270752	 4.59798907958	 12.1962664362	 24.1900526247	 3.95153475544	 29.8658753599	 10.3282647427	 46.1104549969	 4.67609247737	 1.61858009964	 0.0257927409592
12.9546978689	 17.8785723052	 2.35240097188	 4.20471849814	 12.2439868064	 23.4958522144	 3.98174404129	 28.3610120001	 9.93517028305	 60.0003963622	 4.20857866418	 2.05430271112	 0.0211177609453
12.4937284252	 23.1890506086	 2.183631865	 5.00405885569	 12.4435256286	 19.630582859	 4.68646522876	 30.525250206	 10.1769490494	 51.5397901413	 4.44555451203	 1.62414086222	 0.0265460273052
