Index	 Radius (earth)	 P (GPa)	 M (earth)	 Density (g cm^-3)	 T (K)	 Phase
501	 0.3947446873622562	 206.6915310030778	 0.1328943747604249	 11.22813923175575	 8554.994884138005	 Fe liquid (Dorogokupets)
502	 0.4023513146145857	 202.1162009974616	 0.1402797611046653	 11.16372595283033	 8497.197896300277	 Fe liquid (Dorogokupets)
503	 0.4100749836018175	 197.4241236180316	 0.148024310532388	 11.09678763560739	 8436.785907509537	 Fe liquid (Dorogokupets)
504	 0.4179143404792782	 192.6165361824767	 0.1561388398461633	 11.02724167015954	 8373.642100615554	 Fe liquid (Dorogokupets)
505	 0.4258676494600018	 187.695190679879	 0.1646335674212456	 10.95500517591633	 8307.645754754807	 Fe liquid (Dorogokupets)
506	 0.4339327564669667	 182.6623991445749	 0.1735179544248104	 10.87999538815997	 8238.672403924096	 Fe liquid (Dorogokupets)
507	 0.4421070458659679	 177.5210828679398	 0.1828005235638369	 10.80213014910839	 8166.594105160754	 Fe liquid (Dorogokupets)
508	 0.450387389319739	 172.2748257220813	 0.1924886526002518	 10.7213285274092	 8091.279847238497	 Fe liquid (Dorogokupets)
509	 0.4574677327395432	 167.7608575928312	 0.201	 10.65066848589178	 8024.984980640538	 Fe liquid (Dorogokupets)
510	 0.45810424711515	 167.3539036669849	 0.2017754138399833	 10.64424484850754	 8018.938558151224	 Fe liquid (Dorogokupets)
511	 0.4669210677905052	 161.6976937734608	 0.2126895269475516	 10.55402304530622	 7933.653835013009	 Fe liquid (Dorogokupets)
512	 0.4754884307394814	 156.1707850378866	 0.2236036400551199	 10.46410505748423	 7847.996848114798	 Fe liquid (Dorogokupets)
513	 0.4838277617873407	 150.7656712640142	 0.2345177531626882	 10.37439691867717	 7761.882314626843	 Fe liquid (Dorogokupets)
514	 0.4919579265612941	 145.475655997326	 0.2454318662702565	 10.28481066448246	 7675.228319901959	 Fe liquid (Dorogokupets)
515	 0.4998956468911551	 140.2947348021222	 0.2563459793778248	 10.19526307912986	 7587.955326099169	 Fe liquid (Dorogokupets)
516	 0.5076558359137531	 135.2174990733479	 0.2672600924853931	 10.10567463602624	 7499.98531738788	 Fe liquid (Dorogokupets)
517	 0.5149902383285295	 130.4106389904883	 0.2777945236499804	 10.0190920949181	 7414.342142855319	 Fe liquid (Dorogokupets)
518	 0.5209405570907839	 126.5069396868603	 0.2864954895281815	 9.947448368135341	 7343.011526945577	 Fe liquid (Dorogokupets)
519	 0.5228411870537142	 125.2595524202655	 0.2893035908677796	 9.924294540811847	 7319.869059503273	 Fe liquid (Dorogokupets)
520	 0.5232201883181172	 125.0107936204374	 0.2898652111356993	 9.919661691029864	 7315.233216236078	 Fe liquid (Dorogokupets)
521	 0.523295943934359	 124.9610704759496	 0.2899775351892832	 9.918735035231308	 7314.305750951896	 Fe liquid (Dorogokupets)
522	 0.5233110932749406	 124.9511269906334	 0.2899999999999999	 9.918549700618163	 7314.120246008692	 Fe liquid (Dorogokupets)
523	 0.5233110932749406	 124.9511269906334	 0.2899999999999999	 4.872417757763636	 7314.120246008692	 Si liquid (Wolf)
524	 0.5291579536617455	 123.0761256148109	 0.2942998490872143	 4.856189515376705	 7288.801582390597	 Si liquid (Wolf)
525	 0.5380933590898866	 120.2489395818531	 0.3010284910727311	 4.831417435249916	 7250.239691574941	 Si liquid (Wolf)
526	 0.546784598007252	 117.5412026476707	 0.3077571330582479	 4.807339284542314	 7212.859809698802	 Si liquid (Wolf)
527	 0.5564502526456451	 114.5760219536708	 0.3154547149880155	 4.780560286096115	 7171.407050416819	 Si liquid (Wolf)
528	 0.5658421803708694	 111.7387676297974	 0.323152296917783	 4.754517405408003	 7131.217275662417	 Si liquid (Wolf)
529	 0.574980769730007	 109.0173436043741	 0.3308498788475505	 4.729136418434894	 7092.168359081551	 Si liquid (Wolf)
530	 0.5851184359716984	 106.0412857305489	 0.3396301066009122	 4.700911478390475	 7048.885110374198	 Si liquid (Wolf)
531	 0.5949737875557543	 103.189033440534	 0.3484103343542738	 4.673380411833061	 7006.811934382949	 Si liquid (Wolf)
532	 0.6045678633701868	 100.4491181260779	 0.3571905621076355	 4.646470820458591	 6965.830666422134	 Si liquid (Wolf)
533	 0.6151712729706371	 97.4609292381617	 0.3671629053210405	 4.616581522742009	 6920.479681393625	 Si liquid (Wolf)
534	 0.6254860001065624	 94.59234924222149	 0.3771352485344455	 4.587331538191613	 6876.2736727356	 Si liquid (Wolf)
535	 0.6355335510282456	 91.83257687322404	 0.3871075917478505	 4.558650238471963	 6833.098788502499	 Si liquid (Wolf)
536	 0.64706951273578	 88.70396989897395	 0.3988723990768663	 4.52546070030696	 6783.354405320427	 Si liquid (Wolf)
537	 0.6582880227538882	 85.70055564796911	 0.410637206405882	 4.492887165955167	 6734.764798332695	 Si liquid (Wolf)
538	 0.6692136616847312	 82.81094983573426	 0.4224020137348977	 4.460851429714962	 6687.2064855024	 Si liquid (Wolf)
539	 0.6798682488836826	 80.02531235051858	 0.4341668210639135	 4.429284443497953	 6640.571492117903	 Si liquid (Wolf)
540	 0.6919487678361552	 76.90394923059617	 0.4478543942556434	 4.393066991545214	 6587.351121326802	 Si liquid (Wolf)
541	 0.7037159745161932	 73.90007612460118	 0.4615419674473733	 4.357314619473064	 6535.120371937568	 Si liquid (Wolf)
542	 0.7151940782170388	 71.00360265933087	 0.4752295406391032	 4.321950152631616	 6483.763465470593	 Si liquid (Wolf)
543	 0.7264046780545629	 68.20576075611389	 0.4889171138308331	 4.286903863644045	 6433.177798632251	 Si liquid (Wolf)
544	 0.7389053886417144	 65.12132232522414	 0.5045491476185467	 4.247186676959715	 6376.232202320004	 Si liquid (Wolf)
545	 0.751108263225181	 62.14559865152619	 0.5201811814062604	 4.207714217198195	 6320.050796629427	 Si liquid (Wolf)
546	 0.7630364280168166	 59.26993072367119	 0.5358132151939738	 4.168405483859258	 6264.523631533764	 Si liquid (Wolf)
547	 0.7747106920113688	 56.48674521267074	 0.5514452489816875	 4.129184210761876	 6209.550840615118	 Si liquid (Wolf)
548	 0.7880082388397451	 53.35395736318044	 0.5696458577343989	 4.083531748967349	 6146.122154176324	 Si liquid (Wolf)
549	 0.8010139316964718	 50.32833255613509	 0.5878464664871104	 4.037787600022177	 6083.186993407795	 Si liquid (Wolf)
550	 0.8137520459540435	 47.40184304666988	 0.6060470752398219	 3.991841883081622	 6020.620440919058	 Si liquid (Wolf)
551	 0.8262446771233855	 44.56745232433145	 0.6242476839925334	 3.945584129406523	 5958.303999909819	 Si liquid (Wolf)
552	 0.8385120957273636	 41.81896178433138	 0.6424482927452448	 3.898901067091007	 5896.123301862452	 Si liquid (Wolf)
553	 0.8505730513855232	 39.15088664230579	 0.6606489014979564	 3.851674298539018	 5833.965967417373	 Si liquid (Wolf)
554	 0.8624450387097113	 36.55835476541358	 0.678849510250668	 3.803777745180756	 5771.719514022509	 Si liquid (Wolf)
555	 0.874144535512265	 34.03702366009009	 0.6970501190033794	 3.755074711569012	 5709.269205311	 Si liquid (Wolf)
556	 0.8855065384216962	 31.62116433262283	 0.7149640296791104	 3.706204897991897	 5647.48768578264	 Si liquid (Wolf)
557	 0.8965108387768408	 29.31306006158409	 0.7325245460535319	 3.657243750993964	 5586.504905997082	 Si liquid (Wolf)
558	 0.9071339328624233	 27.11549193322398	 0.7496598279622086	 3.608295024539093	 5526.48014879266	 Si liquid (Wolf)
559	 0.9173594908985784	 25.02955469011249	 0.7663102387823233	 3.559444919363363	 5467.543809633812	 Si liquid (Wolf)
560	 0.9271726760443778	 23.05588067110455	 0.7824199568363152	 3.510787079016258	 5409.827959741008	 Si liquid (Wolf)
561	 0.9365646934612454	 21.19375517704029	 0.7979449772038879	 3.462399793776631	 5353.438740967383	 Si liquid (Wolf)
562	 0.9455312918492091	 19.44148540030451	 0.812851207690411	 3.41435058716706	 5298.462736318782	 Si liquid (Wolf)
563	 0.9540759668358918	 17.7958467227749	 0.8271201797518994	 3.366675239422099	 5244.944484196712	 Si liquid (Wolf)
564	 0.9622048183595521	 16.25315631947308	 0.8407407006217478	 3.3194010575721	 5192.915109422486	 Si liquid (Wolf)
565	 0.969933527456605	 14.8080114614041	 0.8537205587781933	 3.272501463591174	 5142.344753450437	 Si liquid (Wolf)
566	 0.9772799586701609	 13.45477219355904	 0.8660740270304477	 3.225931543230542	 5093.185849045515	 Si liquid (Wolf)
567	 0.9842691787860972	 12.18668484951675	 0.8778300209979649	 3.17958996317552	 5045.336603280944	 Si liquid (Wolf)
568	 0.9909319002101779	 10.99625483214535	 0.8890291092916339	 3.133316892719257	 4998.645959939568	 Si liquid (Wolf)
569	 0.9973059025729649	 9.875074944498145	 0.8997253909051338	 3.086869664255766	 4952.897725020958	 Si liquid (Wolf)
570	 1.003415757693074	 8.817406283336108	 0.9099519531232488	 3.040061784928023	 4907.953921977515	 Si liquid (Wolf)
571	 1.009119149686782	 7.845954088772034	 0.9194649385474911	 2.994053729468284	 4864.939692344525	 Si liquid (Wolf)
572	 1.014427370205866	 6.956305548145981	 0.9282807736629993	 2.948927220086135	 4823.896131761148	 Si liquid (Wolf)
573	 1.019364363330512	 6.142097814110032	 0.9364387441609773	 2.904662507288549	 4784.768135791084	 Si liquid (Wolf)
574	 1.023952291388695	 5.397507852832085	 0.943976477664884	 2.861248270881097	 4747.510682562604	 Si liquid (Wolf)
575	 1.028206103429268	 4.718085087042841	 0.9509208467757617	 2.818739973447332	 4712.135959537306	 Si liquid (Wolf)
576	 1.032098353305508	 4.10614433053352	 0.9572312520249728	 2.777660519159078	 4679.022576432365	 Si liquid (Wolf)
577	 1.035492796439525	 3.580471090493755	 0.962695444568478	 2.739886208143698	 4649.535060317362	 Si liquid (Wolf)
578	 1.038514208373715	 3.119163150209906	 0.967524494796583	 2.704527830341888	 4622.79779466846	 Si liquid (Wolf)
579	 1.041233147076148	 2.709609353233042	 0.9718390024764051	 2.671134285571565	 4598.34158227303	 Si liquid (Wolf)
580	 1.04366702592938	 2.347682306868702	 0.9756735972188184	 2.639825351760549	 4576.140072714368	 Si liquid (Wolf)
581	 1.045607210853852	 2.062478748062846	 0.9787100430426925	 2.613805819525351	 4558.245176274277	 Si liquid (Wolf)
582	 1.04626961886828	 1.965799706345407	 0.9797423389432266	 2.604690095381819	 4552.098617738394	 Si liquid (Wolf)
583	 1.046402278793331	 1.946481065366449	 0.9799487981233334	 2.602849688591649	 4550.865523487506	 Si liquid (Wolf)
584	 1.046428818004409	 1.942618024443329	 0.9799900899593548	 2.602480906319128	 4550.61875411136	 Si liquid (Wolf)
585	 1.046434126136423	 1.941845443754308	 0.9799983483265591	 2.60240712174323	 4550.569394221938	 Si liquid (Wolf)
586	 1.046435187774424	 1.941690928716365	 0.98	 2.602392363702513	 4550.55952200354	 Si liquid (Wolf)
587	 1.046435187774424	 1.941690928716365	 0.98	 1.488399570936989	 4550.55952200354	 Water (Valencia)
588	 1.048349469337007	 1.783951350266565	 0.981690844472605	 1.461104026980176	 4550.55952200354	 Water (Valencia)
589	 1.050915475389798	 1.577614264108463	 0.9839171321215653	 1.423642606478655	 4550.55952200354	 Water (Valencia)
590	 1.053324817131687	 1.389304121681151	 0.9859638007695469	 1.387457405780586	 4550.55952200354	 Water (Valencia)
591	 1.055584698857394	 1.217564438459193	 0.9878432508278547	 1.352515632295221	 4550.55952200354	 Water (Valencia)
592	 1.057701746464782	 1.061075208418822	 0.9895669233101654	 1.318791353149551	 4550.55952200354	 Water (Valencia)
593	 1.059682062245461	 0.9186378192860596	 0.991145388716257	 1.286265534199808	 4550.55952200354	 Water (Valencia)
594	 1.061531262003346	 0.7891627398635125	 0.9925884168441061	 1.254926375340385	 4550.55952200354	 Water (Valencia)
595	 1.063254493047768	 0.6716597104691386	 0.9939050282661787	 1.224770026734168	 4550.55952200354	 Water (Valencia)
596	 1.064856428492119	 0.5652304054481858	 0.9951035259438392	 1.195801844965483	 4550.55952200354	 Water (Valencia)
597	 1.06634121940885	 0.4690644186550029	 0.9961914957329719	 1.168038645983674	 4550.55952200354	 Water (Valencia)
598	 1.067712312784996	 0.3824438503505804	 0.9971757140535814	 1.141513970368166	 4550.55952200354	 Water (Valencia)
599	 1.068971565723164	 0.3047898946769243	 0.9980615780671533	 1.116298637933453	 4550.55952200354	 Water (Valencia)
600	 1.070113873782271	 0.2359702092883718	 0.9988495375677399	 1.092619983587706	 4550.55952200354	 Water (Valencia)
601	 1.071093415979574	 0.1782232710032517	 0.99951286463666	 1.07162361296542	 4550.55952200354	 Water (Valencia)
602	 1.071677248048968	 0.1443756643479419	 0.9999025978702589	 1.058770796344938	 4550.55952200354	 Water (Valencia)
603	 1.071794794022071	 0.1376134317413781	 0.9999805445169787	 1.056150255688595	 4550.55952200354	 Water (Valencia)
604	 1.071818335167414	 0.136261278121387	 0.9999961338463227	 1.055624070555254	 4550.55952200354	 Water (Valencia)
605	 1.071823044680876	 0.1359908591244778	 0.9999992517121915	 1.055518749795039	 4550.55952200354	 Water (Valencia)
606	 1.071823986634995	 0.1359367757942681	 0.9999998752853652	 1.055497682288376	 4550.55952200354	 Water (Valencia)
607	 1.071824175027877	 0.1359259591469938	 1	 1.055493468652816	 4550.55952200354	 Water (Valencia)
608	 1.071824175027877	 0.1359259591469938	 1	 0.01085608883975338	 4550.55952200354	 Ideal Gas
609	 1.077375687472035	 0.1326922864485505	 1.000037669602015	 0.01067097977485339	 4519.362343302915	 Ideal Gas
610	 1.086471192978776	 0.1275821966521057	 1.00009883087499	 0.01037580315130596	 4468.935982261457	 Ideal Gas
611	 1.095670010482396	 0.1226410229590856	 1.000159992147964	 0.01008715384295389	 4418.785311466712	 Ideal Gas
612	 1.104974387388637	 0.1178636523622249	 1.000221153420938	 0.009804896721085362	 4368.905523308994	 Ideal Gas
613	 1.114290240301061	 0.1132913778208716	 1.000281691803254	 0.009531679394374349	 4319.795764876078	 Ideal Gas
614	 1.123714129057013	 0.1088700615944627	 1.00034223018557	 0.009264469930929076	 4270.942006507168	 Ideal Gas
615	 1.133114119477409	 0.104654077651014	 1.000401920402214	 0.009006766900353796	 4223.018783907071	 Ideal Gas
616	 1.142623895090239	 0.1005762374686698	 1.000461610618858	 0.008754670434030233	 4175.335371720952	 Ideal Gas
617	 1.152245945896692	 0.09663245177514358	 1.000521300835501	 0.008508068046841196	 4127.887244505589	 Ideal Gas
618	 1.161880784433182	 0.09285783538982224	 1.000580369025468	 0.00826933599350812	 4081.160730886661	 Ideal Gas
619	 1.171630691860165	 0.089206870663302	 1.000639437215434	 0.00803577192524174	 4034.655745013788	 Ideal Gas
620	 1.18139109400237	 0.08571345457855806	 1.000697867141077	 0.007809715994712751	 3988.866855468541	 Ideal Gas
621	 1.191269426332005	 0.08233407128674726	 1.00075629706672	 0.007588520158487136	 3943.286035378831	 Ideal Gas
622	 1.201155856573522	 0.07910140460138269	 1.000814072763059	 0.007374486916352711	 3898.415882132028	 Ideal Gas
623	 1.211163147396884	 0.07597387811495773	 1.000871848459399	 0.007165023108665071	 3853.740632600351	 Ideal Gas
624	 1.221176033166366	 0.07298297150192092	 1.000928954257035	 0.006962392223221028	 3809.770705738776	 Ideal Gas
625	 1.231312780546038	 0.07008898524499507	 1.00098606005467	 0.006764056421482668	 3765.982803122394	 Ideal Gas
626	 1.241452511120377	 0.06732220778746453	 1.001042480601342	 0.006572239003803187	 3722.894963017935	 Ideal Gas
627	 1.251719176539003	 0.06464475394247512	 1.001098901148013	 0.006384457754203553	 3679.976547769637	 Ideal Gas
628	 1.261986102098965	 0.06208573715553238	 1.00115462143088	 0.006202894778642073	 3637.753017114803	 Ideal Gas
629	 1.272383109555302	 0.05960902428026336	 1.001210341713747	 0.006025123662109243	 3595.686585909121	 Ideal Gas
630	 1.282777540152091	 0.05724257288777158	 1.001265347080987	 0.005853284467961999	 3554.309942404697	 Ideal Gas
631	 1.293305275167401	 0.05495194002897007	 1.001320352448226	 0.005685006644873078	 3513.078340908223	 Ideal Gas
632	 1.303827479727149	 0.05276394898447721	 1.001374628630641	 0.005522387512446111	 3472.531510019851	 Ideal Gas
633	 1.314486288392197	 0.05064578579771831	 1.001428904813056	 0.005363112339563831	 3432.117925727501	 Ideal Gas
634	 1.325136493892337	 0.04862316309270304	 1.001482437946289	 0.00520923513520062	 3392.384173038129	 Ideal Gas
635	 1.335926682092664	 0.04666483553001056	 1.001535971079521	 0.005058496849573797	 3352.772127704887	 Ideal Gas
636	 1.346705072703955	 0.04479543043666904	 1.001588747725661	 0.00491290773984086	 3313.83505173042	 Ideal Gas
637	 1.357626905312136	 0.04298521166143281	 1.001641524371802	 0.004770264209817345	 3275.008394259389	 Ideal Gas
638	 1.368533621723655	 0.04125774798941212	 1.001693531541426	 0.004632532438268383	 3236.851918918965	 Ideal Gas
639	 1.379587321981846	 0.0395847541152901	 1.00174553871105	 0.004497563975271688	 3198.794817902075	 Ideal Gas
640	 1.390622461749786	 0.03798876802594819	 1.001796763889354	 0.004367280689654509	 3161.403181933971	 Ideal Gas
641	 1.401808211707031	 0.0364428982435212	 1.001847989067658	 0.004239588909037413	 3124.100115147327	 Ideal Gas
642	 1.412971834709143	 0.03496867984896578	 1.00189842026209	 0.004116365996637605	 3087.457845896729	 Ideal Gas
643	 1.424289780911386	 0.03354056020804811	 1.001948851456523	 0.00399557268693521	 3050.893574218908	 Ideal Gas
644	 1.435581947683205	 0.03217909575012747	 1.001998477382774	 0.003879041357157564	 3014.985361678437	 Ideal Gas
645	 1.447032240687408	 0.03086002358617312	 1.002048103309025	 0.003764787106964952	 2979.144803569728	 Ideal Gas
646	 1.458453248695657	 0.02960292238716108	 1.002096914388317	 0.003654594798199015	 2943.95479212567	 Ideal Gas
647	 1.47003628625766	 0.02838479656230534	 1.002145725467608	 0.003546536012501249	 2908.822317318009	 Ideal Gas
648	 1.481588122443846	 0.02722411473734344	 1.002193719673145	 0.003442333407572796	 2874.329926263333	 Ideal Gas
649	 1.493306044687329	 0.02609926914427968	 1.002241713878683	 0.003340129811344688	 2839.885185420517	 Ideal Gas
650	 1.505001305729141	 0.02502673843543215	 1.002288931502539	 0.003241500832871973	 2806.040267161045	 Ideal Gas
651	 1.516867180568811	 0.02398721756329835	 1.002336149126396	 0.0031447481171215	 2772.233391156699	 Ideal Gas
652	 1.528784214964918	 0.02299009803828386	 1.002382881349179	 0.0030508096758126	 2738.807383298667	 Ideal Gas
653	 1.540673026130742	 0.02203983988053488	 1.002428824096387	 0.002960196576955781	 2705.974282534829	 Ideal Gas
654	 1.55273881406383	 0.02111863214232343	 1.002474766843595	 0.002871281695866139	 2673.164991681497	 Ideal Gas
655	 1.564854762754394	 0.02023521587315354	 1.002520216659235	 0.002784967480745055	 2640.726935545364	 Ideal Gas
656	 1.576936708883375	 0.01939375774580921	 1.002564865667397	 0.002701745912229129	 2608.874844201194	 Ideal Gas
657	 1.589202230274427	 0.01857784800076174	 1.002609514675558	 0.002620060049638187	 2577.032774890025	 Ideal Gas
658	 1.601517299641657	 0.01779557982556328	 1.002653665711645	 0.002540774123913697	 2545.551378110303	 Ideal Gas
659	 1.61379514330954	 0.01705070115511071	 1.002697015870124	 0.002464346905040956	 2514.642094303287	 Ideal Gas
660	 1.626263510367206	 0.01632828690723919	 1.002740366028602	 0.00238930787663134	 2483.729467199126	 Ideal Gas
661	 1.638798510981725	 0.01563486587296653	 1.00278327390194	 0.002316382928467484	 2453.12447882916	 Ideal Gas
662	 1.651400080433755	 0.01496932226976937	 1.002825737885263	 0.002245515485549957	 2422.823992456165	 Ideal Gas
663	 1.664068148675094	 0.0143305819404892	 1.002867756459592	 0.002176650440199946	 2392.824900936058	 Ideal Gas
664	 1.676802640500324	 0.01371761082910028	 1.002909328193093	 0.002109734114062745	 2363.124126082999	 Ideal Gas
665	 1.689603475478532	 0.01312941352360856	 1.002950451741458	 0.002044714222407593	 2333.718618622227	 Ideal Gas
666	 1.702470567958851	 0.01256503184695561	 1.002991125848513	 0.00198153983888535	 2304.605357966081	 Ideal Gas
667	 1.715403827391226	 0.0120235434853723	 1.003031349347756	 0.001920161359687333	 2275.781351297213	 Ideal Gas
668	 1.728403158431215	 0.01150406067725386	 1.003071121163108	 0.001860530469822754	 2247.243633188975	 Ideal Gas
669	 1.74146846078103	 0.0110057289593852	 1.003110440308804	 0.001802600111439729	 2218.989265812352	 Ideal Gas
670	 1.754599629510596	 0.01052772593915364	 1.003149305890719	 0.001746324450757728	 2191.01533809647	 Ideal Gas
671	 1.767796555328786	 0.01006926011490516	 1.003187717107409	 0.001691658846241605	 2163.318965053576	 Ideal Gas
672	 1.781059124488603	 0.009629569752152076	 1.003225673250008	 0.001638559819165119	 2135.897287902904	 Ideal Gas
673	 1.79438721921315	 0.009207921782620065	 1.003263173703574	 0.001586985022811443	 2108.747473119719	 Ideal Gas
674	 1.807780717648587	 0.008803610759389737	 1.003300217946985	 0.001536893214423812	 2081.866712498967	 Ideal Gas
675	 1.821239494129994	 0.008415957839670139	 1.003336805553661	 0.001488244226653827	 2055.252222589508	 Ideal Gas
676	 1.834763419425626	 0.008044309805847923	 1.003372936192127	 0.001440998939909361	 2028.901244209625	 Ideal Gas
677	 1.848352361078499	 0.007688038120065188	 1.003408609626737	 0.001395119255155989	 2002.811041810326	 Ideal Gas
678	 1.862006183514245	 0.007346538019799662	 1.003443825717679	 0.001350568068279494	 1976.978903324894	 Ideal Gas
679	 1.875724748505842	 0.00701922763738731	 1.003478584421825	 0.001307309243966553	 1951.402139363936	 Ideal Gas
680	 1.889507915248328	 0.006705547161639689	 1.003512885792474	 0.001265307591584995	 1926.078083184614	 Ideal Gas
681	 1.903355540819415	 0.006404958020850286	 1.003546729979984	 0.001224528840501128	 1901.004089963326	 Ideal Gas
682	 1.91726748069152	 0.006116942095607897	 1.003580117232401	 0.001184939616021681	 1876.177536034337	 Ideal Gas
683	 1.931243588699568	 0.005841000971918394	 1.003613047894652	 0.00114650741756724	 1851.595819139965	 Ideal Gas
684	 1.945283717901	 0.005576655203525409	 1.003645522409793	 0.001109200594940227	 1827.256357120715	 Ideal Gas
685	 1.959387720789024	 0.005323443614985859	 1.003677541318562	 0.001072988327120794	 1803.156587811078	 Ideal Gas
686	 1.973555449873656	 0.005080922623382418	 1.003709105259692	 0.001037840600674828	 1779.293968328093	 Ideal Gas
687	 1.987786758186813	 0.004848665586881944	 1.003740214969905	 0.001003728189018124	 1755.665974544596	 Ideal Gas
688	 2.002081499697929	 0.00462626217884258	 1.003770871283587	 0.0009706226324911715	 1732.270100752815	 Ideal Gas
689	 2.016439530114034	 0.004413317779171658	 1.003801075133178	 0.0009384962181265712	 1709.103858741622	 Ideal Gas
690	 2.030860707539021	 0.004209452891130896	 1.003830827549075	 0.0009073219604049779	 1686.164777175775	 Ideal Gas
691	 2.045344893192585	 0.004014302579228357	 1.00386012965951	 0.0008770735824776688	 1663.450400937947	 Ideal Gas
692	 2.059891952037564	 0.003827515929421267	 1.003888982690101	 0.0008477254981554939	 1640.958290671221	 Ideal Gas
693	 2.074501753736453	 0.003648755525312283	 1.003917387963901	 0.0008192527937848597	 1618.686021867292	 Ideal Gas
694	 2.089174173433987	 0.003477696946554559	 1.003945346900925	 0.0007916312110682446	 1596.631184297009	 Ideal Gas
695	 2.103909093046497	 0.0033140282804876	 1.003972861018474	 0.0007648371294991384	 1574.791380750718	 Ideal Gas
696	 2.11870640198091	 0.003157449659156696	 1.003999931930154	 0.000738847550460587	 1553.164226720448	 Ideal Gas
697	 2.133565998328029	 0.003007672808485622	 1.004026561345637	 0.0007136400809645378	 1531.74734944134	 Ideal Gas
698	 2.148487790339713	 0.002864420612282325	 1.004052751070687	 0.0006891929175090491	 1510.53838662386	 Ideal Gas
699	 2.16347169751477	 0.002727426697152005	 1.004078503006267	 0.0006654848311766135	 1489.534985849419	 Ideal Gas
700	 2.178517652126566	 0.002596435029171193	 1.004103819148199	 0.0006424951525325923	 1468.734803425853	 Ideal Gas
701	 2.193625600980684	 0.002471199524617273	 1.00412870158696	 0.0006202037567641812	 1448.135503043052	 Ideal Gas
702	 2.208795506985446	 0.002351483677783665	 1.004153152506882	 0.0005985910496845777	 1427.73475480858	 Ideal Gas
703	 2.224027351061288	 0.002237060200705963	 1.004177174185653	 0.0005776379537838161	 1407.530233938307	 Ideal Gas
704	 2.239321134327329	 0.002127710675364139	 1.00420076899395	 0.0005573258944831411	 1387.51961921806	 Ideal Gas
705	 2.254676880265912	 0.002023225220232297	 1.004223939394707	 0.0005376367870150923	 1367.700591645704	 Ideal Gas
706	 2.270094637063454	 0.001923402169073895	 1.004246687942345	 0.0005185530236340222	 1348.070832990694	 Ideal Gas
707	 2.285574480596696	 0.001828047758815274	 1.004269017282588	 0.000500057460615944	 1328.628023698051	 Ideal Gas
708	 2.301116517165474	 0.001736975832235981	 1.004290930151506	 0.0004821334062067058	 1309.369841309422	 Ideal Gas
709	 2.316720887097822	 0.0016500075480149	 1.004312429375391	 0.0004647646081590943	 1290.293957992414	 Ideal Gas
710	 2.332387767825027	 0.00156697110630624	 1.004333517869434	 0.0004479352425258867	 1271.398038946991	 Ideal Gas
711	 2.348117378397154	 0.001487701478351299	 1.0043541986379	 0.0004316299015002226	 1252.679739285799	 Ideal Gas
712	 2.363909983520977	 0.001412040150876547	 1.004374474773098	 0.0004158335825027189	 1234.1367017731	 Ideal Gas
713	 2.379765898777746	 0.001339834876208741	 1.004394349455324	 0.000400531676751748	 1215.766553445219	 Ideal Gas
714	 2.395685495651658	 0.001270939434968855	 1.004413825951917	 0.0003857099587866882	 1197.566902778708	 Ideal Gas
715	 2.41166920787486	 0.001205213404110511	 1.004432907617277	 0.0003713545754928285	 1179.535335679295	 Ideal Gas
716	 2.427717538058115	 0.001142521935290735	 1.004451597892441	 0.0003574520357248893	 1161.669411550163	 Ideal Gas
717	 2.443831065363297	 0.001082735540256656	 1.004469900305051	 0.0003439891998788802	 1143.966658620472	 Ideal Gas
718	 2.460010453928304	 0.001025729884657323	 1.00448781846925	 0.0003309532697670069	 1126.424568927293	 Ideal Gas
719	 2.476256462373533	 0.0009713855891216956	 1.004505356085762	 0.0003183317785932714	 1109.040592648849	 Ideal Gas
720	 2.492569954644864	 0.0009195880370503819	 1.004522516942296	 0.000306112580944202	 1091.81213159837	 Ideal Gas
721	 2.508951912516017	 0.0008702271885723044	 1.004539304914395	 0.0002942838426980718	 1074.736531640631	 Ideal Gas
722	 2.525403449226411	 0.0008231974027117695	 1.004555723966017	 0.0002828340313795206	 1057.811074687596	 Ideal Gas
723	 2.541925825655802	 0.0007783972639345746	 1.004571778151059	 0.0002717519060884983	 1041.03296892473	 Ideal Gas
724	 2.558520468673961	 0.0007357294151282388	 1.004587471615136	 0.0002610265075084611	 1024.399337817564	 Ideal Gas
725	 2.575188991906337	 0.0006951003969622453	 1.004602808597571	 0.0002506471480224496	 1007.907207807601	 Ideal Gas
726	 2.591933220762257	 0.0006564204900106793	 1.004617793434934	 0.0002406034010352178	 991.5534930648291	 Ideal Gas
727	 2.608755220429013	 0.0006196035642644835	 1.004632430564436	 0.0002308850906726527	 975.3349788504613	 Ideal Gas
728	 2.625657328552478	 0.0005845669329474342	 1.004646724528296	 0.0002214822811013792	 959.2483020458602	 Ideal Gas
729	 2.642642188645627	 0.0005512312196816542	 1.004660679975275	 0.0002123852679448685	 943.2899328628332	 Ideal Gas
730	 2.659712763061853	 0.0005195202754841544	 1.004674301642875	 0.0002035845822899277	 927.4561772120651	 Ideal Gas
731	 2.676872176939379	 0.0004893613835409234	 1.004687594210317	 0.0001950710765780632	 911.7433331592791	 Ideal Gas
732	 2.694122485844811	 0.0004606871081720858	 1.004700561377607	 0.0001868364952806217	 896.1488026746833	 Ideal Gas
733	 2.71145677192943	 0.0004334466835002436	 1.004713200321069	 0.0001788769171747606	 880.6780347956236	 Ideal Gas
