Index	 Radius (earth)	 P (GPa)	 M (earth)	 Density (g cm^-3)	 T (K)	 Phase
724	 3.2310671	 16290.418	 140.41529	 16.239842	 30045.531	 He (Chabrier)
725	 3.25721	 15935.196	 142.84235	 16.076397	 29356.754	 He (Chabrier)
726	 3.2624198	 15864.791	 143.32777	 16.044282	 29220.311	 He (Chabrier)
727	 3.2676237	 15794.597	 143.81318	 16.009967	 29084.304	 He (Chabrier)
728	 3.2846713	 15565.622	 145.40676	 15.89564	 28640.892	 He (Chabrier)
729	 3.2986321	 15379.226	 146.7156	 15.802396	 28280.233	 He (Chabrier)
730	 3.3014199	 15342.126	 146.97737	 15.783817	 28208.48	 He (Chabrier)
731	 3.3042064	 15305.084	 147.23914	 15.765063	 28136.854	 He (Chabrier)
732	 3.3106842	 15219.128	 147.8482	 15.721406	 27970.694	 He (Chabrier)
733	 3.3238516	 15045.083	 149.08837	 15.633507	 27634.464	 He (Chabrier)
734	 3.3642055	 14517.254	 152.90726	 15.371016	 26616.372	 He (Chabrier)
735	 3.380406	 14307.674	 154.44817	 15.268493	 26212.716	 He (Chabrier)
736	 3.3946355	 14124.671	 155.80533	 15.179743	 25860.484	 He (Chabrier)
737	 3.3974771	 14088.246	 156.07677	 15.161216	 25790.403	 He (Chabrier)
738	 3.4198064	 13803.488	 158.2139	 15.016137	 25242.901	 He (Chabrier)
739	 3.424263	 13746.965	 158.64133	 14.987289	 25134.309	 He (Chabrier)
740	 3.4268599	 13714.075	 158.89054	 14.970098	 25071.135	 He (Chabrier)
741	 3.4328061	 13638.906	 159.46147	 14.930496	 24926.797	 He (Chabrier)
742	 3.4416658	 13527.259	 160.313	 14.871635	 24712.527	 He (Chabrier)
743	 3.4555266	 13353.435	 161.64725	 14.779896	 24379.182	 He (Chabrier)
744	 3.4985284	 12820.725	 165.80195	 14.498002	 23359.31	 He (Chabrier)
745	 3.5126668	 12647.741	 167.17285	 14.406225	 23028.617	 He (Chabrier)
746	 3.5154916	 12613.307	 167.44703	 14.387942	 22962.815	 He (Chabrier)
747	 3.5183155	 12578.928	 167.72121	 14.369302	 22897.126	 He (Chabrier)
748	 3.5306882	 12428.829	 168.92335	 14.284352	 22610.447	 He (Chabrier)
749	 3.5372024	 12350.152	 169.55681	 14.240071	 22460.265	 He (Chabrier)
750	 3.5425871	 12285.297	 170.08071	 14.204264	 22336.514	 He (Chabrier)
751	 3.5482471	 12217.296	 170.63172	 14.167472	 22206.813	 He (Chabrier)
752	 3.5610293	 12064.368	 171.87725	 14.084005	 21915.333	 He (Chabrier)
753	 3.5761126	 11885.061	 173.349	 13.984863	 21573.909	 He (Chabrier)
754	 3.619434	 11377.12	 177.58618	 13.696551	 20608.448	 He (Chabrier)
755	 3.6281027	 11276.754	 178.43558	 13.638281	 20417.941	 He (Chabrier)
756	 3.6364435	 11180.592	 179.25324	 13.581522	 20235.48	 He (Chabrier)
757	 3.6430513	 11104.699	 179.90123	 13.536019	 20091.526	 He (Chabrier)
758	 3.6496572	 11029.083	 180.54921	 13.490734	 19948.137	 He (Chabrier)
759	 3.6514759	 11008.309	 180.72764	 13.47896	 19908.753	 He (Chabrier)
760	 3.6544875	 10973.95	 181.02316	 13.459479	 19843.623	 He (Chabrier)
761	 3.7064488	 10389.018	 186.13082	 13.12632	 18736.86	 He (Chabrier)
762	 3.7323214	 10103.313	 188.67969	 12.962559	 18197.657	 He (Chabrier)
763	 3.7374918	 10046.657	 189.18947	 12.930005	 18090.841	 He (Chabrier)
764	 3.7426609	 9990.1627	 189.69925	 12.897152	 17984.364	 He (Chabrier)
765	 3.7462983	 9950.4996	 190.05801	 12.872857	 17909.631	 He (Chabrier)
766	 3.7531277	 9876.2382	 190.73165	 12.8272	 17769.758	 He (Chabrier)
767	 3.7579938	 9823.4923	 191.21166	 12.793838	 17670.45	 He (Chabrier)
768	 3.7730246	 9661.4597	 192.69429	 12.691236	 17365.595	 He (Chabrier)
769	 3.8172638	 9192.3427	 197.05699	 12.393212	 16484.813	 He (Chabrier)
770	 3.8387887	 8968.2624	 199.1788	 12.250348	 16065.054	 He (Chabrier)
771	 3.8430947	 8923.7622	 199.60316	 12.221938	 15981.768	 He (Chabrier)
772	 3.8468492	 8885.0493	 199.97315	 12.196859	 15909.334	 He (Chabrier)
773	 3.852072	 8831.3367	 200.48776	 12.162664	 15808.865	 He (Chabrier)
774	 3.8594005	 8756.2287	 201.20983	 12.116131	 15668.443	 He (Chabrier)
775	 3.8714649	 8633.2468	 202.39842	 12.039072	 15438.683	 He (Chabrier)
776	 3.8873568	 8472.5183	 203.96374	 11.936746	 15138.716	 He (Chabrier)
777	 3.9257173	 8090.5814	 207.73881	 11.686258	 14427.331	 He (Chabrier)
778	 3.9375222	 7974.7863	 208.89913	 11.608283	 14212.048	 He (Chabrier)
779	 3.9398841	 7951.7166	 209.13119	 11.592635	 14169.18	 He (Chabrier)
780	 3.9422465	 7928.6766	 209.36326	 11.576357	 14126.374	 He (Chabrier)
781	 3.9452122	 7899.8016	 209.65451	 11.555751	 14072.736	 He (Chabrier)
782	 3.9510113	 7843.4979	 210.2238	 11.515725	 13968.172	 He (Chabrier)
783	 3.9595997	 7760.4928	 211.06637	 11.457075	 13814.086	 He (Chabrier)
784	 3.9706299	 7654.5484	 212.14755	 11.382831	 13617.54	 He (Chabrier)
785	 3.9810995	 7554.6641	 213.17289	 11.313466	 13432.374	 He (Chabrier)
786	 4.0158585	 7227.6711	 216.57116	 11.090657	 12827.276	 He (Chabrier)
787	 4.0261132	 7132.5263	 217.57218	 11.027051	 12651.564	 He (Chabrier)
788	 4.0281649	 7113.5611	 217.77238	 11.014438	 12616.56	 He (Chabrier)
789	 4.0302169	 7094.6171	 217.97259	 11.00177	 12581.602	 He (Chabrier)
790	 4.0320436	 7077.7726	 218.15079	 10.990095	 12550.524	 He (Chabrier)
791	 4.0349563	 7050.9574	 218.43484	 10.969677	 12501.057	 He (Chabrier)
792	 4.039991	 7004.7322	 218.92557	 10.934462	 12415.802	 He (Chabrier)
793	 4.0473042	 6937.8725	 219.63774	 10.883487	 12292.534	 He (Chabrier)
794	 4.0560861	 6858.03	 220.49194	 10.82255	 12145.395	 He (Chabrier)
795	 4.0918473	 6537.8741	 223.95894	 10.577518	 11556.107	 He (Chabrier)
796	 4.1069042	 6405.445	 225.41308	 10.475843	 11312.691	 He (Chabrier)
797	 4.1099198	 6379.0897	 225.70391	 10.455586	 11264.27	 He (Chabrier)
798	 4.1129368	 6352.7777	 225.99474	 10.435453	 11215.938	 He (Chabrier)
799	 4.1155861	 6329.7168	 226.25003	 10.41872	 11173.585	 He (Chabrier)
800	 4.1182362	 6306.6892	 226.50531	 10.401999	 11131.304	 He (Chabrier)
801	 4.1215409	 6278.0325	 226.82352	 10.380677	 11078.704	 He (Chabrier)
802	 4.1250405	 6247.7555	 227.16035	 10.358044	 11023.15	 He (Chabrier)
803	 4.132507	 6183.4014	 227.87843	 10.309575	 10905.142	 He (Chabrier)
804	 4.1415709	 6105.7268	 228.74907	 10.25042	 10762.829	 He (Chabrier)
805	 4.1500145	 6033.8106	 229.55902	 10.195015	 10631.179	 He (Chabrier)
806	 4.1819222	 5765.9411	 232.60926	 9.9832837	 10141.643	 He (Chabrier)
807	 4.1906487	 5693.7632	 233.44035	 9.9247907	 10009.929	 He (Chabrier)
808	 4.1993903	 5621.9293	 234.27144	 9.8665246	 9878.9113	 He (Chabrier)
809	 4.2135262	 5506.7613	 235.61224	 9.771263	 9669.0039	 He (Chabrier)
810	 4.2469091	 5239.6502	 238.76265	 9.5495798	 9182.8706	 He (Chabrier)
811	 4.2606445	 5131.7098	 240.0523	 9.4597036	 8986.7031	 He (Chabrier)
812	 4.2633966	 5110.2192	 240.31023	 9.4417894	 8947.6659	 He (Chabrier)
813	 4.2661503	 5088.7609	 240.56816	 9.4239148	 8908.694	 He (Chabrier)
814	 4.2690644	 5066.1022	 240.84095	 9.4052204	 8867.551	 He (Chabrier)
815	 4.2726853	 5038.017	 241.17967	 9.3820371	 8816.5708	 He (Chabrier)
816	 4.2763091	 5009.9876	 241.51839	 9.3588558	 8765.7096	 He (Chabrier)
817	 4.2788088	 4990.6978	 241.75188	 9.3426003	 8730.7192	 He (Chabrier)
818	 4.2823184	 4963.6787	 242.07948	 9.3198206	 8681.7263	 He (Chabrier)
819	 4.2901464	 4903.678	 242.80923	 9.2691892	 8573.0023	 He (Chabrier)
820	 4.3004127	 4825.5405	 243.76431	 9.2031611	 8431.5565	 He (Chabrier)
821	 4.3282867	 4616.5246	 246.34595	 9.0260302	 8053.8866	 He (Chabrier)
822	 4.3345062	 4570.5066	 246.9197	 8.986934	 7970.8539	 He (Chabrier)
823	 4.3407349	 4524.6456	 247.49344	 8.9482337	 7888.1406	 He (Chabrier)
824	 4.3472964	 4476.5737	 248.09696	 8.9077822	 7801.4764	 He (Chabrier)
825	 4.34861	 4466.9802	 248.21767	 8.8997043	 7784.1856	 He (Chabrier)
826	 4.3498082	 4458.237	 248.32775	 8.8915058	 7768.4293	 He (Chabrier)
827	 4.357508	 4402.2718	 249.0341	 8.8388994	 7667.6183	 He (Chabrier)
828	 4.3638833	 4356.2135	 249.61767	 8.7955563	 7584.7132	 He (Chabrier)
829	 4.3719004	 4298.6532	 250.34987	 8.7413269	 7481.1811	 He (Chabrier)
830	 4.379437	 4244.9047	 251.03651	 8.6906263	 7384.5819	 He (Chabrier)
831	 4.3988382	 4108.1479	 252.7966	 8.561353	 7139.13	 He (Chabrier)
832	 4.4027328	 4080.9719	 253.14862	 8.5356178	 7090.4115	 He (Chabrier)
833	 4.4066323	 4053.8542	 253.50063	 8.5099881	 7041.8148	 He (Chabrier)
834	 4.4120406	 4016.3949	 253.98815	 8.4747996	 6974.7069	 He (Chabrier)
835	 4.417458	 3979.0473	 254.47566	 8.4398175	 6907.8224	 He (Chabrier)
836	 4.4193528	 3966.0265	 254.64597	 8.4267911	 6884.5085	 He (Chabrier)
837	 4.4497412	 3760.2617	 257.36138	 8.2203958	 6516.4251	 He (Chabrier)
838	 4.4626801	 3674.3807	 258.50841	 8.1339471	 6363.0413	 He (Chabrier)
839	 4.4652754	 3657.2783	 258.73782	 8.1167101	 6332.5176	 He (Chabrier)
840	 4.4678731	 3640.2005	 258.96723	 8.099537	 6302.0454	 He (Chabrier)
841	 4.4716339	 3615.5483	 259.29897	 8.0749369	 6258.0728	 He (Chabrier)
842	 4.4782039	 3572.6846	 259.87743	 8.0321236	 6181.659	 He (Chabrier)
843	 4.4819379	 3548.439	 260.20557	 8.0078838	 6138.46	 He (Chabrier)
844	 4.485677	 3524.2436	 260.53371	 7.9832053	 6095.3686	 He (Chabrier)
845	 4.4912786	 3488.154	 261.02444	 7.9463552	 6031.1285	 He (Chabrier)
846	 4.5183167	 3316.597	 263.37835	 7.7706781	 5726.3205	 He (Chabrier)
847	 4.5258841	 3269.3575	 264.0328	 7.7221579	 5642.5535	 He (Chabrier)
848	 4.5274003	 3259.9334	 264.16369	 7.7124708	 5625.8509	 He (Chabrier)
849	 4.5289173	 3250.5174	 264.29458	 7.7028829	 5609.1649	 He (Chabrier)
850	 4.5360075	 3206.685	 264.90535	 7.6582887	 5531.5177	 He (Chabrier)
851	 4.5398532	 3183.0321	 265.23593	 7.6342	 5489.6347	 He (Chabrier)
852	 4.5437045	 3159.43	 265.56652	 7.6099485	 5447.8524	 He (Chabrier)
853	 4.5459617	 3145.6373	 265.76003	 7.5949294	 5423.4399	 He (Chabrier)
854	 4.5735053	 2979.806	 268.10608	 7.4138626	 5130.2195	 He (Chabrier)
855	 4.5826956	 2925.4801	 268.88258	 7.3543476	 5034.311	 He (Chabrier)
856	 4.5845381	 2914.6484	 269.03788	 7.3424695	 5015.1992	 He (Chabrier)
857	 4.5863821	 2903.8279	 269.19318	 7.3307101	 4996.1109	 He (Chabrier)
858	 4.5981707	 2835.1187	 270.18308	 7.256084	 4875.0029	 He (Chabrier)
859	 4.6005357	 2821.4313	 270.38106	 7.2411965	 4850.8979	 He (Chabrier)
860	 4.602491	 2810.1391	 270.5446	 7.2283006	 4831.0166	 He (Chabrier)
861	 4.6097819	 2768.2388	 271.15297	 7.1795704	 4757.2893	 He (Chabrier)
862	 4.6189071	 2716.248	 271.91132	 7.119007	 4665.9033	 He (Chabrier)
863	 4.6334338	 2634.5103	 273.11151	 7.0235727	 4522.4455	 He (Chabrier)
864	 4.6363518	 2618.2428	 273.35155	 7.0045473	 4493.9258	 He (Chabrier)
865	 4.639274	 2602.002	 273.59159	 6.9855073	 4465.4632	 He (Chabrier)
866	 4.6402588	 2596.5404	 273.6724	 6.978868	 4455.8938	 He (Chabrier)
867	 4.6424226	 2584.5607	 273.84981	 6.9643024	 4434.9062	 He (Chabrier)
868	 4.6529723	 2526.5579	 274.71186	 6.8937354	 4333.3435	 He (Chabrier)
869	 4.6550894	 2514.9987	 274.88427	 6.8796634	 4313.1139	 He (Chabrier)
870	 4.65706	 2504.2638	 275.04457	 6.8661417	 4294.3302	 He (Chabrier)
871	 4.661514	 2480.0893	 275.40621	 6.8354195	 4252.0426	 He (Chabrier)
872	 4.6688281	 2440.6559	 275.99808	 6.7857725	 4183.1	 He (Chabrier)
873	 4.6770062	 2396.9472	 276.65698	 6.731419	 4106.7363	 He (Chabrier)
874	 4.6868607	 2344.8038	 277.44706	 6.6675053	 4015.7096	 He (Chabrier)
875	 4.6888379	 2334.4099	 277.60507	 6.654886	 3997.5747	 He (Chabrier)
876	 4.6908172	 2324.0277	 277.76309	 6.6423114	 3979.4632	 He (Chabrier)
877	 4.6921605	 2316.9942	 277.87023	 6.6337261	 3967.1958	 He (Chabrier)
878	 4.6943635	 2305.482	 278.04579	 6.619621	 3947.1218	 He (Chabrier)
879	 4.6970141	 2291.6683	 278.25673	 6.6026094	 3923.0425	 He (Chabrier)
880	 4.7025851	 2262.7666	 278.69909	 6.5667114	 3872.6908	 He (Chabrier)
881	 4.706008	 2245.0988	 278.9702	 6.5445633	 3841.9293	 He (Chabrier)
882	 4.7081227	 2234.2176	 279.13743	 6.5303985	 3822.9911	 He (Chabrier)
883	 4.7131798	 2208.3084	 279.53644	 6.4952956	 3777.9204	 He (Chabrier)
884	 4.7203179	 2172.0046	 280.09746	 6.4466093	 3714.8229	 He (Chabrier)
885	 4.7278205	 2134.1778	 280.68445	 6.3965002	 3649.1469	 He (Chabrier)
886	 4.7336817	 2104.8586	 281.14115	 6.3580952	 3598.29	 He (Chabrier)
887	 4.7395636	 2075.637	 281.59785	 6.3202049	 3547.6443	 He (Chabrier)
888	 4.7411593	 2067.7437	 281.72148	 6.3102891	 3533.9706	 He (Chabrier)
889	 4.7438647	 2054.3937	 281.93082	 6.2935098	 3510.8487	 He (Chabrier)
890	 4.7527061	 2011.0488	 282.61276	 6.2389571	 3435.8167	 He (Chabrier)
891	 4.7544797	 2002.406	 282.74915	 6.228066	 3420.863	 He (Chabrier)
892	 4.756255	 1993.7719	 282.88554	 6.2169555	 3405.9269	 He (Chabrier)
893	 4.7575117	 1987.6716	 282.98198	 6.2083373	 3395.3757	 He (Chabrier)
894	 4.7644704	 1954.0645	 283.51456	 6.160814	 3337.2788	 He (Chabrier)
895	 4.7811592	 1874.6533	 284.78151	 6.0482174	 3200.2357	 He (Chabrier)
896	 4.78452	 1858.8619	 285.0349	 6.025776	 3173.0286	 He (Chabrier)
897	 4.7868117	 1848.1324	 285.20734	 6.0104845	 3154.5519	 He (Chabrier)
898	 4.7901129	 1832.731	 285.45527	 5.9885541	 3128.0423	 He (Chabrier)
899	 4.7988157	 1792.4333	 286.1062	 5.931834	 3058.7431	 He (Chabrier)
900	 4.8005623	 1784.3978	 286.23639	 5.9206383	 3044.9349	 He (Chabrier)
901	 4.802311	 1776.3704	 286.36658	 5.9093883	 3031.1437	 He (Chabrier)
902	 4.8047329	 1765.2823	 286.54662	 5.8934059	 3012.0988	 He (Chabrier)
903	 4.8077205	 1751.6508	 286.7683	 5.8737445	 2988.6922	 He (Chabrier)
904	 4.8178323	 1705.8986	 287.51514	 5.807651	 2910.1865	 He (Chabrier)
905	 4.8242598	 1677.1222	 287.98711	 5.7659996	 2860.8531	 He (Chabrier)
906	 4.829849	 1652.2909	 288.39578	 5.7300057	 2818.3103	 He (Chabrier)
907	 4.8309695	 1647.3342	 288.47751	 5.7225321	 2809.8215	 He (Chabrier)
908	 4.8329111	 1638.7629	 288.61898	 5.7096058	 2795.1458	 He (Chabrier)
909	 4.835117	 1629.0515	 288.77945	 5.6949564	 2778.5237	 He (Chabrier)
910	 4.8398129	 1608.472	 289.12018	 5.663899	 2743.3191	 He (Chabrier)
911	 4.8441875	 1589.4159	 289.43652	 5.6351244	 2710.7444	 He (Chabrier)
912	 4.8450642	 1585.6105	 289.49978	 5.6293763	 2704.242	 He (Chabrier)
913	 4.8459316	 1581.8495	 289.56234	 5.6233856	 2697.8166	 He (Chabrier)
914	 4.8518661	 1556.2413	 289.98914	 5.5820828	 2654.0963	 He (Chabrier)
915	 4.8676855	 1489.0143	 291.11661	 5.47351	 2539.5419	 He (Chabrier)
916	 4.8708745	 1475.6428	 291.3421	 5.4518901	 2516.7902	 He (Chabrier)
917	 4.8740717	 1462.2959	 291.5676	 5.4312097	 2494.0906	 He (Chabrier)
918	 4.8795096	 1439.7267	 291.94986	 5.3966225	 2455.7324	 He (Chabrier)
919	 4.8849952	 1417.1262	 292.33386	 5.3619348	 2417.3573	 He (Chabrier)
920	 4.8860951	 1412.6148	 292.41066	 5.3550041	 2409.7015	 He (Chabrier)
921	 4.8871165	 1408.4315	 292.48192	 5.3481307	 2402.6041	 He (Chabrier)
922	 4.8903355	 1395.287	 292.7061	 5.3264943	 2380.3133	 He (Chabrier)
923	 4.8982734	 1363.1315	 293.25628	 5.2734848	 2325.8437	 He (Chabrier)
924	 4.9030665	 1343.8918	 293.58669	 5.2417133	 2293.2906	 He (Chabrier)
925	 4.9096504	 1317.6783	 294.03837	 5.1983608	 2248.9787	 He (Chabrier)
926	 4.9109716	 1312.4476	 294.1287	 5.1897014	 2240.1419	 He (Chabrier)
927	 4.9122943	 1307.221	 294.21903	 5.1811278	 2231.3136	 He (Chabrier)
928	 4.9153974	 1294.998	 294.43056	 5.1611014	 2210.6753	 He (Chabrier)
929	 4.920043	 1276.7996	 294.74621	 5.1312506	 2179.9683	 He (Chabrier)
930	 4.9247069	 1258.6504	 295.06186	 5.1014224	 2149.371	 He (Chabrier)
931	 4.9256419	 1255.0265	 295.12499	 5.0952239	 2143.265	 He (Chabrier)
932	 4.9286444	 1243.4233	 295.32735	 5.0752659	 2123.7231	 He (Chabrier)
933	 4.9368807	 1211.8603	 295.87963	 5.0201213	 2070.6287	 He (Chabrier)
934	 4.941514	 1194.2771	 296.18846	 4.9888599	 2041.0871	 He (Chabrier)
935	 4.9470494	 1173.434	 296.55563	 4.9513023	 2006.0989	 He (Chabrier)
936	 4.94816	 1169.2735	 296.62906	 4.9437404	 1999.1186	 He (Chabrier)
937	 4.9492718	 1165.1157	 296.70249	 4.9362432	 1992.1439	 He (Chabrier)
938	 4.9543382	 1146.2586	 297.03614	 4.9029011	 1960.5284	 He (Chabrier)
939	 4.9596477	 1126.6506	 297.38414	 4.8686793	 1927.6861	 He (Chabrier)
940	 4.9607127	 1122.7363	 297.45374	 4.8619024	 1921.1341	 He (Chabrier)
941	 4.9615598	 1119.6276	 297.50904	 4.8563698	 1915.9318	 He (Chabrier)
942	 4.9635738	 1112.252	 297.64037	 4.8431245	 1903.5929	 He (Chabrier)
943	 4.9658395	 1103.9822	 297.78781	 4.8282636	 1889.7652	 He (Chabrier)
944	 4.9699262	 1089.1388	 298.05293	 4.8015641	 1864.9635	 He (Chabrier)
945	 4.9749384	 1071.0609	 298.37669	 4.7690021	 1834.7862	 He (Chabrier)
946	 4.9825261	 1043.9591	 298.86387	 4.7200953	 1789.5985	 He (Chabrier)
947	 4.9840502	 1038.5532	 298.9613	 4.7103272	 1780.5921	 He (Chabrier)
949	 4.9846411	 1036.4609	 298.99904	 4.7065602	 1777.1068	 He (Chabrier)
950	 4.9853502	 1033.9526	 299.04429	 4.7020784	 1772.9295	 He (Chabrier)
951	 4.986168	 1031.0631	 299.09645	 4.6969143	 1768.1189	 He (Chabrier)
952	 4.9897031	 1018.6142	 299.32144	 4.6746478	 1747.4108	 He (Chabrier)
953	 4.9937547	 1004.4288	 299.57839	 4.6492419	 1723.851	 He (Chabrier)
954	 4.9945669	 1001.5958	 299.62978	 4.6441637	 1719.1506	 He (Chabrier)
955	 4.9953798	 998.76413	 299.68117	 4.6388467	 1714.4541	 He (Chabrier)
956	 4.9963678	 995.3271	 299.74358	 4.6320278	 1708.756	 He (Chabrier)
957	 4.9993731	 984.90834	 299.93299	 4.6114592	 1691.4988	 He (Chabrier)
958	 5.0034599	 970.82308	 300.18959	 4.5838942	 1668.2056	 He (Chabrier)
959	 5.0151933	 930.90484	 300.92021	 4.5072821	 1602.4085	 He (Chabrier)
960	 5.017557	 922.95449	 301.06633	 4.4922891	 1589.3397	 He (Chabrier)
962	 5.0185041	 919.77746	 301.12478	 4.4862566	 1584.1205	 He (Chabrier)
963	 5.0192684	 917.21737	 301.17191	 4.4810946	 1579.9157	 He (Chabrier)
964	 5.0213993	 910.09677	 301.30309	 4.4667336	 1568.2239	 He (Chabrier)
965	 5.0257208	 895.73515	 301.56817	 4.4377535	 1544.6588	 He (Chabrier)
966	 5.0265876	 892.86724	 301.62119	 4.431964	 1539.9557	 He (Chabrier)
967	 5.0274552	 890.00081	 301.67421	 4.4260004	 1535.256	 He (Chabrier)
968	 5.0288795	 885.30497	 301.76112	 4.4158557	 1527.5594	 He (Chabrier)
969	 5.0305641	 879.7665	 301.86372	 4.4038877	 1518.4855	 He (Chabrier)
970	 5.045462	 831.51358	 302.76203	 4.2994805	 1439.5897	 He (Chabrier)
971	 5.0497974	 817.71442	 303.0204	 4.2695777	 1417.0728	 He (Chabrier)
972	 5.0506672	 814.95887	 303.07207	 4.2636041	 1412.5785	 He (Chabrier)
973	 5.0514046	 812.62597	 303.11584	 4.2588138	 1408.774	 He (Chabrier)
974	 5.0531706	 807.05117	 303.22052	 4.2473685	 1399.6853	 He (Chabrier)
975	 5.0572504	 794.2373	 303.46153	 4.2210194	 1378.8083	 He (Chabrier)
976	 5.0580687	 791.67828	 303.50973	 4.2153697	 1374.6416	 He (Chabrier)
977	 5.0598537	 786.10929	 303.61471	 4.2030687	 1365.5778	 He (Chabrier)
978	 5.064882	 770.51925	 303.90919	 4.1685906	 1340.232	 He (Chabrier)
979	 5.0695588	 756.14786	 304.18144	 4.1367524	 1316.904	 He (Chabrier)
980	 5.0780455	 730.38389	 304.67144	 4.0795428	 1275.1706	 He (Chabrier)
981	 5.0797537	 725.24683	 304.76943	 4.0681156	 1266.8628	 He (Chabrier)
982	 5.0814655	 720.11503	 304.86743	 4.0566744	 1258.568	 He (Chabrier)
983	 5.0828555	 715.96029	 304.94685	 4.047067	 1251.8553	 He (Chabrier)
984	 5.0849904	 709.60011	 305.06855	 4.0323549	 1241.5837	 He (Chabrier)
985	 5.0871315	 703.24808	 305.19025	 4.0170066	 1231.3307	 He (Chabrier)
986	 5.0905224	 693.24363	 305.38224	 3.9926598	 1215.1939	 He (Chabrier)
987	 5.0939995	 683.05516	 305.57817	 3.9681279	 1198.7752	 He (Chabrier)
988	 5.0978472	 671.86137	 305.7939	 3.9414806	 1180.7536	 He (Chabrier)
989	 5.1080649	 642.53817	 306.36144	 3.8731871	 1133.6303	 He (Chabrier)
990	 5.1101249	 636.69524	 306.47495	 3.8598398	 1124.2553	 He (Chabrier)
992	 5.1109505	 634.3601	 306.52035	 3.8546694	 1120.5101	 He (Chabrier)
993	 5.1123779	 630.3305	 306.59875	 3.8459222	 1114.0511	 He (Chabrier)
994	 5.1132853	 627.77457	 306.64852	 3.8397351	 1109.9572	 He (Chabrier)
995	 5.1315515	 577.29356	 307.63707	 3.7167621	 1029.5717	 He (Chabrier)
996	 5.1359641	 565.37288	 307.87213	 3.6875096	 1010.7196	 He (Chabrier)
997	 5.13685	 562.99257	 307.91914	 3.6816588	 1006.9612	 He (Chabrier)
998	 5.1376889	 560.74215	 307.96361	 3.6760384	 1003.4097	 He (Chabrier)
999	 5.1385288	 558.49288	 308.00808	 3.6703751	 999.86188	 He (Chabrier)
1001	 5.1426155	 547.60604	 308.22363	 3.6417801	 982.70464	 He (Chabrier)
1002	 5.1553771	 514.22486	 308.88796	 3.5509714	 930.22841	 He (Chabrier)
1003	 5.1579612	 507.57982	 309.02082	 3.5323326	 919.80583	 He (Chabrier)
1004	 5.1605565	 500.94527	 309.15369	 3.5135123	 909.40751	 He (Chabrier)
1005	 5.1620065	 497.25566	 309.22767	 3.5026535	 903.62834	 He (Chabrier)
1006	 5.1639428	 492.34837	 309.32617	 3.4882921	 895.94604	 He (Chabrier)
1007	 5.1647522	 490.30367	 309.36724	 3.4823354	 892.7465	 He (Chabrier)
1008	 5.1653951	 488.68222	 309.39983	 3.4777022	 890.20984	 He (Chabrier)
1009	 5.1661109	 486.87977	 309.43607	 3.47268	 887.3908	 He (Chabrier)
1010	 5.1687023	 480.37844	 309.56691	 3.4545521	 877.22958	 He (Chabrier)
1011	 5.1707008	 475.39058	 309.66744	 3.44063	 869.44116	 He (Chabrier)
1012	 5.1791154	 454.63254	 310.08714	 3.3825583	 837.09626	 He (Chabrier)
1013	 5.1808123	 450.49379	 310.17107	 3.3709545	 830.66047	 He (Chabrier)
1014	 5.1825139	 446.35935	 310.25501	 3.359286	 824.23574	 He (Chabrier)
1015	 5.1832466	 444.58414	 310.29108	 3.3539282	 821.47853	 He (Chabrier)
1016	 5.1851521	 439.98229	 310.38466	 3.3400315	 814.33512	 He (Chabrier)
1017	 5.1881635	 432.75216	 310.53189	 3.3181754	 803.12374	 He (Chabrier)
1018	 5.1900438	 428.26422	 310.62343	 3.3045949	 796.1718	 He (Chabrier)
1020	 5.190789	 426.49127	 310.65962	 3.2991655	 793.427	 He (Chabrier)
1021	 5.191474	 424.86425	 310.69284	 3.2940663	 790.90875	 He (Chabrier)
1022	 5.192931	 421.41308	 310.76336	 3.2832476	 785.56908	 He (Chabrier)
1023	 5.1977206	 410.15568	 310.99384	 3.247934	 768.16975	 He (Chabrier)
1024	 5.2019048	 400.43022	 311.1935	 3.2173965	 753.16062	 He (Chabrier)
1025	 5.2027456	 398.48814	 311.23344	 3.2112952	 750.16594	 He (Chabrier)
1026	 5.2035389	 396.65971	 311.27105	 3.2052227	 747.3473	 He (Chabrier)
1027	 5.2123509	 376.6044	 311.68485	 3.1376034	 716.48442	 He (Chabrier)
1028	 5.2141325	 372.60647	 311.76762	 3.1241091	 710.34385	 He (Chabrier)
1030	 5.2148469	 371.00853	 311.80072	 3.1187564	 707.89062	 He (Chabrier)
1032	 5.2158679	 368.72909	 311.84797	 3.1137271	 704.39466	 He (Chabrier)
1033	 5.2185106	 362.84896	 311.96999	 3.10066	 695.40416	 He (Chabrier)
1034	 5.2211618	 356.97846	 312.09201	 3.0874809	 686.46769	 He (Chabrier)
1036	 5.2222247	 354.63296	 312.14082	 3.0821556	 682.908	 He (Chabrier)
1038	 5.2251062	 348.29848	 312.2728	 3.0667851	 673.32706	 He (Chabrier)
1039	 5.2278212	 342.36339	 312.39667	 3.0519877	 664.39359	 He (Chabrier)
1040	 5.2308799	 335.71613	 312.53565	 3.034964	 654.43684	 He (Chabrier)
1041	 5.2337329	 329.55425	 312.66472	 3.0187617	 645.25195	 He (Chabrier)
1042	 5.2373384	 321.82059	 312.82704	 2.9978575	 633.78353	 He (Chabrier)
1043	 5.238062	 320.27593	 312.8595	 2.993607	 631.50068	 He (Chabrier)
