Press (GPa)	Temp (K)	Density (g/cm^-3)	dT/dP (K/GPa)
1.122018454301963e-08	199.52623149688787	1.5786650709136257e-08	5617762484.253961
1.122018454301963e-08	223.872113856834	1.4073107334181153e-08	6179487010.443821
1.122018454301963e-08	251.18864315095797	1.2541803727013199e-08	6878582634.308153
1.122018454301963e-08	281.8382931264455	1.1176092819077865e-08	7497955879.191787
1.122018454301963e-08	316.22776601683796	9.960932565980795e-09	9363851818.49165
1.122018454301963e-08	354.8133892335753	8.886075522974004e-09	8741389267.673645
1.122018454301963e-08	398.1071705534973	7.937614444469988e-09	14192535569.343027
1.122018454301963e-08	446.683592150963	7.0521249734997034e-09	10244690873.438423
1.122018454301963e-08	501.18723362727246	6.3628253109034856e-09	17867343686.03854
1.122018454301963e-08	562.341325190349	5.603508047709764e-09	20047489345.0909
1.122018454301963e-08	630.957344480193	5.114109233610684e-09	14961597063.881907
1.122018454301963e-08	707.945784384138	4.5601591515877015e-09	6309573444.801936
1.122018454301963e-08	794.3282347242813	3.6712165287909483e-09	7079457843.841381
1.122018454301963e-08	891.2509381337459	3.0748221434718242e-09	7943282347.242822
1.122018454301963e-08	1000.0	1.8466730022798892e-09	8912509381.337458
1.122018454301963e-08	1122.018454301963	1.8832154131891593e-09	10000000000.0
1.122018454301963e-08	1258.9254117941675	1.8525502630136633e-09	36892639988.521164
1.122018454301963e-08	1412.537544622754	1.5341576853404222e-09	14344951497.229822
1.122018454301963e-08	1584.893192461114	1e-09	14125375446.227554
1.122018454301963e-08	1778.2794100389228	1e-09	23639157433.51526
1.122018454301963e-08	1995.2623149688789	1.7938247011517172e-09	17782794100.38923
1.122018454301963e-08	2238.72113856834	1e-09	19952623149.68881
1.122018454301963e-08	2511.88643150958	1e-09	22387211385.683403
1.122018454301963e-08	2818.382931264455	1e-09	48533413686.412384
1.122018454301963e-08	3162.2776601683795	1e-09	28183829312.64455
1.122018454301963e-08	3548.133892335753	1e-09	31622776601.683792
1.122018454301963e-08	3981.0717055349733	1e-09	141925355693.43027
1.122018454301963e-08	4466.835921509631	1e-09	39810717055.34974
1.122018454301963e-08	5011.872336272725	1e-09	44668359215.09635
1.122018454301963e-08	5623.413251903491	1e-09	50118723362.72726
1.122018454301963e-08	6309.57344480193	1e-09	56234132519.03492
1.122018454301963e-08	7079.457843841381	1e-09	63095734448.01937
1.122018454301963e-08	7943.282347242814	1e-09	70794578438.4138
1.122018454301963e-08	8912.509381337459	1e-09	79432823472.4282
1.122018454301963e-08	10000.0	1e-09	89125093813.37459
1.122018454301963e-08	11220.18454301963	1e-09	100000000000.0
1.122018454301963e-08	12589.254117941662	1e-09	112201845430.1963
1.122018454301963e-08	14125.375446227554	1e-09	125892541179.41687
1.122018454301963e-08	15848.93192461114	1e-09	141253754462.27554
1.122018454301963e-08	17782.794100389227	1e-09	158489319246.11142
1.122018454301963e-08	19952.62314968879	1e-09	177827941003.89227
1.122018454301963e-08	22387.21138568338	1e-09	199526231496.8879
1.122018454301963e-08	25118.864315095823	1e-09	223872113856.83426
1.122018454301963e-08	28183.82931264455	1e-09	251188643150.95822
1.122018454301963e-08	31622.776601683792	1e-09	281838293126.4455
1.122018454301963e-08	35481.33892335753	1e-09	316227766016.8379
1.122018454301963e-08	39810.71705534969	1e-09	354813389233.5753
1.122018454301963e-08	44668.359215096345	1e-09	398107170553.4977
1.122018454301963e-08	50118.72336272725	1e-09	446683592150.9635
1.122018454301963e-08	56234.13251903491	1e-09	501187233627.2725
1.122018454301963e-08	63095.7344480193	1e-09	562341325190.3491
1.122018454301963e-08	70794.57843841374	1e-09	630957344480.193
1.122018454301963e-08	79432.82347242821	1e-09	707945784384.1387
1.122018454301963e-08	89125.0938133746	1e-09	794328234724.2822
1.122018454301963e-08	100000.0	1e-09	2354025452855.1377
1.122018454301963e-08	112201.84543019629	1e-09	1000000000000.0
1.122018454301963e-08	125892.54117941661	1e-09	1122018454301.963
1.122018454301963e-08	141253.75446227554	1e-09	1258925411794.1687
1.122018454301963e-08	158489.3192461114	1e-09	1412537544622.7554
1.122018454301963e-08	177827.94100389228	1e-09	1584893192461.1143
1.122018454301963e-08	199526.2314968879	1e-09	1778279410038.923
1.122018454301963e-08	223872.11385683378	1e-09	1995262314968.8787
1.122018454301963e-08	251188.6431509582	1e-09	2238721138568.3423
1.122018454301963e-08	281838.2931264455	1e-09	2511886431509.582
1.122018454301963e-08	316227.7660168379	1e-09	2818382931264.4546
1.122018454301963e-08	354813.3892335753	1e-09	3162277660168.3794
1.122018454301963e-08	398107.1705534969	1e-09	3548133892335.7534
1.122018454301963e-08	446683.5921509635	1e-09	3981071705534.9775
1.122018454301963e-08	501187.2336272725	1e-09	4466835921509.635
1.122018454301963e-08	562341.3251903491	1e-09	5011872336272.726
1.122018454301963e-08	630957.344480193	1e-09	5623413251903.49
1.122018454301963e-08	707945.7843841374	1e-09	6309573444801.93
1.122018454301963e-08	794328.2347242822	1e-09	7079457843841.388
1.122018454301963e-08	891250.9381337459	1e-09	7943282347242.821
1.122018454301963e-08	1000000.0	1e-09	8912509381337.459
1.122018454301963e-08	1122018.4543019629	1e-09	10000000000000.0
1.122018454301963e-08	1258925.411794166	1e-09	11220184543019.629
1.122018454301963e-08	1412537.5446227554	1e-09	12589254117941.686
1.122018454301963e-08	1584893.1924611141	1e-09	56501501784910.23
1.122018454301963e-08	1778279.410038923	1e-09	15848931924611.143
1.122018454301963e-08	1995262.3149688789	1e-09	17782794100389.227
1.122018454301963e-08	2238721.138568338	1e-09	54671384587536.27
1.122018454301963e-08	2511886.4315095823	1e-09	22387211385683.426
1.122018454301963e-08	2818382.931264455	1e-09	25118864315095.82
1.122018454301963e-08	3162277.6601683795	1e-09	28183829312644.55
1.122018454301963e-08	3548133.892335753	1e-09	31622776601683.793
1.122018454301963e-08	3981071.7055349695	1e-09	35481338923357.53
1.122018454301963e-08	4466835.921509635	1e-09	39810717055349.77
1.122018454301963e-08	5011872.336272725	1e-09	44668359215096.35
1.122018454301963e-08	5623413.251903491	1e-09	50118723362727.25
1.122018454301963e-08	6309573.44480193	1e-09	56234132519034.914
1.122018454301963e-08	7079457.843841373	1e-09	63095734448019.3
1.122018454301963e-08	7943282.347242822	1e-09	70794578438413.89
1.122018454301963e-08	8912509.381337458	1e-09	79432823472428.22
1.122018454301963e-08	10000000.0	1e-09	89125093813374.58
1.122018454301963e-08	11220184.54301963	1e-09	100000000000000.0
1.122018454301963e-08	12589254.117941663	1e-09	112201845430196.3
1.122018454301963e-08	14125375.446227554	1e-09	125892541179416.89
1.122018454301963e-08	15848931.924611142	1e-09	141253754462275.56
1.122018454301963e-08	17782794.100389227	1e-09	158489319246111.4
1.122018454301963e-08	19952623.149688788	1e-09	177827941003892.28
1.122018454301963e-08	22387211.385683376	1e-09	199526231496887.84
1.122018454301963e-08	25118864.315095823	1e-09	223872113856834.25
1.122018454301963e-08	28183829.31264455	1e-09	251188643150958.22
1.122018454301963e-08	31622776.60168379	1e-09	281838293126445.5
1.122018454301963e-08	35481338.92335753	1e-09	418505312379663.75
1.122018454301963e-08	39810717.05534969	1e-09	354813389233575.3
1.122018454301963e-08	44668359.21509635	1e-09	398107170553497.7
1.122018454301963e-08	50118723.36272725	1e-09	446683592150963.44
1.122018454301963e-08	56234132.51903491	1e-09	501187233627272.5
1.122018454301963e-08	63095734.448019296	1e-09	562341325190349.1
1.122018454301963e-08	70794578.43841374	1e-09	630957344480193.0
1.122018454301963e-08	79432823.47242822	1e-09	707945784384138.8
1.122018454301963e-08	89125093.8133746	1e-09	794328234724282.2
1.122018454301963e-08	100000000.0	1e-09	891250938133745.9
1.2589254117941661e-08	100.0	3.53459777715719e-08	2456189994.285036
1.2589254117941661e-08	112.2018454301963	3.149125727467902e-08	2823277984.2919364
1.2589254117941661e-08	125.89254117941675	2.8078247637540773e-08	3223130000.000004
1.2589254117941661e-08	141.2537544622754	2.5031680101461348e-08	3653426729.4217114
1.2589254117941661e-08	158.48931924611142	2.230334488007901e-08	4055061697.6596074
1.2589254117941661e-08	177.82794100389228	1.987375812938947e-08	4508254827.417987
1.2589254117941661e-08	199.52623149688787	1.771291342727005e-08	5014316780.172322
1.2589254117941661e-08	223.872113856834	1.5790286138323557e-08	5533703216.541428
1.2589254117941661e-08	251.18864315095797	1.4072135231941975e-08	6107358277.757697
1.2589254117941661e-08	281.8382931264455	1.253978238999704e-08	6762572104.907549
1.2589254117941661e-08	316.22776601683796	1.1176607509023414e-08	7695666460.215908
1.2589254117941661e-08	354.8133892335753	9.962997010419053e-09	8170210279.442529
1.2589254117941661e-08	398.1071705534973	8.88771254934784e-09	11965299719.43872
1.2589254117941661e-08	446.683592150963	7.913889827849434e-09	9703259162.065212
1.2589254117941661e-08	501.18723362727246	7.0992096220134e-09	15825556243.84264
1.2589254117941661e-08	562.341325190349	6.282897866916153e-09	17867343686.03854
1.2589254117941661e-08	630.957344480193	5.702824411824049e-09	14158639587.417173
1.2589254117941661e-08	707.945784384138	5.142093863891854e-09	5623413251.903497
1.2589254117941661e-08	794.3282347242813	4.3508088173212834e-09	6309573444.801937
1.2589254117941661e-08	891.2509381337459	3.907599091863925e-09	7079457843.841389
1.2589254117941661e-08	1000.0	2.8571299913149634e-09	7943282347.242822
1.2589254117941661e-08	1122.018454301963	1.9558700660236327e-09	8912509381.33746
1.2589254117941661e-08	1258.9254117941675	1.912185409130986e-09	40000000000.000046
1.2589254117941661e-08	1412.537544622754	1.6371934557545326e-09	13600210088.284967
1.2589254117941661e-08	1584.893192461114	1e-09	12589254117.941689
1.2589254117941661e-08	1778.2794100389228	1e-09	21886562985.157288
1.2589254117941661e-08	1995.2623149688789	1.799160882231485e-09	15848931924.611145
1.2589254117941661e-08	2238.72113856834	1e-09	17782794100.389248
1.2589254117941661e-08	2511.88643150958	1e-09	19952623149.688812
1.2589254117941661e-08	2818.382931264455	1e-09	45196869450.2147
1.2589254117941661e-08	3162.2776601683795	1e-09	25118864315.095825
1.2589254117941661e-08	3548.133892335753	1e-09	28183829312.64455
1.2589254117941661e-08	3981.0717055349733	1e-09	118634743787.81299
1.2589254117941661e-08	4466.835921509631	1e-09	35481338923.357574
1.2589254117941661e-08	5011.872336272725	1e-09	39810717055.34978
1.2589254117941661e-08	5623.413251903491	1e-09	44668359215.09636
1.2589254117941661e-08	6309.57344480193	1e-09	50118723362.727264
1.2589254117941661e-08	7079.457843841381	1e-09	56234132519.03498
1.2589254117941661e-08	7943.282347242814	1e-09	63095734448.01937
1.2589254117941661e-08	8912.509381337459	1e-09	70794578438.41388
1.2589254117941661e-08	10000.0	1e-09	79432823472.42822
1.2589254117941661e-08	11220.18454301963	1e-09	89125093813.37459
1.2589254117941661e-08	12589.254117941662	1e-09	100000000000.00003
1.2589254117941661e-08	14125.375446227554	1e-09	112201845430.19653
1.2589254117941661e-08	15848.93192461114	1e-09	125892541179.4169
1.2589254117941661e-08	17782.794100389227	1e-09	141253754462.27554
1.2589254117941661e-08	19952.62314968879	1e-09	158489319246.11142
1.2589254117941661e-08	22387.21138568338	1e-09	177827941003.8923
1.2589254117941661e-08	25118.864315095823	1e-09	199526231496.88834
1.2589254117941661e-08	28183.82931264455	1e-09	223872113856.83426
1.2589254117941661e-08	31622.776601683792	1e-09	251188643150.95825
1.2589254117941661e-08	35481.33892335753	1e-09	281838293126.4455
1.2589254117941661e-08	39810.71705534969	1e-09	316227766016.83795
1.2589254117941661e-08	44668.359215096345	1e-09	354813389233.57605
1.2589254117941661e-08	50118.72336272725	1e-09	398107170553.4978
1.2589254117941661e-08	56234.13251903491	1e-09	446683592150.96356
1.2589254117941661e-08	63095.7344480193	1e-09	501187233627.2725
1.2589254117941661e-08	70794.57843841374	1e-09	562341325190.3491
1.2589254117941661e-08	79432.82347242821	1e-09	630957344480.1942
1.2589254117941661e-08	89125.0938133746	1e-09	707945784384.1389
1.2589254117941661e-08	100000.0	1e-09	2541612052647.2856
1.2589254117941661e-08	112201.84543019629	1e-09	891250938133.746
1.2589254117941661e-08	125892.54117941661	1e-09	1000000000000.0001
1.2589254117941661e-08	141253.75446227554	1e-09	1122018454301.9653
1.2589254117941661e-08	158489.3192461114	1e-09	1258925411794.1687
1.2589254117941661e-08	177827.94100389228	1e-09	1412537544622.7556
1.2589254117941661e-08	199526.2314968879	1e-09	1584893192461.1145
1.2589254117941661e-08	223872.11385683378	1e-09	1778279410038.9229
1.2589254117941661e-08	251188.6431509582	1e-09	1995262314968.883
1.2589254117941661e-08	281838.2931264455	1e-09	2238721138568.3423
1.2589254117941661e-08	316227.7660168379	1e-09	2511886431509.582
1.2589254117941661e-08	354813.3892335753	1e-09	2818382931264.4556
1.2589254117941661e-08	398107.1705534969	1e-09	3162277660168.38
1.2589254117941661e-08	446683.5921509635	1e-09	3548133892335.7607
1.2589254117941661e-08	501187.2336272725	1e-09	3981071705534.978
1.2589254117941661e-08	562341.3251903491	1e-09	4466835921509.636
1.2589254117941661e-08	630957.344480193	1e-09	5011872336272.726
1.2589254117941661e-08	707945.7843841374	1e-09	5623413251903.491
1.2589254117941661e-08	794328.2347242822	1e-09	6309573444801.943
1.2589254117941661e-08	891250.9381337459	1e-09	7079457843841.389
1.2589254117941661e-08	1000000.0	1e-09	7943282347242.822
1.2589254117941661e-08	1122018.4543019629	1e-09	8912509381337.459
1.2589254117941661e-08	1258925.411794166	1e-09	10000000000000.0
1.2589254117941661e-08	1412537.5446227554	1e-09	11220184543019.652
1.2589254117941661e-08	1584893.1924611141	1e-09	50357016471766.76
1.2589254117941661e-08	1778279.410038923	1e-09	14125375446227.559
1.2589254117941661e-08	1995262.3149688789	1e-09	15848931924611.143
1.2589254117941661e-08	2238721.138568338	1e-09	49211215253712.14
1.2589254117941661e-08	2511886.4315095823	1e-09	19952623149688.832
1.2589254117941661e-08	2818382.931264455	1e-09	22387211385683.426
1.2589254117941661e-08	3162277.6601683795	1e-09	25118864315095.824
1.2589254117941661e-08	3548133.892335753	1e-09	28183829312644.55
1.2589254117941661e-08	3981071.7055349695	1e-09	31622776601683.8
1.2589254117941661e-08	4466835.921509635	1e-09	35481338923357.61
1.2589254117941661e-08	5011872.336272725	1e-09	39810717055349.78
1.2589254117941661e-08	5623413.251903491	1e-09	44668359215096.35
1.2589254117941661e-08	6309573.44480193	1e-09	50118723362727.26
1.2589254117941661e-08	7079457.843841373	1e-09	56234132519034.914
1.2589254117941661e-08	7943282.347242822	1e-09	63095734448019.445
1.2589254117941661e-08	8912509.381337458	1e-09	70794578438413.89
1.2589254117941661e-08	10000000.0	1e-09	79432823472428.22
1.2589254117941661e-08	11220184.54301963	1e-09	89125093813374.61
1.2589254117941661e-08	12589254.117941663	1e-09	100000000000000.02
1.2589254117941661e-08	14125375.446227554	1e-09	112201845430196.55
1.2589254117941661e-08	15848931.924611142	1e-09	125892541179416.9
1.2589254117941661e-08	17782794.100389227	1e-09	141253754462275.56
1.2589254117941661e-08	19952623.149688788	1e-09	158489319246111.44
1.2589254117941661e-08	22387211.385683376	1e-09	177827941003892.28
1.2589254117941661e-08	25118864.315095823	1e-09	199526231496888.3
1.2589254117941661e-08	28183829.31264455	1e-09	223872113856834.25
1.2589254117941661e-08	31622776.60168379	1e-09	251188643150958.25
1.2589254117941661e-08	35481338.92335753	1e-09	376496502255893.56
1.2589254117941661e-08	39810717.05534969	1e-09	316227766016838.0
1.2589254117941661e-08	44668359.21509635	1e-09	354813389233576.06
1.2589254117941661e-08	50118723.36272725	1e-09	398107170553497.75
1.2589254117941661e-08	56234132.51903491	1e-09	446683592150963.56
1.2589254117941661e-08	63095734.448019296	1e-09	501187233627272.56
1.2589254117941661e-08	70794578.43841374	1e-09	562341325190349.2
1.2589254117941661e-08	79432823.47242822	1e-09	630957344480194.4
1.2589254117941661e-08	89125093.8133746	1e-09	707945784384138.9
1.2589254117941661e-08	100000000.0	1e-09	794328234724282.2
1.4125375446227554e-08	100.0	3.9658839345050726e-08	2187786095.855831
1.4125375446227554e-08	112.2018454301963	3.5333771811360804e-08	2518147596.5935254
1.4125375446227554e-08	125.89254117941675	3.150431201378131e-08	2889471191.4671264
1.4125375446227554e-08	141.2537544622754	2.8086007016022865e-08	3246879999.999996
1.4125375446227554e-08	158.48931924611142	2.502476454810985e-08	3620001799.6680527
1.4125375446227554e-08	177.82794100389228	2.2298723377508643e-08	4019194912.677583
1.4125375446227554e-08	199.52623149688787	1.9874215744850028e-08	4452897481.044211
1.4125375446227554e-08	223.872113856834	1.7716992445907508e-08	4931046491.84041
1.4125375446227554e-08	251.18864315095797	1.578919542167173e-08	5442157392.512612
1.4125375446227554e-08	281.8382931264455	1.4069867254507454e-08	6038242391.167168
1.4125375446227554e-08	316.22776601683796	1.2540359881614165e-08	6749565135.092453
1.4125375446227554e-08	354.8133892335753	1.1177122222671857e-08	7461709357.985089
1.4125375446227554e-08	398.1071705534973	9.96322641954418e-09	9153346797.355497
1.4125375446227554e-08	446.683592150963	8.879121524087094e-09	9087658671.462074
1.4125375446227554e-08	501.18723362727246	7.937979993540896e-09	13141188015.705006
1.4125375446227554e-08	562.341325190349	7.051475478697011e-09	15924286822.139877
1.4125375446227554e-08	630.957344480193	6.34921450877815e-09	13323678186.678911
1.4125375446227554e-08	707.945784384138	5.722555324005576e-09	20047489345.09088
1.4125375446227554e-08	794.3282347242813	4.97725624290961e-09	5623413251.903485
1.4125375446227554e-08	891.2509381337459	4.560684189534941e-09	6309573444.80193
1.4125375446227554e-08	1000.0	3.6713010626486965e-09	7079457843.841373
1.4125375446227554e-08	1122.018454301963	3.0374560311506734e-09	7943282347.2428055
1.4125375446227554e-08	1258.9254117941675	1.9782902018036783e-09	35650037525.3498
1.4125375446227554e-08	1412.537544622754	1.741445951521564e-09	12795799999.999987
1.4125375446227554e-08	1584.893192461114	1e-09	11220184543.01963
1.4125375446227554e-08	1778.2794100389228	1e-09	20362363180.523563
1.4125375446227554e-08	1995.2623149688789	1.8159755627365416e-09	14125375446.227528
1.4125375446227554e-08	2238.72113856834	1e-09	15848931924.611126
1.4125375446227554e-08	2511.88643150958	1e-09	17782794100.389214
1.4125375446227554e-08	2818.382931264455	1e-09	42159693189.060905
1.4125375446227554e-08	3162.2776601683795	1e-09	22387211385.68338
1.4125375446227554e-08	3548.133892335753	1e-09	25118864315.09577
1.4125375446227554e-08	3981.0717055349733	1e-09	100985760648.4297
1.4125375446227554e-08	4466.835921509631	1e-09	31622776601.683765
1.4125375446227554e-08	5011.872336272725	1e-09	35481338923.35754
1.4125375446227554e-08	5623.413251903491	1e-09	39810717055.3497
1.4125375446227554e-08	6309.57344480193	1e-09	44668359215.09627
1.4125375446227554e-08	7079.457843841381	1e-09	50118723362.72721
1.4125375446227554e-08	7943.282347242814	1e-09	56234132519.03486
1.4125375446227554e-08	8912.509381337459	1e-09	63095734448.0193
1.4125375446227554e-08	10000.0	1e-09	70794578438.41374
1.4125375446227554e-08	11220.18454301963	1e-09	79432823472.42805
1.4125375446227554e-08	12589.254117941662	1e-09	89125093813.37442
1.4125375446227554e-08	14125.375446227554	1e-09	100000000000.0
1.4125375446227554e-08	15848.93192461114	1e-09	112201845430.19632
1.4125375446227554e-08	17782.794100389227	1e-09	189371337218.31384
1.4125375446227554e-08	19952.62314968879	1e-09	141253754462.27527
1.4125375446227554e-08	22387.21138568338	1e-09	158489319246.1111
1.4125375446227554e-08	25118.864315095823	1e-09	177827941003.8923
1.4125375446227554e-08	28183.82931264455	1e-09	199526231496.8879
1.4125375446227554e-08	31622.776601683792	1e-09	223872113856.8338
1.4125375446227554e-08	35481.33892335753	1e-09	251188643150.9577
1.4125375446227554e-08	39810.71705534969	1e-09	281838293126.44495
1.4125375446227554e-08	44668.359215096345	1e-09	316227766016.8379
1.4125375446227554e-08	50118.72336272725	1e-09	354813389233.5753
1.4125375446227554e-08	56234.13251903491	1e-09	398107170553.49695
1.4125375446227554e-08	63095.7344480193	1e-09	446683592150.9626
1.4125375446227554e-08	70794.57843841374	1e-09	501187233627.2715
1.4125375446227554e-08	79432.82347242821	1e-09	562341325190.349
1.4125375446227554e-08	89125.0938133746	1e-09	630957344480.1931
1.4125375446227554e-08	100000.0	1e-09	2367314067317.8047
1.4125375446227554e-08	112201.84543019629	1e-09	794328234724.2805
1.4125375446227554e-08	125892.54117941661	1e-09	891250938133.7441
1.4125375446227554e-08	141253.75446227554	1e-09	1000000000000.0
1.4125375446227554e-08	158489.3192461114	1e-09	1122018454301.963
1.4125375446227554e-08	177827.94100389228	1e-09	1258925411794.1665
1.4125375446227554e-08	199526.2314968879	1e-09	1412537544622.753
1.4125375446227554e-08	223872.11385683378	1e-09	1584893192461.111
1.4125375446227554e-08	251188.6431509582	1e-09	1778279410038.923
1.4125375446227554e-08	281838.2931264455	1e-09	1995262314968.879
1.4125375446227554e-08	316227.7660168379	1e-09	2238721138568.338
1.4125375446227554e-08	354813.3892335753	1e-09	2511886431509.5776
1.4125375446227554e-08	398107.1705534969	1e-09	2818382931264.4497
1.4125375446227554e-08	446683.5921509635	1e-09	3162277660168.38
1.4125375446227554e-08	501187.2336272725	1e-09	3548133892335.7534
1.4125375446227554e-08	562341.3251903491	1e-09	3981071705534.97
1.4125375446227554e-08	630957.344480193	1e-09	4466835921509.626
1.4125375446227554e-08	707945.7843841374	1e-09	5011872336272.715
1.4125375446227554e-08	794328.2347242822	1e-09	5623413251903.491
1.4125375446227554e-08	891250.9381337459	1e-09	6309573444801.931
1.4125375446227554e-08	1000000.0	1e-09	7079457843841.374
1.4125375446227554e-08	1122018.4543019629	1e-09	7943282347242.806
1.4125375446227554e-08	1258925.411794166	1e-09	8912509381337.441
1.4125375446227554e-08	1412537.5446227554	1e-09	10000000000000.0
1.4125375446227554e-08	1584893.1924611141	1e-09	44880738172078.53
1.4125375446227554e-08	1778279.410038923	1e-09	12589254117941.664
1.4125375446227554e-08	1995262.3149688789	1e-09	14125375446227.527
1.4125375446227554e-08	2238721.138568338	1e-09	44301885451588.46
1.4125375446227554e-08	2511886.4315095823	1e-09	17782794100389.23
1.4125375446227554e-08	2818382.931264455	1e-09	19952623149688.79
1.4125375446227554e-08	3162277.6601683795	1e-09	22387211385683.383
1.4125375446227554e-08	3548133.892335753	1e-09	25118864315095.773
1.4125375446227554e-08	3981071.7055349695	1e-09	28183829312644.496
1.4125375446227554e-08	4466835.921509635	1e-09	31622776601683.797
1.4125375446227554e-08	5011872.336272725	1e-09	35481338923357.54
1.4125375446227554e-08	5623413.251903491	1e-09	39810717055349.695
1.4125375446227554e-08	6309573.44480193	1e-09	44668359215096.266
1.4125375446227554e-08	7079457.843841373	1e-09	50118723362727.15
1.4125375446227554e-08	7943282.347242822	1e-09	56234132519034.92
1.4125375446227554e-08	8912509.381337458	1e-09	63095734448019.305
1.4125375446227554e-08	10000000.0	1e-09	70794578438413.73
1.4125375446227554e-08	11220184.54301963	1e-09	79432823472428.06
1.4125375446227554e-08	12589254.117941663	1e-09	89125093813374.42
1.4125375446227554e-08	14125375.446227554	1e-09	100000000000000.02
1.4125375446227554e-08	15848931.924611142	1e-09	112201845430196.31
1.4125375446227554e-08	17782794.100389227	1e-09	125892541179416.62
1.4125375446227554e-08	19952623.149688788	1e-09	141253754462275.28
1.4125375446227554e-08	22387211.385683376	1e-09	158489319246111.1
1.4125375446227554e-08	25118864.315095823	1e-09	177827941003892.3
1.4125375446227554e-08	28183829.31264455	1e-09	199526231496887.88
1.4125375446227554e-08	31622776.60168379	1e-09	223872113856833.8
1.4125375446227554e-08	35481338.92335753	1e-09	338707790197614.4
1.4125375446227554e-08	39810717.05534969	1e-09	281838293126444.94
1.4125375446227554e-08	44668359.21509635	1e-09	316227766016837.94
1.4125375446227554e-08	50118723.36272725	1e-09	354813389233575.3
1.4125375446227554e-08	56234132.51903491	1e-09	398107170553496.94
1.4125375446227554e-08	63095734.448019296	1e-09	446683592150962.6
1.4125375446227554e-08	70794578.43841374	1e-09	501187233627271.5
1.4125375446227554e-08	79432823.47242822	1e-09	562341325190349.1
1.4125375446227554e-08	89125093.8133746	1e-09	630957344480193.1
1.4125375446227554e-08	100000000.0	1e-09	707945784384137.4
1.5848931924611143e-08	100.0	4.449794962134369e-08	1952156785.5279377
1.5848931924611143e-08	112.2018454301963	3.964514403244132e-08	2248435811.20402
1.5848931924611143e-08	125.89254117941675	3.534841946954967e-08	2583266625.276224
1.5848931924611143e-08	141.2537544622754	3.151301817963213e-08	2889221641.2044487
1.5848931924611143e-08	158.48931924611142	2.8078247637540773e-08	3222309999.9999995
1.5848931924611143e-08	177.82794100389228	2.5019579136939294e-08	3584153310.0531044
1.5848931924611143e-08	199.52623149688787	2.2299236830500412e-08	3971557175.095291
1.5848931924611143e-08	223.872113856834	1.9878792479036736e-08	4380490806.506853
1.5848931924611143e-08	251.18864315095797	1.7715768641695746e-08	4845192827.604792
1.5848931924611143e-08	281.8382931264455	1.5786650709136257e-08	5388595616.682244
1.5848931924611143e-08	316.22776601683796	1.40705152107591e-08	6010947202.698394
1.5848931924611143e-08	354.8133892335753	1.2540937399826397e-08	6696910413.913325
1.5848931924611143e-08	398.1071705534973	1.1177122222671857e-08	7581651935.089679
1.5848931924611143e-08	446.683592150963	9.962079426740076e-09	8357801847.347481
1.5848931924611143e-08	501.18723362727246	8.888121853060858e-09	10679454377.261038
1.5848931924611143e-08	562.341325190349	7.913160965225533e-09	14192535569.343012
1.5848931924611143e-08	630.957344480193	7.091367620023256e-09	12336465379.67765
1.5848931924611143e-08	707.945784384138	6.362092805735172e-09	17867343686.03852
1.5848931924611143e-08	794.3282347242813	5.603508047709764e-09	5011872336.272719
1.5848931924611143e-08	891.2509381337459	5.142685903405621e-09	5623413251.90349
1.5848931924611143e-08	1000.0	4.3510091840853775e-09	6309573444.801929
1.5848931924611143e-08	1122.018454301963	3.866606707597621e-09	7079457843.8413725
1.5848931924611143e-08	1258.9254117941675	3.0749637475249836e-09	7943282347.242813
1.5848931924611143e-08	1412.537544622754	1.846120309180041e-09	11337157558.530304
1.5848931924611143e-08	1584.893192461114	1e-09	10000000000.0
1.5848931924611143e-08	1778.2794100389228	1e-09	19096866294.064835
1.5848931924611143e-08	1995.2623149688789	1.8435715607362125e-09	12589254117.941662
1.5848931924611143e-08	2238.72113856834	1e-09	14125375446.22754
1.5848931924611143e-08	2511.88643150958	1e-09	15848931924.611126
1.5848931924611143e-08	2818.382931264455	1e-09	39394757254.41526
1.5848931924611143e-08	3162.2776601683795	1e-09	19952623149.68879
1.5848931924611143e-08	3548.133892335753	1e-09	22387211385.683376
1.5848931924611143e-08	3981.0717055349733	1e-09	87539493326.752
1.5848931924611143e-08	4466.835921509631	1e-09	28183829312.64452
1.5848931924611143e-08	5011.872336272725	1e-09	31622776601.683792
1.5848931924611143e-08	5623.413251903491	1e-09	35481338923.35754
1.5848931924611143e-08	6309.57344480193	1e-09	39810717055.34969
1.5848931924611143e-08	7079.457843841381	1e-09	44668359215.096306
1.5848931924611143e-08	7943.282347242814	1e-09	50118723362.727196
1.5848931924611143e-08	8912.509381337459	1e-09	56234132519.034904
1.5848931924611143e-08	10000.0	1e-09	63095734448.019295
1.5848931924611143e-08	11220.18454301963	1e-09	70794578438.41373
1.5848931924611143e-08	12589.254117941662	1e-09	79432823472.42805
1.5848931924611143e-08	14125.375446227554	1e-09	89125093813.37457
1.5848931924611143e-08	15848.93192461114	1e-09	100000000000.0
1.5848931924611143e-08	17782.794100389227	1e-09	112201845430.19629
1.5848931924611143e-08	19952.62314968879	1e-09	125892541179.41661
1.5848931924611143e-08	22387.21138568338	1e-09	141253754462.27527
1.5848931924611143e-08	25118.864315095823	1e-09	158489319246.11142
1.5848931924611143e-08	28183.82931264455	1e-09	177827941003.89227
1.5848931924611143e-08	31622.776601683792	1e-09	199526231496.88788
