Press (GPa)	Temp (K)	Density (g/cm^-3)	dT/dP (K/GPa)
0.72755	113.06	1.2367	5.8976
0.72755	116.33	1.2364	6.0786
0.72755	119.59	1.2362	6.2603
0.72755	122.86	1.2359	6.4427
0.72755	126.12	1.2356	6.6258
0.72755	129.39	1.2354	6.8098
0.72755	132.65	1.2351	6.9944
0.72755	135.92	1.2348	7.1798
0.72755	139.18	1.2345	7.3658
0.72755	142.45	1.2342	7.5526
0.72755	145.71	1.2339	7.74
0.72755	148.98	1.2336	7.9282
0.72755	152.24	1.2333	8.1171
0.72755	155.51	1.233	8.3068
0.72755	158.78	1.2327	8.4973
0.72755	162.04	1.2323	8.6884
0.72755	165.31	1.232	8.8802
0.72755	168.57	1.2317	9.0728
0.72755	171.84	1.2313	9.2662
0.72755	175.1	1.231	9.4604
0.72755	178.37	1.2306	9.6553
0.72755	181.63	1.2303	9.8507
0.72755	184.9	1.2299	10.047
0.72755	188.16	1.2295	10.244
0.72755	191.43	1.2292	10.443
0.72755	194.69	1.2288	10.642
0.72755	197.96	1.2284	10.841
0.72755	201.22	1.228	11.041
0.72755	204.49	1.2276	11.242
0.72755	207.76	1.2272	11.444
0.72755	211.02	1.2268	11.648
0.72755	214.29	1.2264	11.854
0.72755	217.55	1.226	12.061
0.72755	220.82	1.2256	12.268
0.72755	224.08	1.2252	12.476
0.72755	227.35	1.2248	12.685
0.72755	230.61	1.2243	12.894
0.72755	233.88	1.2239	13.103
0.72755	237.14	1.2235	13.312
0.72755	240.41	1.223	13.521
0.72755	243.67	1.2226	13.728
0.72755	246.94	1.2221	13.934
0.72755	250.2	1.2217	14.137
0.72755	253.47	1.2212	14.336
0.72755	256.73	1.2207	14.53
0.72755	260	1.2203	14.718
0.74286	100	1.2387	5.1508
0.74286	103.27	1.2385	5.3283
0.74286	106.53	1.2382	5.5064
0.74286	109.8	1.238	5.6852
0.74286	113.06	1.2377	5.8645
0.74286	116.33	1.2375	6.0445
0.74286	119.59	1.2372	6.2252
0.74286	122.86	1.237	6.4066
0.74286	126.12	1.2367	6.5887
0.74286	129.39	1.2364	6.7717
0.74286	132.65	1.2361	6.9554
0.74286	135.92	1.2359	7.1398
0.74286	139.18	1.2356	7.3248
0.74286	142.45	1.2353	7.5105
0.74286	145.71	1.235	7.6969
0.74286	148.98	1.2347	7.8841
0.74286	152.24	1.2344	8.072
0.74286	155.51	1.234	8.2607
0.74286	158.78	1.2337	8.4501
0.74286	162.04	1.2334	8.6401
0.74286	165.31	1.2331	8.8309
0.74286	168.57	1.2327	9.0225
0.74286	171.84	1.2324	9.2148
0.74286	175.1	1.232	9.4079
0.74286	178.37	1.2317	9.6016
0.74286	181.63	1.2313	9.796
0.74286	184.9	1.231	9.9911
0.74286	188.16	1.2306	10.187
0.74286	191.43	1.2302	10.385
0.74286	194.69	1.2299	10.583
0.74286	197.96	1.2295	10.781
0.74286	201.22	1.2291	10.979
0.74286	204.49	1.2287	11.179
0.74286	207.76	1.2283	11.38
0.74286	211.02	1.2279	11.583
0.74286	214.29	1.2275	11.788
0.74286	217.55	1.2271	11.993
0.74286	220.82	1.2267	12.199
0.74286	224.08	1.2263	12.406
0.74286	227.35	1.2259	12.613
0.74286	230.61	1.2254	12.821
0.74286	233.88	1.225	13.028
0.74286	237.14	1.2246	13.236
0.74286	240.41	1.2241	13.444
0.74286	243.67	1.2237	13.65
0.74286	246.94	1.2232	13.854
0.74286	250.2	1.2228	14.056
0.74286	253.47	1.2223	14.254
0.74286	256.73	1.2219	14.448
0.74286	260	1.2214	14.635
0.75816	100	1.2397	5.1218
0.75816	103.27	1.2395	5.2984
0.75816	106.53	1.2393	5.4756
0.75816	109.8	1.239	5.6534
0.75816	113.06	1.2388	5.8317
0.75816	116.33	1.2385	6.0107
0.75816	119.59	1.2383	6.1905
0.75816	122.86	1.238	6.3709
0.75816	126.12	1.2377	6.5521
0.75816	129.39	1.2375	6.7341
0.75816	132.65	1.2372	6.9168
0.75816	135.92	1.2369	7.1002
0.75816	139.18	1.2366	7.2842
0.75816	142.45	1.2363	7.469
0.75816	145.71	1.236	7.6544
0.75816	148.98	1.2357	7.8405
0.75816	152.24	1.2354	8.0275
0.75816	155.51	1.2351	8.2151
0.75816	158.78	1.2348	8.4034
0.75816	162.04	1.2344	8.5924
0.75816	165.31	1.2341	8.7822
0.75816	168.57	1.2338	8.9727
0.75816	171.84	1.2334	9.164
0.75816	175.1	1.2331	9.356
0.75816	178.37	1.2328	9.5486
0.75816	181.63	1.2324	9.7419
0.75816	184.9	1.232	9.9359
0.75816	188.16	1.2317	10.131
0.75816	191.43	1.2313	10.328
0.75816	194.69	1.2309	10.524
0.75816	197.96	1.2306	10.721
0.75816	201.22	1.2302	10.919
0.75816	204.49	1.2298	11.117
0.75816	207.76	1.2294	11.317
0.75816	211.02	1.229	11.519
0.75816	214.29	1.2286	11.722
0.75816	217.55	1.2282	11.927
0.75816	220.82	1.2278	12.131
0.75816	224.08	1.2274	12.337
0.75816	227.35	1.227	12.542
0.75816	230.61	1.2265	12.748
0.75816	233.88	1.2261	12.955
0.75816	237.14	1.2257	13.161
0.75816	240.41	1.2252	13.367
0.75816	243.67	1.2248	13.573
0.75816	246.94	1.2243	13.776
0.75816	250.2	1.2239	13.977
0.75816	253.47	1.2234	14.174
0.75816	256.73	1.223	14.366
0.75816	260	1.2225	14.553
0.77347	100	1.2408	5.0932
0.77347	103.27	1.2405	5.2688
0.77347	106.53	1.2403	5.4451
0.77347	109.8	1.2401	5.6219
0.77347	113.06	1.2398	5.7993
0.77347	116.33	1.2396	5.9774
0.77347	119.59	1.2393	6.1561
0.77347	122.86	1.239	6.3356
0.77347	126.12	1.2388	6.5158
0.77347	129.39	1.2385	6.6969
0.77347	132.65	1.2382	6.8786
0.77347	135.92	1.2379	7.0611
0.77347	139.18	1.2377	7.2441
0.77347	142.45	1.2374	7.4279
0.77347	145.71	1.2371	7.6123
0.77347	148.98	1.2368	7.7975
0.77347	152.24	1.2365	7.9834
0.77347	155.51	1.2361	8.17
0.77347	158.78	1.2358	8.3573
0.77347	162.04	1.2355	8.5453
0.77347	165.31	1.2352	8.734
0.77347	168.57	1.2348	8.9236
0.77347	171.84	1.2345	9.1138
0.77347	175.1	1.2342	9.3048
0.77347	178.37	1.2338	9.4963
0.77347	181.63	1.2335	9.6884
0.77347	184.9	1.2331	9.8814
0.77347	188.16	1.2328	10.076
0.77347	191.43	1.2324	10.271
0.77347	194.69	1.232	10.467
0.77347	197.96	1.2316	10.662
0.77347	201.22	1.2313	10.858
0.77347	204.49	1.2309	11.056
0.77347	207.76	1.2305	11.255
0.77347	211.02	1.2301	11.456
0.77347	214.29	1.2297	11.658
0.77347	217.55	1.2293	11.861
0.77347	220.82	1.2289	12.064
0.77347	224.08	1.2285	12.268
0.77347	227.35	1.2281	12.472
0.77347	230.61	1.2276	12.677
0.77347	233.88	1.2272	12.882
0.77347	237.14	1.2268	13.088
0.77347	240.41	1.2263	13.292
0.77347	243.67	1.2259	13.496
0.77347	246.94	1.2254	13.698
0.77347	250.2	1.225	13.898
0.77347	253.47	1.2245	14.094
0.77347	256.73	1.2241	14.286
0.77347	260	1.2236	14.471
0.78878	100	1.2418	5.0648
0.78878	103.27	1.2416	5.2396
0.78878	106.53	1.2413	5.4149
0.78878	109.8	1.2411	5.5909
0.78878	113.06	1.2409	5.7673
0.78878	116.33	1.2406	5.9444
0.78878	119.59	1.2403	6.1222
0.78878	122.86	1.2401	6.3007
0.78878	126.12	1.2398	6.48
0.78878	129.39	1.2395	6.6601
0.78878	132.65	1.2393	6.8409
0.78878	135.92	1.239	7.0224
0.78878	139.18	1.2387	7.2045
0.78878	142.45	1.2384	7.3873
0.78878	145.71	1.2381	7.5707
0.78878	148.98	1.2378	7.7549
0.78878	152.24	1.2375	7.9398
0.78878	155.51	1.2372	8.1254
0.78878	158.78	1.2369	8.3117
0.78878	162.04	1.2366	8.4987
0.78878	165.31	1.2362	8.6864
0.78878	168.57	1.2359	8.875
0.78878	171.84	1.2356	9.0642
0.78878	175.1	1.2352	9.2541
0.78878	178.37	1.2349	9.4445
0.78878	181.63	1.2345	9.6355
0.78878	184.9	1.2342	9.8275
0.78878	188.16	1.2338	10.021
0.78878	191.43	1.2335	10.215
0.78878	194.69	1.2331	10.409
0.78878	197.96	1.2327	10.604
0.78878	201.22	1.2323	10.799
0.78878	204.49	1.232	10.995
0.78878	207.76	1.2316	11.193
0.78878	211.02	1.2312	11.393
0.78878	214.29	1.2308	11.594
0.78878	217.55	1.2304	11.796
0.78878	220.82	1.23	11.998
0.78878	224.08	1.2296	12.2
0.78878	227.35	1.2291	12.403
0.78878	230.61	1.2287	12.607
0.78878	233.88	1.2283	12.811
0.78878	237.14	1.2279	13.014
0.78878	240.41	1.2274	13.218
0.78878	243.67	1.227	13.421
0.78878	246.94	1.2265	13.622
0.78878	250.2	1.2261	13.82
0.78878	253.47	1.2256	14.016
0.78878	256.73	1.2252	14.206
0.78878	260	1.2247	14.391
0.80408	100	1.2428	5.0368
0.80408	103.27	1.2426	5.2107
0.80408	106.53	1.2424	5.3851
0.80408	109.8	1.2421	5.5601
0.80408	113.06	1.2419	5.7357
0.80408	116.33	1.2416	5.9118
0.80408	119.59	1.2414	6.0886
0.80408	122.86	1.2411	6.2662
0.80408	126.12	1.2409	6.4445
0.80408	129.39	1.2406	6.6237
0.80408	132.65	1.2403	6.8036
0.80408	135.92	1.24	6.9842
0.80408	139.18	1.2397	7.1653
0.80408	142.45	1.2394	7.3471
0.80408	145.71	1.2392	7.5296
0.80408	148.98	1.2389	7.7128
0.80408	152.24	1.2385	7.8967
0.80408	155.51	1.2382	8.0814
0.80408	158.78	1.2379	8.2667
0.80408	162.04	1.2376	8.4527
0.80408	165.31	1.2373	8.6394
0.80408	168.57	1.2369	8.8269
0.80408	171.84	1.2366	9.0152
0.80408	175.1	1.2363	9.204
0.80408	178.37	1.2359	9.3933
0.80408	181.63	1.2356	9.5833
0.80408	184.9	1.2352	9.7743
0.80408	188.16	1.2349	9.9665
0.80408	191.43	1.2345	10.16
0.80408	194.69	1.2341	10.353
0.80408	197.96	1.2338	10.546
0.80408	201.22	1.2334	10.74
0.80408	204.49	1.233	10.935
0.80408	207.76	1.2326	11.132
0.80408	211.02	1.2322	11.331
0.80408	214.29	1.2318	11.531
0.80408	217.55	1.2314	11.731
0.80408	220.82	1.231	11.932
0.80408	224.08	1.2306	12.133
0.80408	227.35	1.2302	12.335
0.80408	230.61	1.2298	12.537
0.80408	233.88	1.2294	12.74
0.80408	237.14	1.2289	12.942
0.80408	240.41	1.2285	13.145
0.80408	243.67	1.2281	13.346
0.80408	246.94	1.2276	13.546
0.80408	250.2	1.2272	13.744
0.80408	253.47	1.2267	13.938
0.80408	256.73	1.2263	14.128
0.80408	260	1.2258	14.312
0.81939	100	1.2438	5.0091
0.81939	103.27	1.2436	5.1821
0.81939	106.53	1.2434	5.3557
0.81939	109.8	1.2432	5.5298
0.81939	113.06	1.2429	5.7043
0.81939	116.33	1.2427	5.8795
0.81939	119.59	1.2424	6.0554
0.81939	122.86	1.2421	6.232
0.81939	126.12	1.2419	6.4095
0.81939	129.39	1.2416	6.5878
0.81939	132.65	1.2413	6.7668
0.81939	135.92	1.2411	6.9464
0.81939	139.18	1.2408	7.1266
0.81939	142.45	1.2405	7.3074
0.81939	145.71	1.2402	7.4889
0.81939	148.98	1.2399	7.6712
0.81939	152.24	1.2396	7.8542
0.81939	155.51	1.2393	8.0378
0.81939	158.78	1.239	8.2222
0.81939	162.04	1.2386	8.4072
0.81939	165.31	1.2383	8.5929
0.81939	168.57	1.238	8.7794
0.81939	171.84	1.2377	8.9667
0.81939	175.1	1.2373	9.1545
0.81939	178.37	1.237	9.3427
0.81939	181.63	1.2366	9.5317
0.81939	184.9	1.2363	9.7216
0.81939	188.16	1.2359	9.9129
0.81939	191.43	1.2356	10.105
0.81939	194.69	1.2352	10.297
0.81939	197.96	1.2348	10.489
0.81939	201.22	1.2345	10.682
0.81939	204.49	1.2341	10.876
0.81939	207.76	1.2337	11.072
0.81939	211.02	1.2333	11.27
0.81939	214.29	1.2329	11.468
0.81939	217.55	1.2325	11.668
0.81939	220.82	1.2321	11.867
0.81939	224.08	1.2317	12.067
0.81939	227.35	1.2313	12.268
0.81939	230.61	1.2309	12.469
0.81939	233.88	1.2305	12.67
0.81939	237.14	1.23	12.871
0.81939	240.41	1.2296	13.072
0.81939	243.67	1.2292	13.272
0.81939	246.94	1.2287	13.471
0.81939	250.2	1.2283	13.668
0.81939	253.47	1.2278	13.861
0.81939	256.73	1.2274	14.05
0.81939	260	1.2269	14.234
0.83469	100	1.2449	4.9817
0.83469	103.27	1.2446	5.1539
0.83469	106.53	1.2444	5.3266
0.83469	109.8	1.2442	5.4997
0.83469	113.06	1.2439	5.6734
0.83469	116.33	1.2437	5.8476
0.83469	119.59	1.2434	6.0226
0.83469	122.86	1.2432	6.1983
0.83469	126.12	1.2429	6.3749
0.83469	129.39	1.2426	6.5523
0.83469	132.65	1.2424	6.7304
0.83469	135.92	1.2421	6.909
0.83469	139.18	1.2418	7.0883
0.83469	142.45	1.2415	7.2681
0.83469	145.71	1.2412	7.4487
0.83469	148.98	1.2409	7.63
0.83469	152.24	1.2406	7.812
0.83469	155.51	1.2403	7.9948
0.83469	158.78	1.24	8.1781
0.83469	162.04	1.2397	8.3622
0.83469	165.31	1.2394	8.547
0.83469	168.57	1.239	8.7325
0.83469	171.84	1.2387	8.9188
0.83469	175.1	1.2384	9.1055
0.83469	178.37	1.238	9.2927
0.83469	181.63	1.2377	9.4806
0.83469	184.9	1.2373	9.6696
0.83469	188.16	1.237	9.8599
0.83469	191.43	1.2366	10.051
0.83469	194.69	1.2363	10.242
0.83469	197.96	1.2359	10.433
0.83469	201.22	1.2355	10.625
0.83469	204.49	1.2351	10.818
0.83469	207.76	1.2348	11.012
0.83469	211.02	1.2344	11.209
0.83469	214.29	1.234	11.407
0.83469	217.55	1.2336	11.605
0.83469	220.82	1.2332	11.803
0.83469	224.08	1.2328	12.002
0.83469	227.35	1.2324	12.201
0.83469	230.61	1.2319	12.401
0.83469	233.88	1.2315	12.601
0.83469	237.14	1.2311	12.801
0.83469	240.41	1.2307	13
0.83469	243.67	1.2302	13.199
0.83469	246.94	1.2298	13.397
0.83469	250.2	1.2294	13.593
0.83469	253.47	1.2289	13.785
0.83469	256.73	1.2285	13.974
0.83469	260	1.228	14.158
0.85	100	1.2459	4.9546
0.85	103.27	1.2457	5.126
0.85	106.53	1.2454	5.2978
0.85	109.8	1.2452	5.4701
0.85	113.06	1.2449	5.6428
0.85	116.33	1.2447	5.8161
0.85	119.59	1.2444	5.9901
0.85	122.86	1.2442	6.1649
0.85	126.12	1.2439	6.3406
0.85	129.39	1.2437	6.5171
0.85	132.65	1.2434	6.6943
0.85	135.92	1.2431	6.8721
0.85	139.18	1.2428	7.0504
0.85	142.45	1.2425	7.2293
0.85	145.71	1.2422	7.4089
0.85	148.98	1.242	7.5893
0.85	152.24	1.2417	7.7704
0.85	155.51	1.2413	7.9522
0.85	158.78	1.241	8.1346
0.85	162.04	1.2407	8.3177
0.85	165.31	1.2404	8.5015
0.85	168.57	1.2401	8.6861
0.85	171.84	1.2397	8.8713
0.85	175.1	1.2394	9.0571
0.85	178.37	1.2391	9.2433
0.85	181.63	1.2387	9.4302
0.85	184.9	1.2384	9.6182
0.85	188.16	1.238	9.8075
0.85	191.43	1.2377	9.9976
0.85	194.69	1.2373	10.188
0.85	197.96	1.2369	10.378
0.85	201.22	1.2366	10.568
0.85	204.49	1.2362	10.76
0.85	207.76	1.2358	10.954
0.85	211.02	1.2354	11.149
0.85	214.29	1.235	11.346
0.85	217.55	1.2346	11.543
0.85	220.82	1.2342	11.74
0.85	224.08	1.2338	11.937
0.85	227.35	1.2334	12.135
0.85	230.61	1.233	12.334
0.85	233.88	1.2326	12.532
0.85	237.14	1.2322	12.731
0.85	240.41	1.2317	12.929
0.85	243.67	1.2313	13.127
0.85	246.94	1.2309	13.324
0.85	250.2	1.2304	13.519
0.85	253.47	1.23	13.71
0.85	256.73	1.2295	13.899
0.85	260	1.2291	14.082
