Press (GPa)	Temp (K)	Density (g/cm^-3)	dT/dP (K/GPa)
6.8451e-06	425.71	0.91431	112.62
6.8451e-06	431.02	0.90918	117.87
6.8451e-06	436.33	0.90392	123.33
6.8451e-06	441.63	0.89852	129.03
6.8451e-06	446.94	0.89299	134.99
6.8451e-06	452.24	0.88731	141.24
6.8451e-06	457.55	0.88149	147.79
6.8451e-06	462.86	0.87552	154.69
6.8451e-06	468.16	0.86938	161.96
6.8451e-06	473.47	0.86309	169.63
6.8451e-06	478.78	0.85662	177.76
6.8451e-06	484.08	0.84996	186.4
6.8451e-06	489.39	0.84312	195.6
6.8451e-06	494.69	0.83607	205.41
6.8451e-06	500	0.82881	215.87
7.9367e-06	240	0.97882	-83.606
7.9367e-06	245.31	0.98651	-61.762
7.9367e-06	250.61	0.99167	-44.646
7.9367e-06	255.92	0.99515	-31.338
7.9367e-06	261.22	0.99746	-21.068
7.9367e-06	266.53	0.99891	-12.846
7.9367e-06	271.84	0.99969	-5.9616
7.9367e-06	277.14	0.99993	-0.0046835
7.9367e-06	282.45	0.99972	5.2697
7.9367e-06	287.76	0.99912	10.04
7.9367e-06	293.06	0.99818	14.442
7.9367e-06	298.37	0.99695	18.556
7.9367e-06	303.67	0.99545	22.474
7.9367e-06	308.98	0.9937	26.231
7.9367e-06	314.29	0.99174	29.879
7.9367e-06	319.59	0.98956	33.446
7.9367e-06	324.9	0.98719	36.96
7.9367e-06	330.2	0.98464	40.442
7.9367e-06	335.51	0.98192	43.911
7.9367e-06	340.82	0.97904	47.384
7.9367e-06	346.12	0.976	50.874
7.9367e-06	351.43	0.97281	54.394
7.9367e-06	356.73	0.96948	57.954
7.9367e-06	362.04	0.96601	61.567
7.9367e-06	367.35	0.9624	65.241
7.9367e-06	372.65	0.95866	68.987
7.9367e-06	377.96	0.95479	72.814
7.9367e-06	383.27	0.95079	76.731
7.9367e-06	388.57	0.94667	80.749
7.9367e-06	393.88	0.94242	84.879
7.9367e-06	399.18	0.93805	89.129
7.9367e-06	404.49	0.93355	93.512
7.9367e-06	409.8	0.92893	98.04
7.9367e-06	415.1	0.92418	102.72
7.9367e-06	420.41	0.91931	107.58
7.9367e-06	425.71	0.91431	112.62
7.9367e-06	431.02	0.90918	117.86
7.9367e-06	436.33	0.90392	123.33
7.9367e-06	441.63	0.89852	129.03
7.9367e-06	446.94	0.89299	134.99
7.9367e-06	452.24	0.88731	141.24
7.9367e-06	457.55	0.88149	147.79
7.9367e-06	462.86	0.87552	154.69
7.9367e-06	468.16	0.86938	161.96
7.9367e-06	473.47	0.86309	169.63
7.9367e-06	478.78	0.85662	177.76
7.9367e-06	484.08	0.84996	186.4
7.9367e-06	489.39	0.84312	195.6
7.9367e-06	494.69	0.83607	205.41
7.9367e-06	500	0.82881	215.86
9.2023e-06	240	0.97882	-83.604
9.2023e-06	245.31	0.98651	-61.761
9.2023e-06	250.61	0.99168	-44.645
9.2023e-06	255.92	0.99516	-31.337
9.2023e-06	261.22	0.99746	-21.068
9.2023e-06	266.53	0.99891	-12.845
9.2023e-06	271.84	0.99969	-5.9613
9.2023e-06	277.14	0.99993	-0.0044115
9.2023e-06	282.45	0.99972	5.2699
9.2023e-06	287.76	0.99912	10.041
9.2023e-06	293.06	0.99818	14.442
9.2023e-06	298.37	0.99695	18.556
9.2023e-06	303.67	0.99545	22.474
9.2023e-06	308.98	0.9937	26.231
9.2023e-06	314.29	0.99174	29.879
9.2023e-06	319.59	0.98956	33.446
9.2023e-06	324.9	0.98719	36.96
9.2023e-06	330.2	0.98465	40.442
9.2023e-06	335.51	0.98192	43.911
9.2023e-06	340.82	0.97904	47.384
9.2023e-06	346.12	0.976	50.874
9.2023e-06	351.43	0.97281	54.394
9.2023e-06	356.73	0.96948	57.954
9.2023e-06	362.04	0.96601	61.567
9.2023e-06	367.35	0.9624	65.241
9.2023e-06	372.65	0.95866	68.986
9.2023e-06	377.96	0.95479	72.813
9.2023e-06	383.27	0.95079	76.731
9.2023e-06	388.57	0.94667	80.749
9.2023e-06	393.88	0.94242	84.878
9.2023e-06	399.18	0.93805	89.129
9.2023e-06	404.49	0.93355	93.512
9.2023e-06	409.8	0.92893	98.039
9.2023e-06	415.1	0.92418	102.72
9.2023e-06	420.41	0.91931	107.58
9.2023e-06	425.71	0.91431	112.62
9.2023e-06	431.02	0.90918	117.86
9.2023e-06	436.33	0.90392	123.33
9.2023e-06	441.63	0.89852	129.03
9.2023e-06	446.94	0.89299	134.99
9.2023e-06	452.24	0.88731	141.24
9.2023e-06	457.55	0.88149	147.79
9.2023e-06	462.86	0.87552	154.69
9.2023e-06	468.16	0.86938	161.96
9.2023e-06	473.47	0.86309	169.63
9.2023e-06	478.78	0.85662	177.76
9.2023e-06	484.08	0.84997	186.4
9.2023e-06	489.39	0.84312	195.6
9.2023e-06	494.69	0.83607	205.41
9.2023e-06	500	0.82881	215.86
1.067e-05	240	0.97882	-83.603
1.067e-05	245.31	0.98651	-61.76
1.067e-05	250.61	0.99168	-44.644
1.067e-05	255.92	0.99516	-31.336
1.067e-05	261.22	0.99747	-21.067
1.067e-05	266.53	0.99891	-12.845
1.067e-05	271.84	0.99969	-5.9609
1.067e-05	277.14	0.99993	-0.0040961
1.067e-05	282.45	0.99972	5.2702
1.067e-05	287.76	0.99912	10.041
1.067e-05	293.06	0.99818	14.442
1.067e-05	298.37	0.99695	18.556
1.067e-05	303.67	0.99545	22.474
1.067e-05	308.98	0.99371	26.231
1.067e-05	314.29	0.99174	29.879
1.067e-05	319.59	0.98956	33.446
1.067e-05	324.9	0.98719	36.96
1.067e-05	330.2	0.98465	40.442
1.067e-05	335.51	0.98193	43.911
1.067e-05	340.82	0.97904	47.384
1.067e-05	346.12	0.976	50.874
1.067e-05	351.43	0.97282	54.394
1.067e-05	356.73	0.96948	57.954
1.067e-05	362.04	0.96601	61.567
1.067e-05	367.35	0.9624	65.241
1.067e-05	372.65	0.95866	68.986
1.067e-05	377.96	0.95479	72.813
1.067e-05	383.27	0.9508	76.731
1.067e-05	388.57	0.94667	80.749
1.067e-05	393.88	0.94242	84.878
1.067e-05	399.18	0.93805	89.128
1.067e-05	404.49	0.93355	93.511
1.067e-05	409.8	0.92893	98.039
1.067e-05	415.1	0.92418	102.72
1.067e-05	420.41	0.91931	107.58
1.067e-05	425.71	0.91431	112.62
1.067e-05	431.02	0.90918	117.86
1.067e-05	436.33	0.90392	123.33
1.067e-05	441.63	0.89852	129.03
1.067e-05	446.94	0.89299	134.99
1.067e-05	452.24	0.88732	141.23
1.067e-05	457.55	0.88149	147.79
1.067e-05	462.86	0.87552	154.69
1.067e-05	468.16	0.86939	161.96
1.067e-05	473.47	0.86309	169.63
1.067e-05	478.78	0.85662	177.76
1.067e-05	484.08	0.84997	186.39
1.067e-05	489.39	0.84312	195.6
1.067e-05	494.69	0.83607	205.41
1.067e-05	500	0.82881	215.86
1.2371e-05	240	0.97882	-83.601
1.2371e-05	245.31	0.98652	-61.758
1.2371e-05	250.61	0.99168	-44.643
1.2371e-05	255.92	0.99516	-31.335
1.2371e-05	261.22	0.99747	-21.066
1.2371e-05	266.53	0.99891	-12.844
1.2371e-05	271.84	0.99969	-5.9604
1.2371e-05	277.14	0.99993	-0.0037304
1.2371e-05	282.45	0.99972	5.2705
1.2371e-05	287.76	0.99912	10.041
1.2371e-05	293.06	0.99818	14.443
1.2371e-05	298.37	0.99695	18.556
1.2371e-05	303.67	0.99545	22.474
1.2371e-05	308.98	0.99371	26.231
1.2371e-05	314.29	0.99174	29.879
1.2371e-05	319.59	0.98956	33.446
1.2371e-05	324.9	0.9872	36.96
1.2371e-05	330.2	0.98465	40.442
1.2371e-05	335.51	0.98193	43.911
1.2371e-05	340.82	0.97904	47.384
1.2371e-05	346.12	0.976	50.874
1.2371e-05	351.43	0.97282	54.393
1.2371e-05	356.73	0.96948	57.954
1.2371e-05	362.04	0.96601	61.566
1.2371e-05	367.35	0.9624	65.24
1.2371e-05	372.65	0.95866	68.986
1.2371e-05	377.96	0.95479	72.813
1.2371e-05	383.27	0.9508	76.73
1.2371e-05	388.57	0.94667	80.749
1.2371e-05	393.88	0.94242	84.878
1.2371e-05	399.18	0.93805	89.128
1.2371e-05	404.49	0.93355	93.511
1.2371e-05	409.8	0.92893	98.038
1.2371e-05	415.1	0.92418	102.72
1.2371e-05	420.41	0.91931	107.58
1.2371e-05	425.71	0.91431	112.62
1.2371e-05	431.02	0.90918	117.86
1.2371e-05	436.33	0.90392	123.33
1.2371e-05	441.63	0.89853	129.03
1.2371e-05	446.94	0.89299	134.99
1.2371e-05	452.24	0.88732	141.23
1.2371e-05	457.55	0.88149	147.79
1.2371e-05	462.86	0.87552	154.68
1.2371e-05	468.16	0.86939	161.96
1.2371e-05	473.47	0.86309	169.63
1.2371e-05	478.78	0.85662	177.76
1.2371e-05	484.08	0.84997	186.39
1.2371e-05	489.39	0.84312	195.6
1.2371e-05	494.69	0.83608	205.41
1.2371e-05	500	0.82881	215.86
1.4344e-05	240	0.97883	-83.598
1.4344e-05	245.31	0.98652	-61.757
1.4344e-05	250.61	0.99168	-44.642
1.4344e-05	255.92	0.99516	-31.334
1.4344e-05	261.22	0.99747	-21.066
1.4344e-05	266.53	0.99891	-12.844
1.4344e-05	271.84	0.99969	-5.9599
1.4344e-05	277.14	0.99993	-0.0033064
1.4344e-05	282.45	0.99972	5.2708
1.4344e-05	287.76	0.99912	10.041
1.4344e-05	293.06	0.99819	14.443
1.4344e-05	298.37	0.99695	18.556
1.4344e-05	303.67	0.99545	22.474
1.4344e-05	308.98	0.99371	26.231
1.4344e-05	314.29	0.99174	29.879
1.4344e-05	319.59	0.98956	33.446
1.4344e-05	324.9	0.9872	36.959
1.4344e-05	330.2	0.98465	40.442
1.4344e-05	335.51	0.98193	43.911
1.4344e-05	340.82	0.97904	47.384
1.4344e-05	346.12	0.97601	50.874
1.4344e-05	351.43	0.97282	54.393
1.4344e-05	356.73	0.96948	57.954
1.4344e-05	362.04	0.96601	61.566
1.4344e-05	367.35	0.96241	65.24
1.4344e-05	372.65	0.95867	68.986
1.4344e-05	377.96	0.9548	72.812
1.4344e-05	383.27	0.9508	76.73
1.4344e-05	388.57	0.94667	80.748
1.4344e-05	393.88	0.94242	84.877
1.4344e-05	399.18	0.93805	89.127
1.4344e-05	404.49	0.93355	93.51
1.4344e-05	409.8	0.92893	98.038
1.4344e-05	415.1	0.92418	102.72
1.4344e-05	420.41	0.91931	107.58
1.4344e-05	425.71	0.91431	112.62
1.4344e-05	431.02	0.90918	117.86
1.4344e-05	436.33	0.90392	123.32
1.4344e-05	441.63	0.89853	129.02
1.4344e-05	446.94	0.89299	134.99
1.4344e-05	452.24	0.88732	141.23
1.4344e-05	457.55	0.8815	147.78
1.4344e-05	462.86	0.87552	154.68
1.4344e-05	468.16	0.86939	161.95
1.4344e-05	473.47	0.86309	169.63
1.4344e-05	478.78	0.85662	177.75
1.4344e-05	484.08	0.84997	186.39
1.4344e-05	489.39	0.84313	195.59
1.4344e-05	494.69	0.83608	205.4
1.4344e-05	500	0.82881	215.86
1.6632e-05	240	0.97883	-83.596
1.6632e-05	245.31	0.98652	-61.755
1.6632e-05	250.61	0.99168	-44.64
1.6632e-05	255.92	0.99516	-31.333
1.6632e-05	261.22	0.99747	-21.065
1.6632e-05	266.53	0.99892	-12.843
1.6632e-05	271.84	0.99969	-5.9593
1.6632e-05	277.14	0.99993	-0.0028148
1.6632e-05	282.45	0.99972	5.2712
1.6632e-05	287.76	0.99912	10.042
1.6632e-05	293.06	0.99819	14.443
1.6632e-05	298.37	0.99695	18.557
1.6632e-05	303.67	0.99545	22.474
1.6632e-05	308.98	0.99371	26.231
1.6632e-05	314.29	0.99174	29.879
1.6632e-05	319.59	0.98957	33.446
1.6632e-05	324.9	0.9872	36.959
1.6632e-05	330.2	0.98465	40.442
1.6632e-05	335.51	0.98193	43.911
1.6632e-05	340.82	0.97904	47.384
1.6632e-05	346.12	0.97601	50.873
1.6632e-05	351.43	0.97282	54.393
1.6632e-05	356.73	0.96949	57.954
1.6632e-05	362.04	0.96601	61.566
1.6632e-05	367.35	0.96241	65.24
1.6632e-05	372.65	0.95867	68.985
1.6632e-05	377.96	0.9548	72.812
1.6632e-05	383.27	0.9508	76.73
1.6632e-05	388.57	0.94667	80.748
1.6632e-05	393.88	0.94243	84.877
1.6632e-05	399.18	0.93805	89.127
1.6632e-05	404.49	0.93355	93.51
1.6632e-05	409.8	0.92893	98.037
1.6632e-05	415.1	0.92419	102.72
1.6632e-05	420.41	0.91931	107.58
1.6632e-05	425.71	0.91431	112.62
1.6632e-05	431.02	0.90918	117.86
1.6632e-05	436.33	0.90392	123.32
1.6632e-05	441.63	0.89853	129.02
1.6632e-05	446.94	0.89299	134.99
1.6632e-05	452.24	0.88732	141.23
1.6632e-05	457.55	0.8815	147.78
1.6632e-05	462.86	0.87552	154.68
1.6632e-05	468.16	0.86939	161.95
1.6632e-05	473.47	0.86309	169.63
1.6632e-05	478.78	0.85662	177.75
1.6632e-05	484.08	0.84997	186.39
1.6632e-05	489.39	0.84313	195.59
1.6632e-05	494.69	0.83608	205.4
1.6632e-05	500	0.82882	215.85
1.9284e-05	240	0.97883	-83.593
1.9284e-05	245.31	0.98652	-61.752
1.9284e-05	250.61	0.99168	-44.639
1.9284e-05	255.92	0.99516	-31.332
1.9284e-05	261.22	0.99747	-21.064
1.9284e-05	266.53	0.99892	-12.842
1.9284e-05	271.84	0.9997	-5.9586
1.9284e-05	277.14	0.99993	-0.0022448
1.9284e-05	282.45	0.99972	5.2717
1.9284e-05	287.76	0.99912	10.042
1.9284e-05	293.06	0.99819	14.443
1.9284e-05	298.37	0.99695	18.557
1.9284e-05	303.67	0.99545	22.474
1.9284e-05	308.98	0.99371	26.231
1.9284e-05	314.29	0.99174	29.879
1.9284e-05	319.59	0.98957	33.446
1.9284e-05	324.9	0.9872	36.959
1.9284e-05	330.2	0.98465	40.442
1.9284e-05	335.51	0.98193	43.911
1.9284e-05	340.82	0.97905	47.384
1.9284e-05	346.12	0.97601	50.873
1.9284e-05	351.43	0.97282	54.393
1.9284e-05	356.73	0.96949	57.953
1.9284e-05	362.04	0.96602	61.565
1.9284e-05	367.35	0.96241	65.239
1.9284e-05	372.65	0.95867	68.985
1.9284e-05	377.96	0.9548	72.812
1.9284e-05	383.27	0.9508	76.729
1.9284e-05	388.57	0.94668	80.747
1.9284e-05	393.88	0.94243	84.876
1.9284e-05	399.18	0.93805	89.126
1.9284e-05	404.49	0.93356	93.509
1.9284e-05	409.8	0.92893	98.036
1.9284e-05	415.1	0.92419	102.72
1.9284e-05	420.41	0.91932	107.58
1.9284e-05	425.71	0.91432	112.62
1.9284e-05	431.02	0.90919	117.86
1.9284e-05	436.33	0.90393	123.32
1.9284e-05	441.63	0.89853	129.02
1.9284e-05	446.94	0.893	134.98
1.9284e-05	452.24	0.88732	141.23
1.9284e-05	457.55	0.8815	147.78
1.9284e-05	462.86	0.87552	154.68
1.9284e-05	468.16	0.86939	161.95
1.9284e-05	473.47	0.8631	169.62
1.9284e-05	478.78	0.85663	177.75
1.9284e-05	484.08	0.84997	186.39
1.9284e-05	489.39	0.84313	195.59
1.9284e-05	494.69	0.83608	205.4
1.9284e-05	500	0.82882	215.85
2.2359e-05	240	0.97883	-83.589
2.2359e-05	245.31	0.98652	-61.75
2.2359e-05	250.61	0.99168	-44.637
2.2359e-05	255.92	0.99516	-31.33
2.2359e-05	261.22	0.99747	-21.062
2.2359e-05	266.53	0.99892	-12.841
2.2359e-05	271.84	0.9997	-5.9578
2.2359e-05	277.14	0.99994	-0.0015839
2.2359e-05	282.45	0.99972	5.2722
2.2359e-05	287.76	0.99912	10.042
2.2359e-05	293.06	0.99819	14.444
2.2359e-05	298.37	0.99696	18.557
2.2359e-05	303.67	0.99545	22.475
2.2359e-05	308.98	0.99371	26.231
2.2359e-05	314.29	0.99174	29.879
2.2359e-05	319.59	0.98957	33.446
2.2359e-05	324.9	0.9872	36.959
2.2359e-05	330.2	0.98465	40.442
2.2359e-05	335.51	0.98193	43.911
2.2359e-05	340.82	0.97905	47.383
2.2359e-05	346.12	0.97601	50.873
2.2359e-05	351.43	0.97282	54.392
2.2359e-05	356.73	0.96949	57.953
2.2359e-05	362.04	0.96602	61.565
2.2359e-05	367.35	0.96241	65.239
2.2359e-05	372.65	0.95867	68.984
2.2359e-05	377.96	0.9548	72.811
2.2359e-05	383.27	0.9508	76.728
2.2359e-05	388.57	0.94668	80.746
2.2359e-05	393.88	0.94243	84.875
2.2359e-05	399.18	0.93805	89.125
2.2359e-05	404.49	0.93356	93.508
2.2359e-05	409.8	0.92894	98.035
2.2359e-05	415.1	0.92419	102.72
2.2359e-05	420.41	0.91932	107.57
2.2359e-05	425.71	0.91432	112.62
2.2359e-05	431.02	0.90919	117.86
2.2359e-05	436.33	0.90393	123.32
2.2359e-05	441.63	0.89853	129.02
2.2359e-05	446.94	0.893	134.98
2.2359e-05	452.24	0.88732	141.23
2.2359e-05	457.55	0.8815	147.78
2.2359e-05	462.86	0.87553	154.68
2.2359e-05	468.16	0.86939	161.95
2.2359e-05	473.47	0.8631	169.62
2.2359e-05	478.78	0.85663	177.75
2.2359e-05	484.08	0.84998	186.38
2.2359e-05	489.39	0.84313	195.58
2.2359e-05	494.69	0.83609	205.39
2.2359e-05	500	0.82882	215.84
2.5925e-05	240	0.97884	-83.585
2.5925e-05	245.31	0.98653	-61.746
2.5925e-05	250.61	0.99169	-44.634
2.5925e-05	255.92	0.99517	-31.328
2.5925e-05	261.22	0.99747	-21.061
2.5925e-05	266.53	0.99892	-12.84
2.5925e-05	271.84	0.9997	-5.9568
2.5925e-05	277.14	0.99994	-0.00081764
2.5925e-05	282.45	0.99972	5.2728
2.5925e-05	287.76	0.99913	10.043
2.5925e-05	293.06	0.99819	14.444
2.5925e-05	298.37	0.99696	18.557
2.5925e-05	303.67	0.99546	22.475
2.5925e-05	308.98	0.99371	26.232
2.5925e-05	314.29	0.99174	29.88
2.5925e-05	319.59	0.98957	33.446
2.5925e-05	324.9	0.9872	36.959
2.5925e-05	330.2	0.98465	40.442
2.5925e-05	335.51	0.98193	43.911
2.5925e-05	340.82	0.97905	47.383
2.5925e-05	346.12	0.97601	50.873
2.5925e-05	351.43	0.97282	54.392
2.5925e-05	356.73	0.96949	57.953
2.5925e-05	362.04	0.96602	61.565
2.5925e-05	367.35	0.96241	65.239
2.5925e-05	372.65	0.95867	68.984
2.5925e-05	377.96	0.9548	72.81
2.5925e-05	383.27	0.9508	76.728
2.5925e-05	388.57	0.94668	80.746
2.5925e-05	393.88	0.94243	84.874
2.5925e-05	399.18	0.93806	89.124
2.5925e-05	404.49	0.93356	93.507
2.5925e-05	409.8	0.92894	98.034
2.5925e-05	415.1	0.92419	102.72
2.5925e-05	420.41	0.91932	107.57
2.5925e-05	425.71	0.91432	112.61
2.5925e-05	431.02	0.90919	117.86
2.5925e-05	436.33	0.90393	123.32
2.5925e-05	441.63	0.89853	129.02
2.5925e-05	446.94	0.893	134.98
2.5925e-05	452.24	0.88733	141.22
2.5925e-05	457.55	0.8815	147.78
2.5925e-05	462.86	0.87553	154.67
2.5925e-05	468.16	0.8694	161.95
2.5925e-05	473.47	0.8631	169.62
2.5925e-05	478.78	0.85663	177.74
2.5925e-05	484.08	0.84998	186.38
2.5925e-05	489.39	0.84314	195.58
2.5925e-05	494.69	0.83609	205.39
2.5925e-05	500	0.82883	215.84
3.0059e-05	240	0.97884	-83.581
3.0059e-05	245.31	0.98653	-61.743
3.0059e-05	250.61	0.99169	-44.632
3.0059e-05	255.92	0.99517	-31.326
3.0059e-05	261.22	0.99748	-21.059
3.0059e-05	266.53	0.99892	-12.838
3.0059e-05	271.84	0.9997	-5.9557
3.0059e-05	277.14	0.99994	7.0806e-05
3.0059e-05	282.45	0.99973	5.2736
3.0059e-05	287.76	0.99913	10.043
3.0059e-05	293.06	0.99819	14.445
3.0059e-05	298.37	0.99696	18.558
3.0059e-05	303.67	0.99546	22.475
3.0059e-05	308.98	0.99371	26.232
3.0059e-05	314.29	0.99175	29.88
3.0059e-05	319.59	0.98957	33.446
3.0059e-05	324.9	0.9872	36.959
3.0059e-05	330.2	0.98465	40.442
3.0059e-05	335.51	0.98193	43.91
3.0059e-05	340.82	0.97905	47.383
3.0059e-05	346.12	0.97601	50.872
3.0059e-05	351.43	0.97282	54.392
3.0059e-05	356.73	0.96949	57.952
3.0059e-05	362.04	0.96602	61.564
3.0059e-05	367.35	0.96241	65.238
3.0059e-05	372.65	0.95867	68.983
3.0059e-05	377.96	0.9548	72.81
3.0059e-05	383.27	0.9508	76.727
3.0059e-05	388.57	0.94668	80.745
3.0059e-05	393.88	0.94243	84.873
3.0059e-05	399.18	0.93806	89.123
3.0059e-05	404.49	0.93356	93.506
3.0059e-05	409.8	0.92894	98.033
3.0059e-05	415.1	0.92419	102.72
3.0059e-05	420.41	0.91932	107.57
3.0059e-05	425.71	0.91432	112.61
3.0059e-05	431.02	0.90919	117.86
3.0059e-05	436.33	0.90393	123.32
3.0059e-05	441.63	0.89854	129.02
3.0059e-05	446.94	0.893	134.98
3.0059e-05	452.24	0.88733	141.22
3.0059e-05	457.55	0.88151	147.77
3.0059e-05	462.86	0.87553	154.67
3.0059e-05	468.16	0.8694	161.94
3.0059e-05	473.47	0.8631	169.61
3.0059e-05	478.78	0.85663	177.74
3.0059e-05	484.08	0.84998	186.37
3.0059e-05	489.39	0.84314	195.57
3.0059e-05	494.69	0.83609	205.38
3.0059e-05	500	0.82883	215.83
3.4853e-05	240	0.97884	-83.575
3.4853e-05	245.31	0.98653	-61.739
3.4853e-05	250.61	0.99169	-44.629
3.4853e-05	255.92	0.99517	-31.324
3.4853e-05	261.22	0.99748	-21.057
3.4853e-05	266.53	0.99893	-12.837
3.4853e-05	271.84	0.9997	-5.9544
3.4853e-05	277.14	0.99994	0.0011009
3.4853e-05	282.45	0.99973	5.2744
3.4853e-05	287.76	0.99913	10.044
3.4853e-05	293.06	0.99819	14.445
3.4853e-05	298.37	0.99696	18.558
3.4853e-05	303.67	0.99546	22.475
3.4853e-05	308.98	0.99372	26.232
3.4853e-05	314.29	0.99175	29.88
3.4853e-05	319.59	0.98957	33.446
3.4853e-05	324.9	0.98721	36.959
3.4853e-05	330.2	0.98466	40.441
3.4853e-05	335.51	0.98194	43.91
3.4853e-05	340.82	0.97905	47.383
3.4853e-05	346.12	0.97601	50.872
3.4853e-05	351.43	0.97283	54.391
3.4853e-05	356.73	0.96949	57.952
3.4853e-05	362.04	0.96602	61.564
3.4853e-05	367.35	0.96241	65.237
3.4853e-05	372.65	0.95867	68.983
3.4853e-05	377.96	0.9548	72.809
3.4853e-05	383.27	0.95081	76.726
3.4853e-05	388.57	0.94668	80.744
3.4853e-05	393.88	0.94243	84.872
3.4853e-05	399.18	0.93806	89.122
3.4853e-05	404.49	0.93356	93.505
3.4853e-05	409.8	0.92894	98.032
3.4853e-05	415.1	0.9242	102.72
3.4853e-05	420.41	0.91932	107.57
3.4853e-05	425.71	0.91432	112.61
3.4853e-05	431.02	0.9092	117.85
3.4853e-05	436.33	0.90393	123.31
3.4853e-05	441.63	0.89854	129.01
3.4853e-05	446.94	0.89301	134.98
3.4853e-05	452.24	0.88733	141.22
3.4853e-05	457.55	0.88151	147.77
3.4853e-05	462.86	0.87554	154.67
3.4853e-05	468.16	0.8694	161.94
3.4853e-05	473.47	0.86311	169.61
3.4853e-05	478.78	0.85664	177.73
3.4853e-05	484.08	0.84999	186.37
3.4853e-05	489.39	0.84314	195.57
3.4853e-05	494.69	0.8361	205.38
3.4853e-05	500	0.82883	215.83
4.0411e-05	240	0.97885	-83.569
4.0411e-05	245.31	0.98654	-61.734
4.0411e-05	250.61	0.9917	-44.625
4.0411e-05	255.92	0.99517	-31.321
4.0411e-05	261.22	0.99748	-21.055
4.0411e-05	266.53	0.99893	-12.835
4.0411e-05	271.84	0.99971	-5.953
4.0411e-05	277.14	0.99994	0.0022952
4.0411e-05	282.45	0.99973	5.2754
4.0411e-05	287.76	0.99913	10.045
4.0411e-05	293.06	0.9982	14.446
4.0411e-05	298.37	0.99696	18.558
4.0411e-05	303.67	0.99546	22.476
4.0411e-05	308.98	0.99372	26.232
4.0411e-05	314.29	0.99175	29.88
4.0411e-05	319.59	0.98958	33.446
4.0411e-05	324.9	0.98721	36.959
4.0411e-05	330.2	0.98466	40.441
4.0411e-05	335.51	0.98194	43.91
4.0411e-05	340.82	0.97906	47.382
4.0411e-05	346.12	0.97602	50.872
4.0411e-05	351.43	0.97283	54.391
4.0411e-05	356.73	0.9695	57.951
4.0411e-05	362.04	0.96602	61.563
4.0411e-05	367.35	0.96242	65.237
4.0411e-05	372.65	0.95868	68.982
4.0411e-05	377.96	0.95481	72.808
4.0411e-05	383.27	0.95081	76.725
4.0411e-05	388.57	0.94669	80.743
4.0411e-05	393.88	0.94244	84.871
4.0411e-05	399.18	0.93806	89.121
4.0411e-05	404.49	0.93357	93.503
4.0411e-05	409.8	0.92895	98.03
4.0411e-05	415.1	0.9242	102.71
4.0411e-05	420.41	0.91933	107.57
4.0411e-05	425.71	0.91433	112.61
4.0411e-05	431.02	0.9092	117.85
4.0411e-05	436.33	0.90394	123.31
4.0411e-05	441.63	0.89854	129.01
4.0411e-05	446.94	0.89301	134.97
4.0411e-05	452.24	0.88733	141.22
4.0411e-05	457.55	0.88151	147.77
4.0411e-05	462.86	0.87554	154.66
4.0411e-05	468.16	0.86941	161.93
4.0411e-05	473.47	0.86311	169.61
4.0411e-05	478.78	0.85664	177.73
4.0411e-05	484.08	0.84999	186.36
4.0411e-05	489.39	0.84315	195.56
4.0411e-05	494.69	0.8361	205.37
4.0411e-05	500	0.82884	215.82
4.6855e-05	240	0.97885	-83.562
4.6855e-05	245.31	0.98654	-61.728
4.6855e-05	250.61	0.9917	-44.621
4.6855e-05	255.92	0.99518	-31.318
4.6855e-05	261.22	0.99749	-21.053
4.6855e-05	266.53	0.99893	-12.833
4.6855e-05	271.84	0.99971	-5.9512
4.6855e-05	277.14	0.99995	0.00368
4.6855e-05	282.45	0.99973	5.2765
4.6855e-05	287.76	0.99914	10.046
4.6855e-05	293.06	0.9982	14.446
4.6855e-05	298.37	0.99697	18.559
4.6855e-05	303.67	0.99547	22.476
4.6855e-05	308.98	0.99372	26.232
4.6855e-05	314.29	0.99175	29.88
4.6855e-05	319.59	0.98958	33.446
4.6855e-05	324.9	0.98721	36.959
4.6855e-05	330.2	0.98466	40.441
4.6855e-05	335.51	0.98194	43.91
4.6855e-05	340.82	0.97906	47.382
4.6855e-05	346.12	0.97602	50.871
4.6855e-05	351.43	0.97283	54.39
4.6855e-05	356.73	0.9695	57.95
4.6855e-05	362.04	0.96603	61.562
4.6855e-05	367.35	0.96242	65.236
4.6855e-05	372.65	0.95868	68.981
4.6855e-05	377.96	0.95481	72.807
4.6855e-05	383.27	0.95081	76.724
4.6855e-05	388.57	0.94669	80.741
4.6855e-05	393.88	0.94244	84.869
4.6855e-05	399.18	0.93807	89.119
4.6855e-05	404.49	0.93357	93.501
4.6855e-05	409.8	0.92895	98.028
4.6855e-05	415.1	0.9242	102.71
4.6855e-05	420.41	0.91933	107.57
4.6855e-05	425.71	0.91433	112.61
4.6855e-05	431.02	0.9092	117.85
4.6855e-05	436.33	0.90394	123.31
4.6855e-05	441.63	0.89855	129.01
4.6855e-05	446.94	0.89301	134.97
4.6855e-05	452.24	0.88734	141.21
4.6855e-05	457.55	0.88152	147.76
4.6855e-05	462.86	0.87554	154.66
4.6855e-05	468.16	0.86941	161.93
4.6855e-05	473.47	0.86312	169.6
4.6855e-05	478.78	0.85665	177.72
4.6855e-05	484.08	0.85	186.36
