Press (GPa)	Temp (K)	Density (g/cm^-3)	dT/dP (K/GPa)
3.4855e-05	250	0.91999	20.869
3.4855e-05	253.57	0.9195	21.168
3.4855e-05	257.14	0.919	21.462
3.4855e-05	260.71	0.9185	21.75
3.4855e-05	264.29	0.918	22.034
3.4855e-05	267.86	0.91748	22.313
3.4855e-05	271.43	0.91697	22.587
3.4855e-05	275	0.91644	22.856
4.4919e-05	100	0.93304	3.7222
4.4919e-05	103.57	0.93294	4.0914
4.4919e-05	107.14	0.93282	4.4768
4.4919e-05	110.71	0.9327	4.8774
4.4919e-05	114.29	0.93256	5.2918
4.4919e-05	117.86	0.93241	5.7188
4.4919e-05	121.43	0.93226	6.1567
4.4919e-05	125	0.93209	6.6041
4.4919e-05	128.57	0.93191	7.0596
4.4919e-05	132.14	0.93172	7.5215
4.4919e-05	135.71	0.93152	7.9883
4.4919e-05	139.29	0.93131	8.4587
4.4919e-05	142.86	0.93109	8.9312
4.4919e-05	146.43	0.93085	9.4045
4.4919e-05	150	0.93061	9.8775
4.4919e-05	153.57	0.93035	10.349
4.4919e-05	157.14	0.93009	10.818
4.4919e-05	160.71	0.92981	11.284
4.4919e-05	164.29	0.92953	11.745
4.4919e-05	167.86	0.92923	12.202
4.4919e-05	171.43	0.92892	12.654
4.4919e-05	175	0.9286	13.099
4.4919e-05	178.57	0.92828	13.539
4.4919e-05	182.14	0.92794	13.971
4.4919e-05	185.71	0.9276	14.397
4.4919e-05	189.29	0.92724	14.816
4.4919e-05	192.86	0.92688	15.228
4.4919e-05	196.43	0.92651	15.632
4.4919e-05	200	0.92613	16.03
4.4919e-05	203.57	0.92574	16.42
4.4919e-05	207.14	0.92534	16.803
4.4919e-05	210.71	0.92493	17.178
4.4919e-05	214.29	0.92452	17.547
4.4919e-05	217.86	0.9241	17.908
4.4919e-05	221.43	0.92367	18.263
4.4919e-05	225	0.92323	18.61
4.4919e-05	228.57	0.92279	18.952
4.4919e-05	232.14	0.92234	19.286
4.4919e-05	235.71	0.92188	19.615
4.4919e-05	239.29	0.92142	19.937
4.4919e-05	242.86	0.92095	20.253
4.4919e-05	246.43	0.92047	20.564
4.4919e-05	250	0.91999	20.869
4.4919e-05	253.57	0.9195	21.168
4.4919e-05	257.14	0.91901	21.462
4.4919e-05	260.71	0.9185	21.75
4.4919e-05	264.29	0.918	22.034
4.4919e-05	267.86	0.91749	22.312
4.4919e-05	271.43	0.91697	22.586
4.4919e-05	275	0.91644	22.856
5.7889e-05	100	0.93304	3.7221
5.7889e-05	103.57	0.93294	4.0913
5.7889e-05	107.14	0.93282	4.4767
5.7889e-05	110.71	0.9327	4.8773
5.7889e-05	114.29	0.93256	5.2917
5.7889e-05	117.86	0.93242	5.7187
5.7889e-05	121.43	0.93226	6.1566
5.7889e-05	125	0.93209	6.604
5.7889e-05	128.57	0.93191	7.0595
5.7889e-05	132.14	0.93172	7.5213
5.7889e-05	135.71	0.93152	7.9882
5.7889e-05	139.29	0.93131	8.4585
5.7889e-05	142.86	0.93109	8.931
5.7889e-05	146.43	0.93085	9.4044
5.7889e-05	150	0.93061	9.8773
5.7889e-05	153.57	0.93036	10.349
5.7889e-05	157.14	0.93009	10.818
5.7889e-05	160.71	0.92981	11.284
5.7889e-05	164.29	0.92953	11.745
5.7889e-05	167.86	0.92923	12.202
5.7889e-05	171.43	0.92892	12.653
5.7889e-05	175	0.92861	13.099
5.7889e-05	178.57	0.92828	13.538
5.7889e-05	182.14	0.92794	13.971
5.7889e-05	185.71	0.9276	14.397
5.7889e-05	189.29	0.92724	14.816
5.7889e-05	192.86	0.92688	15.228
5.7889e-05	196.43	0.92651	15.632
5.7889e-05	200	0.92613	16.029
5.7889e-05	203.57	0.92574	16.42
5.7889e-05	207.14	0.92534	16.802
5.7889e-05	210.71	0.92494	17.178
5.7889e-05	214.29	0.92452	17.546
5.7889e-05	217.86	0.9241	17.908
5.7889e-05	221.43	0.92367	18.262
5.7889e-05	225	0.92324	18.61
5.7889e-05	228.57	0.92279	18.951
5.7889e-05	232.14	0.92234	19.286
5.7889e-05	235.71	0.92189	19.615
5.7889e-05	239.29	0.92142	19.937
5.7889e-05	242.86	0.92095	20.253
5.7889e-05	246.43	0.92047	20.563
5.7889e-05	250	0.91999	20.868
5.7889e-05	253.57	0.9195	21.167
5.7889e-05	257.14	0.91901	21.461
5.7889e-05	260.71	0.91851	21.75
5.7889e-05	264.29	0.918	22.033
5.7889e-05	267.86	0.91749	22.312
5.7889e-05	271.43	0.91697	22.586
5.7889e-05	275	0.91645	22.855
7.4603e-05	100	0.93305	3.722
7.4603e-05	103.57	0.93294	4.0912
7.4603e-05	107.14	0.93283	4.4766
7.4603e-05	110.71	0.9327	4.8772
7.4603e-05	114.29	0.93256	5.2916
7.4603e-05	117.86	0.93242	5.7185
7.4603e-05	121.43	0.93226	6.1564
7.4603e-05	125	0.93209	6.6039
7.4603e-05	128.57	0.93191	7.0593
7.4603e-05	132.14	0.93172	7.5212
7.4603e-05	135.71	0.93152	7.988
7.4603e-05	139.29	0.93131	8.4583
7.4603e-05	142.86	0.93109	8.9308
7.4603e-05	146.43	0.93086	9.4041
7.4603e-05	150	0.93061	9.8771
7.4603e-05	153.57	0.93036	10.349
7.4603e-05	157.14	0.93009	10.818
7.4603e-05	160.71	0.92981	11.283
7.4603e-05	164.29	0.92953	11.745
7.4603e-05	167.86	0.92923	12.202
7.4603e-05	171.43	0.92892	12.653
7.4603e-05	175	0.92861	13.099
7.4603e-05	178.57	0.92828	13.538
7.4603e-05	182.14	0.92795	13.971
7.4603e-05	185.71	0.9276	14.397
7.4603e-05	189.29	0.92725	14.816
7.4603e-05	192.86	0.92688	15.227
7.4603e-05	196.43	0.92651	15.632
7.4603e-05	200	0.92613	16.029
7.4603e-05	203.57	0.92574	16.419
7.4603e-05	207.14	0.92534	16.802
7.4603e-05	210.71	0.92494	17.177
7.4603e-05	214.29	0.92452	17.546
7.4603e-05	217.86	0.9241	17.907
7.4603e-05	221.43	0.92367	18.262
7.4603e-05	225	0.92324	18.61
7.4603e-05	228.57	0.92279	18.951
7.4603e-05	232.14	0.92234	19.286
7.4603e-05	235.71	0.92189	19.614
7.4603e-05	239.29	0.92142	19.936
7.4603e-05	242.86	0.92095	20.253
7.4603e-05	246.43	0.92048	20.563
7.4603e-05	250	0.91999	20.868
7.4603e-05	253.57	0.9195	21.167
7.4603e-05	257.14	0.91901	21.461
7.4603e-05	260.71	0.91851	21.749
7.4603e-05	264.29	0.918	22.033
7.4603e-05	267.86	0.91749	22.312
7.4603e-05	271.43	0.91697	22.585
7.4603e-05	275	0.91645	22.855
9.6143e-05	100	0.93305	3.7219
9.6143e-05	103.57	0.93294	4.0911
9.6143e-05	107.14	0.93283	4.4765
9.6143e-05	110.71	0.9327	4.877
9.6143e-05	114.29	0.93257	5.2915
9.6143e-05	117.86	0.93242	5.7183
9.6143e-05	121.43	0.93226	6.1563
9.6143e-05	125	0.93209	6.6037
9.6143e-05	128.57	0.93192	7.0591
9.6143e-05	132.14	0.93173	7.5209
9.6143e-05	135.71	0.93153	7.9878
9.6143e-05	139.29	0.93131	8.4581
9.6143e-05	142.86	0.93109	8.9306
9.6143e-05	146.43	0.93086	9.4039
9.6143e-05	150	0.93061	9.8768
9.6143e-05	153.57	0.93036	10.348
9.6143e-05	157.14	0.93009	10.817
9.6143e-05	160.71	0.92982	11.283
9.6143e-05	164.29	0.92953	11.745
9.6143e-05	167.86	0.92923	12.201
9.6143e-05	171.43	0.92893	12.653
9.6143e-05	175	0.92861	13.098
9.6143e-05	178.57	0.92828	13.538
9.6143e-05	182.14	0.92795	13.97
9.6143e-05	185.71	0.9276	14.396
9.6143e-05	189.29	0.92725	14.815
9.6143e-05	192.86	0.92688	15.227
9.6143e-05	196.43	0.92651	15.631
9.6143e-05	200	0.92613	16.029
9.6143e-05	203.57	0.92574	16.419
9.6143e-05	207.14	0.92534	16.801
9.6143e-05	210.71	0.92494	17.177
9.6143e-05	214.29	0.92453	17.545
9.6143e-05	217.86	0.9241	17.907
9.6143e-05	221.43	0.92368	18.261
9.6143e-05	225	0.92324	18.609
9.6143e-05	228.57	0.9228	18.951
9.6143e-05	232.14	0.92235	19.285
9.6143e-05	235.71	0.92189	19.614
9.6143e-05	239.29	0.92143	19.936
9.6143e-05	242.86	0.92096	20.252
9.6143e-05	246.43	0.92048	20.563
9.6143e-05	250	0.92	20.867
9.6143e-05	253.57	0.91951	21.166
9.6143e-05	257.14	0.91901	21.46
9.6143e-05	260.71	0.91851	21.749
9.6143e-05	264.29	0.918	22.032
9.6143e-05	267.86	0.91749	22.311
9.6143e-05	271.43	0.91697	22.585
9.6143e-05	275	0.91645	22.854
0.0001239	100	0.93305	3.7218
0.0001239	103.57	0.93294	4.0909
0.0001239	107.14	0.93283	4.4763
0.0001239	110.71	0.9327	4.8769
0.0001239	114.29	0.93257	5.2912
0.0001239	117.86	0.93242	5.7181
0.0001239	121.43	0.93226	6.156
0.0001239	125	0.9321	6.6034
0.0001239	128.57	0.93192	7.0588
0.0001239	132.14	0.93173	7.5207
0.0001239	135.71	0.93153	7.9875
0.0001239	139.29	0.93132	8.4578
0.0001239	142.86	0.93109	8.9302
0.0001239	146.43	0.93086	9.4035
0.0001239	150	0.93062	9.8764
0.0001239	153.57	0.93036	10.348
0.0001239	157.14	0.9301	10.817
0.0001239	160.71	0.92982	11.283
0.0001239	164.29	0.92953	11.744
0.0001239	167.86	0.92924	12.201
0.0001239	171.43	0.92893	12.652
0.0001239	175	0.92861	13.098
0.0001239	178.57	0.92829	13.537
0.0001239	182.14	0.92795	13.97
0.0001239	185.71	0.9276	14.396
0.0001239	189.29	0.92725	14.815
0.0001239	192.86	0.92689	15.226
0.0001239	196.43	0.92651	15.631
0.0001239	200	0.92613	16.028
0.0001239	203.57	0.92574	16.418
0.0001239	207.14	0.92535	16.801
0.0001239	210.71	0.92494	17.176
0.0001239	214.29	0.92453	17.545
0.0001239	217.86	0.92411	17.906
0.0001239	221.43	0.92368	18.261
0.0001239	225	0.92324	18.609
0.0001239	228.57	0.9228	18.95
0.0001239	232.14	0.92235	19.285
0.0001239	235.71	0.92189	19.613
0.0001239	239.29	0.92143	19.935
0.0001239	242.86	0.92096	20.251
0.0001239	246.43	0.92048	20.562
0.0001239	250	0.92	20.867
0.0001239	253.57	0.91951	21.166
0.0001239	257.14	0.91901	21.46
0.0001239	260.71	0.91851	21.748
0.0001239	264.29	0.91801	22.032
0.0001239	267.86	0.91749	22.31
0.0001239	271.43	0.91698	22.584
0.0001239	275	0.91645	22.853
0.00015968	100	0.93305	3.7216
0.00015968	103.57	0.93295	4.0907
0.00015968	107.14	0.93283	4.4761
0.00015968	110.71	0.93271	4.8766
0.00015968	114.29	0.93257	5.291
0.00015968	117.86	0.93243	5.7178
0.00015968	121.43	0.93227	6.1557
0.00015968	125	0.9321	6.6031
0.00015968	128.57	0.93192	7.0585
0.00015968	132.14	0.93173	7.5203
0.00015968	135.71	0.93153	7.9871
0.00015968	139.29	0.93132	8.4574
0.00015968	142.86	0.9311	8.9298
0.00015968	146.43	0.93086	9.4031
0.00015968	150	0.93062	9.876
0.00015968	153.57	0.93036	10.347
0.00015968	157.14	0.9301	10.816
0.00015968	160.71	0.92982	11.282
0.00015968	164.29	0.92954	11.744
0.00015968	167.86	0.92924	12.2
0.00015968	171.43	0.92893	12.652
0.00015968	175	0.92862	13.097
0.00015968	178.57	0.92829	13.537
0.00015968	182.14	0.92795	13.969
0.00015968	185.71	0.92761	14.395
0.00015968	189.29	0.92725	14.814
0.00015968	192.86	0.92689	15.226
0.00015968	196.43	0.92652	15.63
0.00015968	200	0.92614	16.027
0.00015968	203.57	0.92575	16.417
0.00015968	207.14	0.92535	16.8
0.00015968	210.71	0.92495	17.176
0.00015968	214.29	0.92453	17.544
0.00015968	217.86	0.92411	17.906
0.00015968	221.43	0.92368	18.26
0.00015968	225	0.92325	18.608
0.00015968	228.57	0.9228	18.949
0.00015968	232.14	0.92235	19.284
0.00015968	235.71	0.9219	19.612
0.00015968	239.29	0.92143	19.934
0.00015968	242.86	0.92096	20.251
0.00015968	246.43	0.92049	20.561
0.00015968	250	0.92	20.866
0.00015968	253.57	0.91951	21.165
0.00015968	257.14	0.91902	21.459
0.00015968	260.71	0.91852	21.747
0.00015968	264.29	0.91801	22.031
0.00015968	267.86	0.9175	22.309
0.00015968	271.43	0.91698	22.583
0.00015968	275	0.91646	22.852
0.00020578	100	0.93306	3.7213
0.00020578	103.57	0.93295	4.0904
0.00020578	107.14	0.93284	4.4758
0.00020578	110.71	0.93271	4.8763
0.00020578	114.29	0.93258	5.2906
0.00020578	117.86	0.93243	5.7175
0.00020578	121.43	0.93227	6.1553
0.00020578	125	0.9321	6.6027
0.00020578	128.57	0.93193	7.058
0.00020578	132.14	0.93174	7.5198
0.00020578	135.71	0.93154	7.9866
0.00020578	139.29	0.93132	8.4568
0.00020578	142.86	0.9311	8.9292
0.00020578	146.43	0.93087	9.4025
0.00020578	150	0.93062	9.8754
0.00020578	153.57	0.93037	10.347
0.00020578	157.14	0.9301	10.816
0.00020578	160.71	0.92983	11.281
0.00020578	164.29	0.92954	11.743
0.00020578	167.86	0.92924	12.2
0.00020578	171.43	0.92894	12.651
0.00020578	175	0.92862	13.097
0.00020578	178.57	0.92829	13.536
0.00020578	182.14	0.92796	13.968
0.00020578	185.71	0.92761	14.394
0.00020578	189.29	0.92726	14.813
0.00020578	192.86	0.92689	15.225
0.00020578	196.43	0.92652	15.629
0.00020578	200	0.92614	16.027
0.00020578	203.57	0.92575	16.416
0.00020578	207.14	0.92536	16.799
0.00020578	210.71	0.92495	17.175
0.00020578	214.29	0.92454	17.543
0.00020578	217.86	0.92412	17.904
0.00020578	221.43	0.92369	18.259
0.00020578	225	0.92325	18.607
0.00020578	228.57	0.92281	18.948
0.00020578	232.14	0.92236	19.283
0.00020578	235.71	0.9219	19.611
0.00020578	239.29	0.92144	19.933
0.00020578	242.86	0.92097	20.249
0.00020578	246.43	0.92049	20.56
0.00020578	250	0.92001	20.865
0.00020578	253.57	0.91952	21.164
0.00020578	257.14	0.91902	21.457
0.00020578	260.71	0.91852	21.746
0.00020578	264.29	0.91802	22.03
0.00020578	267.86	0.9175	22.308
0.00020578	271.43	0.91698	22.582
0.00020578	275	0.91646	22.851
0.00026519	100	0.93306	3.721
0.00026519	103.57	0.93296	4.0901
0.00026519	107.14	0.93284	4.4754
0.00026519	110.71	0.93272	4.8759
0.00026519	114.29	0.93258	5.2902
0.00026519	117.86	0.93243	5.717
0.00026519	121.43	0.93228	6.1548
0.00026519	125	0.93211	6.6021
0.00026519	128.57	0.93193	7.0574
0.00026519	132.14	0.93174	7.5192
0.00026519	135.71	0.93154	7.9859
0.00026519	139.29	0.93133	8.4561
0.00026519	142.86	0.93111	8.9285
0.00026519	146.43	0.93087	9.4017
0.00026519	150	0.93063	9.8746
0.00026519	153.57	0.93037	10.346
0.00026519	157.14	0.93011	10.815
0.00026519	160.71	0.92983	11.281
0.00026519	164.29	0.92955	11.742
0.00026519	167.86	0.92925	12.199
0.00026519	171.43	0.92894	12.65
0.00026519	175	0.92863	13.095
0.00026519	178.57	0.9283	13.535
0.00026519	182.14	0.92796	13.967
0.00026519	185.71	0.92762	14.393
0.00026519	189.29	0.92726	14.812
0.00026519	192.86	0.9269	15.224
0.00026519	196.43	0.92653	15.628
0.00026519	200	0.92615	16.025
0.00026519	203.57	0.92576	16.415
0.00026519	207.14	0.92536	16.798
0.00026519	210.71	0.92496	17.173
0.00026519	214.29	0.92454	17.542
0.00026519	217.86	0.92412	17.903
0.00026519	221.43	0.92369	18.258
0.00026519	225	0.92326	18.605
0.00026519	228.57	0.92281	18.947
0.00026519	232.14	0.92236	19.281
0.00026519	235.71	0.92191	19.61
0.00026519	239.29	0.92144	19.932
0.00026519	242.86	0.92097	20.248
0.00026519	246.43	0.9205	20.558
0.00026519	250	0.92001	20.863
0.00026519	253.57	0.91952	21.162
0.00026519	257.14	0.91903	21.456
0.00026519	260.71	0.91853	21.745
0.00026519	264.29	0.91802	22.028
0.00026519	267.86	0.91751	22.307
0.00026519	271.43	0.91699	22.58
0.00026519	275	0.91647	22.85
0.00034176	100	0.93307	3.7206
0.00034176	103.57	0.93296	4.0896
0.00034176	107.14	0.93285	4.4749
0.00034176	110.71	0.93272	4.8753
0.00034176	114.29	0.93259	5.2896
0.00034176	117.86	0.93244	5.7164
0.00034176	121.43	0.93228	6.1541
0.00034176	125	0.93212	6.6014
0.00034176	128.57	0.93194	7.0567
0.00034176	132.14	0.93175	7.5184
0.00034176	135.71	0.93155	7.9851
0.00034176	139.29	0.93134	8.4553
0.00034176	142.86	0.93111	8.9276
0.00034176	146.43	0.93088	9.4008
0.00034176	150	0.93064	9.8736
0.00034176	153.57	0.93038	10.345
0.00034176	157.14	0.93012	10.814
0.00034176	160.71	0.92984	11.279
0.00034176	164.29	0.92955	11.741
0.00034176	167.86	0.92926	12.197
0.00034176	171.43	0.92895	12.649
0.00034176	175	0.92863	13.094
0.00034176	178.57	0.92831	13.533
0.00034176	182.14	0.92797	13.966
0.00034176	185.71	0.92763	14.392
0.00034176	189.29	0.92727	14.811
0.00034176	192.86	0.92691	15.222
0.00034176	196.43	0.92654	15.627
0.00034176	200	0.92616	16.024
0.00034176	203.57	0.92577	16.414
0.00034176	207.14	0.92537	16.796
0.00034176	210.71	0.92496	17.172
0.00034176	214.29	0.92455	17.54
0.00034176	217.86	0.92413	17.901
0.00034176	221.43	0.9237	18.256
0.00034176	225	0.92327	18.604
0.00034176	228.57	0.92282	18.945
0.00034176	232.14	0.92237	19.28
0.00034176	235.71	0.92192	19.608
0.00034176	239.29	0.92145	19.93
0.00034176	242.86	0.92098	20.246
0.00034176	246.43	0.9205	20.556
0.00034176	250	0.92002	20.861
0.00034176	253.57	0.91953	21.16
0.00034176	257.14	0.91904	21.454
0.00034176	260.71	0.91854	21.743
0.00034176	264.29	0.91803	22.026
0.00034176	267.86	0.91752	22.305
0.00034176	271.43	0.917	22.578
0.00034176	275	0.91648	22.848
0.00044044	100	0.93308	3.72
0.00044044	103.57	0.93297	4.089
0.00044044	107.14	0.93286	4.4743
0.00044044	110.71	0.93273	4.8746
0.00044044	114.29	0.9326	5.2889
0.00044044	117.86	0.93245	5.7156
0.00044044	121.43	0.93229	6.1533
0.00044044	125	0.93213	6.6005
0.00044044	128.57	0.93195	7.0557
0.00044044	132.14	0.93176	7.5174
0.00044044	135.71	0.93156	7.984
0.00044044	139.29	0.93135	8.4541
0.00044044	142.86	0.93112	8.9264
0.00044044	146.43	0.93089	9.3995
0.00044044	150	0.93065	9.8722
0.00044044	153.57	0.93039	10.344
0.00044044	157.14	0.93013	10.812
0.00044044	160.71	0.92985	11.278
0.00044044	164.29	0.92956	11.739
0.00044044	167.86	0.92927	12.196
0.00044044	171.43	0.92896	12.647
0.00044044	175	0.92864	13.093
0.00044044	178.57	0.92832	13.532
0.00044044	182.14	0.92798	13.964
0.00044044	185.71	0.92764	14.39
0.00044044	189.29	0.92728	14.809
0.00044044	192.86	0.92692	15.22
0.00044044	196.43	0.92655	15.625
0.00044044	200	0.92616	16.022
0.00044044	203.57	0.92578	16.412
0.00044044	207.14	0.92538	16.794
0.00044044	210.71	0.92497	17.17
0.00044044	214.29	0.92456	17.538
0.00044044	217.86	0.92414	17.899
0.00044044	221.43	0.92371	18.254
0.00044044	225	0.92327	18.601
0.00044044	228.57	0.92283	18.943
0.00044044	232.14	0.92238	19.277
0.00044044	235.71	0.92193	19.606
0.00044044	239.29	0.92146	19.928
0.00044044	242.86	0.92099	20.244
0.00044044	246.43	0.92051	20.554
0.00044044	250	0.92003	20.859
0.00044044	253.57	0.91954	21.158
0.00044044	257.14	0.91905	21.452
0.00044044	260.71	0.91855	21.74
0.00044044	264.29	0.91804	22.024
0.00044044	267.86	0.91753	22.302
0.00044044	271.43	0.91701	22.576
0.00044044	275	0.91649	22.845
0.00056761	100	0.93309	3.7193
0.00056761	103.57	0.93298	4.0883
0.00056761	107.14	0.93287	4.4734
0.00056761	110.71	0.93274	4.8737
0.00056761	114.29	0.93261	5.2879
0.00056761	117.86	0.93246	5.7145
0.00056761	121.43	0.9323	6.1522
0.00056761	125	0.93214	6.5993
0.00056761	128.57	0.93196	7.0545
0.00056761	132.14	0.93177	7.516
0.00056761	135.71	0.93157	7.9826
0.00056761	139.29	0.93136	8.4527
0.00056761	142.86	0.93114	8.9249
0.00056761	146.43	0.9309	9.3979
0.00056761	150	0.93066	9.8706
0.00056761	153.57	0.9304	10.342
0.00056761	157.14	0.93014	10.811
0.00056761	160.71	0.92986	11.276
0.00056761	164.29	0.92957	11.737
0.00056761	167.86	0.92928	12.194
0.00056761	171.43	0.92897	12.645
0.00056761	175	0.92865	13.09
0.00056761	178.57	0.92833	13.529
0.00056761	182.14	0.92799	13.962
0.00056761	185.71	0.92765	14.388
0.00056761	189.29	0.92729	14.806
0.00056761	192.86	0.92693	15.218
0.00056761	196.43	0.92656	15.622
0.00056761	200	0.92618	16.019
0.00056761	203.57	0.92579	16.409
0.00056761	207.14	0.92539	16.792
0.00056761	210.71	0.92499	17.167
0.00056761	214.29	0.92457	17.535
0.00056761	217.86	0.92415	17.896
0.00056761	221.43	0.92372	18.251
0.00056761	225	0.92329	18.599
0.00056761	228.57	0.92284	18.94
0.00056761	232.14	0.9224	19.274
0.00056761	235.71	0.92194	19.602
0.00056761	239.29	0.92147	19.925
0.00056761	242.86	0.921	20.241
0.00056761	246.43	0.92053	20.551
0.00056761	250	0.92005	20.856
0.00056761	253.57	0.91956	21.155
0.00056761	257.14	0.91906	21.448
0.00056761	260.71	0.91856	21.737
0.00056761	264.29	0.91805	22.02
0.00056761	267.86	0.91754	22.299
0.00056761	271.43	0.91702	22.573
0.00056761	275	0.9165	22.842
0.0007315	100	0.93311	3.7184
0.0007315	103.57	0.933	4.0873
0.0007315	107.14	0.93288	4.4724
0.0007315	110.71	0.93276	4.8726
0.0007315	114.29	0.93262	5.2867
0.0007315	117.86	0.93248	5.7132
0.0007315	121.43	0.93232	6.1507
0.0007315	125	0.93215	6.5978
0.0007315	128.57	0.93197	7.0528
0.0007315	132.14	0.93178	7.5143
0.0007315	135.71	0.93158	7.9808
0.0007315	139.29	0.93137	8.4508
0.0007315	142.86	0.93115	8.9229
0.0007315	146.43	0.93092	9.3958
0.0007315	150	0.93067	9.8684
0.0007315	153.57	0.93042	10.34
0.0007315	157.14	0.93015	10.808
0.0007315	160.71	0.92988	11.274
0.0007315	164.29	0.92959	11.735
0.0007315	167.86	0.92929	12.191
0.0007315	171.43	0.92899	12.642
0.0007315	175	0.92867	13.088
0.0007315	178.57	0.92834	13.527
0.0007315	182.14	0.92801	13.959
0.0007315	185.71	0.92766	14.385
0.0007315	189.29	0.92731	14.803
0.0007315	192.86	0.92695	15.215
0.0007315	196.43	0.92657	15.619
0.0007315	200	0.92619	16.016
0.0007315	203.57	0.9258	16.406
0.0007315	207.14	0.92541	16.788
0.0007315	210.71	0.925	17.163
0.0007315	214.29	0.92459	17.532
0.0007315	217.86	0.92417	17.893
0.0007315	221.43	0.92374	18.247
0.0007315	225	0.9233	18.595
0.0007315	228.57	0.92286	18.936
0.0007315	232.14	0.92241	19.27
0.0007315	235.71	0.92196	19.599
0.0007315	239.29	0.92149	19.921
0.0007315	242.86	0.92102	20.237
0.0007315	246.43	0.92055	20.547
0.0007315	250	0.92006	20.851
0.0007315	253.57	0.91957	21.15
0.0007315	257.14	0.91908	21.444
0.0007315	260.71	0.91858	21.733
0.0007315	264.29	0.91807	22.016
0.0007315	267.86	0.91756	22.295
0.0007315	271.43	0.91704	22.568
0.0007315	275	0.91652	22.837
0.0009427	100	0.93312	3.7173
0.0009427	103.57	0.93302	4.086
0.0009427	107.14	0.9329	4.471
0.0009427	110.71	0.93278	4.8711
0.0009427	114.29	0.93264	5.2851
0.0009427	117.86	0.9325	5.7115
0.0009427	121.43	0.93234	6.1489
0.0009427	125	0.93217	6.5959
0.0009427	128.57	0.93199	7.0508
0.0009427	132.14	0.9318	7.5121
0.0009427	135.71	0.9316	7.9785
0.0009427	139.29	0.93139	8.4483
0.0009427	142.86	0.93117	8.9203
0.0009427	146.43	0.93094	9.3931
0.0009427	150	0.93069	9.8656
0.0009427	153.57	0.93044	10.337
0.0009427	157.14	0.93017	10.805
0.0009427	160.71	0.9299	11.27
0.0009427	164.29	0.92961	11.732
0.0009427	167.86	0.92931	12.188
0.0009427	171.43	0.92901	12.639
0.0009427	175	0.92869	13.084
0.0009427	178.57	0.92836	13.523
0.0009427	182.14	0.92803	13.955
0.0009427	185.71	0.92768	14.381
0.0009427	189.29	0.92733	14.799
0.0009427	192.86	0.92697	15.211
0.0009427	196.43	0.92659	15.615
0.0009427	200	0.92621	16.012
0.0009427	203.57	0.92583	16.401
0.0009427	207.14	0.92543	16.784
0.0009427	210.71	0.92502	17.159
0.0009427	214.29	0.92461	17.527
0.0009427	217.86	0.92419	17.888
0.0009427	221.43	0.92376	18.242
0.0009427	225	0.92333	18.59
0.0009427	228.57	0.92288	18.931
0.0009427	232.14	0.92243	19.265
0.0009427	235.71	0.92198	19.594
0.0009427	239.29	0.92151	19.916
0.0009427	242.86	0.92104	20.232
0.0009427	246.43	0.92057	20.542
0.0009427	250	0.92008	20.846
0.0009427	253.57	0.9196	21.145
0.0009427	257.14	0.9191	21.439
0.0009427	260.71	0.9186	21.727
0.0009427	264.29	0.91809	22.011
0.0009427	267.86	0.91758	22.289
0.0009427	271.43	0.91706	22.563
0.0009427	275	0.91654	22.832
0.0012149	100	0.93315	3.7158
0.0012149	103.57	0.93304	4.0844
0.0012149	107.14	0.93293	4.4692
0.0012149	110.71	0.9328	4.8692
0.0012149	114.29	0.93267	5.283
0.0012149	117.86	0.93252	5.7093
0.0012149	121.43	0.93236	6.1466
0.0012149	125	0.9322	6.5933
0.0012149	128.57	0.93202	7.0481
0.0012149	132.14	0.93183	7.5093
0.0012149	135.71	0.93163	7.9755
0.0012149	139.29	0.93142	8.4452
0.0012149	142.86	0.93119	8.917
0.0012149	146.43	0.93096	9.3897
0.0012149	150	0.93072	9.862
0.0012149	153.57	0.93046	10.333
0.0012149	157.14	0.9302	10.801
0.0012149	160.71	0.92992	11.266
0.0012149	164.29	0.92964	11.727
0.0012149	167.86	0.92934	12.183
0.0012149	171.43	0.92903	12.634
0.0012149	175	0.92872	13.079
0.0012149	178.57	0.92839	13.518
0.0012149	182.14	0.92805	13.95
0.0012149	185.71	0.92771	14.376
0.0012149	189.29	0.92736	14.794
0.0012149	192.86	0.92699	15.205
0.0012149	196.43	0.92662	15.609
0.0012149	200	0.92624	16.006
0.0012149	203.57	0.92585	16.396
0.0012149	207.14	0.92546	16.778
0.0012149	210.71	0.92505	17.153
0.0012149	214.29	0.92464	17.521
0.0012149	217.86	0.92422	17.882
0.0012149	221.43	0.92379	18.236
0.0012149	225	0.92335	18.584
0.0012149	228.57	0.92291	18.925
0.0012149	232.14	0.92246	19.259
0.0012149	235.71	0.922	19.587
0.0012149	239.29	0.92154	19.909
0.0012149	242.86	0.92107	20.225
0.0012149	246.43	0.9206	20.535
0.0012149	250	0.92011	20.839
0.0012149	253.57	0.91962	21.138
0.0012149	257.14	0.91913	21.432
0.0012149	260.71	0.91863	21.72
0.0012149	264.29	0.91812	22.004
0.0012149	267.86	0.91761	22.282
0.0012149	271.43	0.91709	22.556
0.0012149	275	0.91657	22.825
0.0015657	100	0.93318	3.7139
0.0015657	103.57	0.93307	4.0823
0.0015657	107.14	0.93296	4.467
0.0015657	110.71	0.93283	4.8668
0.0015657	114.29	0.9327	5.2804
0.0015657	117.86	0.93255	5.7064
0.0015657	121.43	0.9324	6.1435
