Press (GPa)	Temp (K)	Density (g/cm^-3)	dT/dP (K/GPa)
0.98182	260.2	1.3611	18.675
0.98182	262.83	1.3604	18.92
0.98182	265.45	1.3597	19.167
0.98182	268.08	1.3589	19.415
0.98182	270.71	1.3582	19.666
0.98182	273.33	1.3575	19.918
0.98182	275.96	1.3567	20.172
0.98182	278.59	1.356	20.427
0.98182	281.21	1.3552	20.684
0.98182	283.84	1.3544	20.942
0.98182	286.46	1.3537	21.203
0.98182	289.09	1.3529	21.465
0.98182	291.72	1.3521	21.73
0.98182	294.34	1.3513	21.997
0.98182	296.97	1.3505	22.266
0.98182	299.6	1.3497	22.536
0.98182	302.22	1.3489	22.808
0.98182	304.85	1.3481	23.082
0.98182	307.47	1.3473	23.358
0.98182	310.1	1.3464	23.635
0.98182	312.73	1.3456	23.916
0.98182	315.35	1.3448	24.199
0.98182	317.98	1.3439	24.484
0.98182	320.61	1.343	24.771
0.98182	323.23	1.3422	25.06
0.98182	325.86	1.3413	25.351
0.98182	328.48	1.3404	25.644
0.98182	331.11	1.3395	25.94
0.98182	333.74	1.3386	26.238
0.98182	336.36	1.3377	26.539
0.98182	338.99	1.3368	26.842
0.98182	341.62	1.3359	27.149
0.98182	344.24	1.335	27.46
0.98182	346.87	1.334	27.772
0.98182	349.49	1.3331	28.088
0.98182	352.12	1.3322	28.406
0.98182	354.75	1.3312	28.727
0.98182	357.37	1.3302	29.05
0.98182	360	1.3293	29.375
1	100	1.3927	6.2571
1	102.63	1.3924	6.4263
1	105.25	1.3921	6.5958
1	107.88	1.3918	6.7659
1	110.51	1.3915	6.9366
1	113.13	1.3912	7.1083
1	115.76	1.3909	7.281
1	118.38	1.3905	7.4549
1	121.01	1.3902	7.6299
1	123.64	1.3899	7.8061
1	126.26	1.3895	7.9834
1	128.89	1.3891	8.1617
1	131.52	1.3888	8.341
1	134.14	1.3884	8.5212
1	136.77	1.388	8.7021
1	139.39	1.3877	8.8838
1	142.02	1.3873	9.0663
1	144.65	1.3869	9.2496
1	147.27	1.3865	9.4338
1	149.9	1.386	9.6189
1	152.53	1.3856	9.8051
1	155.15	1.3852	9.9925
1	157.78	1.3848	10.181
1	160.4	1.3843	10.371
1	163.03	1.3839	10.562
1	165.66	1.3834	10.755
1	168.28	1.383	10.949
1	170.91	1.3825	11.144
1	173.54	1.382	11.34
1	176.16	1.3815	11.537
1	178.79	1.381	11.736
1	181.41	1.3805	11.936
1	184.04	1.38	12.136
1	186.67	1.3795	12.338
1	189.29	1.379	12.542
1	191.92	1.3785	12.746
1	194.55	1.378	12.952
1	197.17	1.3774	13.159
1	199.8	1.3769	13.367
1	202.42	1.3763	13.577
1	205.05	1.3758	13.788
1	207.68	1.3752	14
1	210.3	1.3746	14.214
1	212.93	1.374	14.43
1	215.56	1.3735	14.646
1	218.18	1.3729	14.864
1	220.81	1.3723	15.084
1	223.43	1.3717	15.304
1	226.06	1.3711	15.527
1	228.69	1.3704	15.75
1	231.31	1.3698	15.975
1	233.94	1.3692	16.201
1	236.57	1.3685	16.429
1	239.19	1.3679	16.658
1	241.82	1.3672	16.889
1	244.44	1.3666	17.121
1	247.07	1.3659	17.355
1	249.7	1.3652	17.59
1	252.32	1.3646	17.827
1	254.95	1.3639	18.066
1	257.58	1.3632	18.306
1	260.2	1.3625	18.547
1	262.83	1.3618	18.791
1	265.45	1.3611	19.035
1	268.08	1.3604	19.282
1	270.71	1.3596	19.53
1	273.33	1.3589	19.78
1	275.96	1.3582	20.031
1	278.59	1.3574	20.284
1	281.21	1.3567	20.539
1	283.84	1.3559	20.795
1	286.46	1.3551	21.053
1	289.09	1.3544	21.313
1	291.72	1.3536	21.576
1	294.34	1.3528	21.84
1	296.97	1.352	22.106
1	299.6	1.3512	22.374
1	302.22	1.3504	22.643
1	304.85	1.3496	22.915
1	307.47	1.3488	23.187
1	310.1	1.3479	23.463
1	312.73	1.3471	23.74
1	315.35	1.3463	24.02
1	317.98	1.3454	24.302
1	320.61	1.3446	24.586
1	323.23	1.3437	24.872
1	325.86	1.3428	25.16
1	328.48	1.342	25.45
1	331.11	1.3411	25.742
1	333.74	1.3402	26.036
1	336.36	1.3393	26.333
1	338.99	1.3384	26.633
1	341.62	1.3375	26.936
1	344.24	1.3366	27.242
1	346.87	1.3356	27.551
1	349.49	1.3347	27.863
1	352.12	1.3338	28.177
1	354.75	1.3328	28.493
1	357.37	1.3319	28.812
1	360	1.3309	29.133
1.0182	100	1.3939	6.2163
1.0182	102.63	1.3936	6.3845
1.0182	105.25	1.3933	6.553
1.0182	107.88	1.393	6.7221
1.0182	110.51	1.3927	6.8919
1.0182	113.13	1.3924	7.0626
1.0182	115.76	1.3921	7.2343
1.0182	118.38	1.3918	7.4072
1.0182	121.01	1.3914	7.5812
1.0182	123.64	1.3911	7.7564
1.0182	126.26	1.3907	7.9326
1.0182	128.89	1.3904	8.1099
1.0182	131.52	1.39	8.2881
1.0182	134.14	1.3897	8.4671
1.0182	136.77	1.3893	8.647
1.0182	139.39	1.3889	8.8275
1.0182	142.02	1.3885	9.0089
1.0182	144.65	1.3881	9.1911
1.0182	147.27	1.3877	9.3741
1.0182	149.9	1.3873	9.5581
1.0182	152.53	1.3869	9.7432
1.0182	155.15	1.3865	9.9295
1.0182	157.78	1.386	10.117
1.0182	160.4	1.3856	10.306
1.0182	163.03	1.3852	10.496
1.0182	165.66	1.3847	10.687
1.0182	168.28	1.3842	10.879
1.0182	170.91	1.3838	11.073
1.0182	173.54	1.3833	11.268
1.0182	176.16	1.3828	11.464
1.0182	178.79	1.3823	11.662
1.0182	181.41	1.3818	11.86
1.0182	184.04	1.3813	12.059
1.0182	186.67	1.3808	12.26
1.0182	189.29	1.3803	12.462
1.0182	191.92	1.3798	12.665
1.0182	194.55	1.3793	12.869
1.0182	197.17	1.3787	13.075
1.0182	199.8	1.3782	13.281
1.0182	202.42	1.3776	13.49
1.0182	205.05	1.3771	13.699
1.0182	207.68	1.3765	13.91
1.0182	210.3	1.376	14.123
1.0182	212.93	1.3754	14.336
1.0182	215.56	1.3748	14.551
1.0182	218.18	1.3742	14.768
1.0182	220.81	1.3736	14.986
1.0182	223.43	1.373	15.205
1.0182	226.06	1.3724	15.425
1.0182	228.69	1.3718	15.647
1.0182	231.31	1.3712	15.87
1.0182	233.94	1.3705	16.095
1.0182	236.57	1.3699	16.321
1.0182	239.19	1.3693	16.548
1.0182	241.82	1.3686	16.777
1.0182	244.44	1.368	17.007
1.0182	247.07	1.3673	17.239
1.0182	249.7	1.3666	17.472
1.0182	252.32	1.366	17.708
1.0182	254.95	1.3653	17.944
1.0182	257.58	1.3646	18.182
1.0182	260.2	1.3639	18.422
1.0182	262.83	1.3632	18.663
1.0182	265.45	1.3625	18.906
1.0182	268.08	1.3618	19.15
1.0182	270.71	1.361	19.396
1.0182	273.33	1.3603	19.644
1.0182	275.96	1.3596	19.893
1.0182	278.59	1.3588	20.144
1.0182	281.21	1.3581	20.396
1.0182	283.84	1.3573	20.65
1.0182	286.46	1.3566	20.906
1.0182	289.09	1.3558	21.164
1.0182	291.72	1.355	21.423
1.0182	294.34	1.3543	21.685
1.0182	296.97	1.3535	21.949
1.0182	299.6	1.3527	22.214
1.0182	302.22	1.3519	22.481
1.0182	304.85	1.3511	22.75
1.0182	307.47	1.3503	23.02
1.0182	310.1	1.3494	23.293
1.0182	312.73	1.3486	23.567
1.0182	315.35	1.3478	23.845
1.0182	317.98	1.3469	24.124
1.0182	320.61	1.3461	24.405
1.0182	323.23	1.3452	24.688
1.0182	325.86	1.3444	24.972
1.0182	328.48	1.3435	25.259
1.0182	331.11	1.3426	25.547
1.0182	333.74	1.3417	25.838
1.0182	336.36	1.3408	26.132
1.0182	338.99	1.3399	26.428
1.0182	341.62	1.339	26.728
1.0182	344.24	1.3381	27.03
1.0182	346.87	1.3372	27.335
1.0182	349.49	1.3363	27.642
1.0182	352.12	1.3354	27.952
1.0182	354.75	1.3344	28.265
1.0182	357.37	1.3335	28.58
1.0182	360	1.3325	28.897
1.0364	100	1.3951	6.176
1.0364	102.63	1.3948	6.3432
1.0364	105.25	1.3945	6.5108
1.0364	107.88	1.3942	6.6789
1.0364	110.51	1.3939	6.8477
1.0364	113.13	1.3936	7.0174
1.0364	115.76	1.3933	7.1882
1.0364	118.38	1.393	7.3601
1.0364	121.01	1.3927	7.5331
1.0364	123.64	1.3923	7.7072
1.0364	126.26	1.392	7.8825
1.0364	128.89	1.3916	8.0587
1.0364	131.52	1.3913	8.2358
1.0364	134.14	1.3909	8.4138
1.0364	136.77	1.3905	8.5925
1.0364	139.39	1.3902	8.772
1.0364	142.02	1.3898	8.9523
1.0364	144.65	1.3894	9.1333
1.0364	147.27	1.389	9.3153
1.0364	149.9	1.3886	9.4982
1.0364	152.53	1.3882	9.6821
1.0364	155.15	1.3877	9.8672
1.0364	157.78	1.3873	10.053
1.0364	160.4	1.3869	10.241
1.0364	163.03	1.3864	10.43
1.0364	165.66	1.386	10.62
1.0364	168.28	1.3855	10.811
1.0364	170.91	1.3851	11.004
1.0364	173.54	1.3846	11.197
1.0364	176.16	1.3841	11.392
1.0364	178.79	1.3836	11.588
1.0364	181.41	1.3831	11.785
1.0364	184.04	1.3826	11.983
1.0364	186.67	1.3821	12.183
1.0364	189.29	1.3816	12.383
1.0364	191.92	1.3811	12.585
1.0364	194.55	1.3806	12.787
1.0364	197.17	1.38	12.992
1.0364	199.8	1.3795	13.197
1.0364	202.42	1.379	13.404
1.0364	205.05	1.3784	13.612
1.0364	207.68	1.3778	13.821
1.0364	210.3	1.3773	14.032
1.0364	212.93	1.3767	14.245
1.0364	215.56	1.3761	14.458
1.0364	218.18	1.3755	14.673
1.0364	220.81	1.375	14.889
1.0364	223.43	1.3744	15.106
1.0364	226.06	1.3737	15.325
1.0364	228.69	1.3731	15.545
1.0364	231.31	1.3725	15.767
1.0364	233.94	1.3719	15.989
1.0364	236.57	1.3713	16.214
1.0364	239.19	1.3706	16.439
1.0364	241.82	1.37	16.667
1.0364	244.44	1.3693	16.895
1.0364	247.07	1.3687	17.125
1.0364	249.7	1.368	17.357
1.0364	252.32	1.3673	17.59
1.0364	254.95	1.3667	17.824
1.0364	257.58	1.366	18.061
1.0364	260.2	1.3653	18.298
1.0364	262.83	1.3646	18.537
1.0364	265.45	1.3639	18.778
1.0364	268.08	1.3632	19.02
1.0364	270.71	1.3625	19.264
1.0364	273.33	1.3617	19.509
1.0364	275.96	1.361	19.757
1.0364	278.59	1.3603	20.005
1.0364	281.21	1.3595	20.255
1.0364	283.84	1.3588	20.507
1.0364	286.46	1.358	20.761
1.0364	289.09	1.3573	21.016
1.0364	291.72	1.3565	21.274
1.0364	294.34	1.3557	21.533
1.0364	296.97	1.3549	21.794
1.0364	299.6	1.3541	22.057
1.0364	302.22	1.3533	22.322
1.0364	304.85	1.3525	22.588
1.0364	307.47	1.3517	22.855
1.0364	310.1	1.3509	23.125
1.0364	312.73	1.3501	23.397
1.0364	315.35	1.3493	23.672
1.0364	317.98	1.3484	23.948
1.0364	320.61	1.3476	24.226
1.0364	323.23	1.3467	24.506
1.0364	325.86	1.3459	24.788
1.0364	328.48	1.345	25.071
1.0364	331.11	1.3441	25.356
1.0364	333.74	1.3433	25.644
1.0364	336.36	1.3424	25.934
1.0364	338.99	1.3415	26.227
1.0364	341.62	1.3406	26.523
1.0364	344.24	1.3397	26.822
1.0364	346.87	1.3388	27.123
1.0364	349.49	1.3379	27.427
1.0364	352.12	1.3369	27.733
1.0364	354.75	1.336	28.042
1.0364	357.37	1.3351	28.353
1.0364	360	1.3341	28.667
1.0545	100	1.3963	6.1362
1.0545	102.63	1.396	6.3024
1.0545	105.25	1.3958	6.469
1.0545	107.88	1.3955	6.6362
1.0545	110.51	1.3952	6.8041
1.0545	113.13	1.3949	6.9729
1.0545	115.76	1.3945	7.1427
1.0545	118.38	1.3942	7.3135
1.0545	121.01	1.3939	7.4856
1.0545	123.64	1.3936	7.6587
1.0545	126.26	1.3932	7.8329
1.0545	128.89	1.3929	8.0081
1.0545	131.52	1.3925	8.1842
1.0545	134.14	1.3922	8.3611
1.0545	136.77	1.3918	8.5388
1.0545	139.39	1.3914	8.7172
1.0545	142.02	1.391	8.8963
1.0545	144.65	1.3906	9.0763
1.0545	147.27	1.3902	9.2571
1.0545	149.9	1.3898	9.4389
1.0545	152.53	1.3894	9.6218
1.0545	155.15	1.389	9.8057
1.0545	157.78	1.3886	9.9909
1.0545	160.4	1.3881	10.177
1.0545	163.03	1.3877	10.365
1.0545	165.66	1.3872	10.554
1.0545	168.28	1.3868	10.744
1.0545	170.91	1.3863	10.935
1.0545	173.54	1.3859	11.128
1.0545	176.16	1.3854	11.321
1.0545	178.79	1.3849	11.516
1.0545	181.41	1.3844	11.712
1.0545	184.04	1.3839	11.908
1.0545	186.67	1.3834	12.106
1.0545	189.29	1.3829	12.305
1.0545	191.92	1.3824	12.506
1.0545	194.55	1.3819	12.707
1.0545	197.17	1.3813	12.91
1.0545	199.8	1.3808	13.114
1.0545	202.42	1.3803	13.319
1.0545	205.05	1.3797	13.526
1.0545	207.68	1.3792	13.734
1.0545	210.3	1.3786	13.943
1.0545	212.93	1.378	14.154
1.0545	215.56	1.3775	14.366
1.0545	218.18	1.3769	14.579
1.0545	220.81	1.3763	14.794
1.0545	223.43	1.3757	15.01
1.0545	226.06	1.3751	15.227
1.0545	228.69	1.3745	15.445
1.0545	231.31	1.3739	15.665
1.0545	233.94	1.3732	15.886
1.0545	236.57	1.3726	16.108
1.0545	239.19	1.372	16.332
1.0545	241.82	1.3713	16.558
1.0545	244.44	1.3707	16.784
1.0545	247.07	1.37	17.013
1.0545	249.7	1.3694	17.242
1.0545	252.32	1.3687	17.474
1.0545	254.95	1.368	17.706
1.0545	257.58	1.3674	17.941
1.0545	260.2	1.3667	18.176
1.0545	262.83	1.366	18.413
1.0545	265.45	1.3653	18.652
1.0545	268.08	1.3646	18.892
1.0545	270.71	1.3639	19.134
1.0545	273.33	1.3631	19.377
1.0545	275.96	1.3624	19.622
1.0545	278.59	1.3617	19.869
1.0545	281.21	1.3609	20.117
1.0545	283.84	1.3602	20.366
1.0545	286.46	1.3594	20.618
1.0545	289.09	1.3587	20.871
1.0545	291.72	1.3579	21.126
1.0545	294.34	1.3572	21.383
1.0545	296.97	1.3564	21.642
1.0545	299.6	1.3556	21.903
1.0545	302.22	1.3548	22.164
1.0545	304.85	1.354	22.428
1.0545	307.47	1.3532	22.693
1.0545	310.1	1.3524	22.96
1.0545	312.73	1.3516	23.23
1.0545	315.35	1.3508	23.502
1.0545	317.98	1.3499	23.775
1.0545	320.61	1.3491	24.051
1.0545	323.23	1.3482	24.328
1.0545	325.86	1.3474	24.607
1.0545	328.48	1.3465	24.887
1.0545	331.11	1.3457	25.169
1.0545	333.74	1.3448	25.454
1.0545	336.36	1.3439	25.741
1.0545	338.99	1.343	26.03
1.0545	341.62	1.3421	26.323
1.0545	344.24	1.3412	26.618
1.0545	346.87	1.3403	26.916
1.0545	349.49	1.3394	27.217
1.0545	352.12	1.3385	27.52
1.0545	354.75	1.3376	27.825
1.0545	357.37	1.3366	28.132
1.0545	360	1.3357	28.442
1.0727	100	1.3975	6.0968
1.0727	102.63	1.3973	6.2621
1.0727	105.25	1.397	6.4278
1.0727	107.88	1.3967	6.594
1.0727	110.51	1.3964	6.761
1.0727	113.13	1.3961	6.9288
1.0727	115.76	1.3958	7.0977
1.0727	118.38	1.3954	7.2676
1.0727	121.01	1.3951	7.4387
1.0727	123.64	1.3948	7.6108
1.0727	126.26	1.3944	7.784
1.0727	128.89	1.3941	7.9582
1.0727	131.52	1.3937	8.1332
1.0727	134.14	1.3934	8.3091
1.0727	136.77	1.393	8.4857
1.0727	139.39	1.3926	8.663
1.0727	142.02	1.3923	8.8411
1.0727	144.65	1.3919	9.02
1.0727	147.27	1.3915	9.1998
1.0727	149.9	1.3911	9.3805
1.0727	152.53	1.3907	9.5622
1.0727	155.15	1.3902	9.7451
1.0727	157.78	1.3898	9.9291
1.0727	160.4	1.3894	10.114
1.0727	163.03	1.3889	10.301
1.0727	165.66	1.3885	10.488
1.0727	168.28	1.3881	10.677
1.0727	170.91	1.3876	10.867
1.0727	173.54	1.3871	11.059
1.0727	176.16	1.3867	11.251
1.0727	178.79	1.3862	11.444
1.0727	181.41	1.3857	11.639
1.0727	184.04	1.3852	11.834
1.0727	186.67	1.3847	12.031
1.0727	189.29	1.3842	12.229
1.0727	191.92	1.3837	12.428
1.0727	194.55	1.3832	12.628
1.0727	197.17	1.3826	12.829
1.0727	199.8	1.3821	13.032
1.0727	202.42	1.3816	13.236
1.0727	205.05	1.381	13.441
1.0727	207.68	1.3805	13.647
1.0727	210.3	1.3799	13.855
1.0727	212.93	1.3793	14.064
1.0727	215.56	1.3788	14.275
1.0727	218.18	1.3782	14.487
1.0727	220.81	1.3776	14.7
1.0727	223.43	1.377	14.914
1.0727	226.06	1.3764	15.129
1.0727	228.69	1.3758	15.346
1.0727	231.31	1.3752	15.564
1.0727	233.94	1.3746	15.784
1.0727	236.57	1.374	16.005
1.0727	239.19	1.3733	16.227
1.0727	241.82	1.3727	16.45
1.0727	244.44	1.372	16.675
1.0727	247.07	1.3714	16.902
1.0727	249.7	1.3707	17.13
1.0727	252.32	1.3701	17.359
1.0727	254.95	1.3694	17.59
1.0727	257.58	1.3687	17.823
1.0727	260.2	1.368	18.056
1.0727	262.83	1.3674	18.291
1.0727	265.45	1.3667	18.528
1.0727	268.08	1.366	18.766
1.0727	270.71	1.3653	19.006
1.0727	273.33	1.3645	19.247
1.0727	275.96	1.3638	19.49
1.0727	278.59	1.3631	19.735
1.0727	281.21	1.3624	19.98
1.0727	283.84	1.3616	20.228
1.0727	286.46	1.3609	20.477
1.0727	289.09	1.3601	20.728
1.0727	291.72	1.3594	20.981
1.0727	294.34	1.3586	21.236
1.0727	296.97	1.3578	21.492
1.0727	299.6	1.357	21.75
1.0727	302.22	1.3563	22.01
1.0727	304.85	1.3555	22.271
1.0727	307.47	1.3547	22.533
1.0727	310.1	1.3539	22.798
1.0727	312.73	1.353	23.065
1.0727	315.35	1.3522	23.334
1.0727	317.98	1.3514	23.605
1.0727	320.61	1.3506	23.878
1.0727	323.23	1.3497	24.152
1.0727	325.86	1.3489	24.428
1.0727	328.48	1.348	24.706
1.0727	331.11	1.3472	24.985
1.0727	333.74	1.3463	25.267
1.0727	336.36	1.3454	25.551
1.0727	338.99	1.3446	25.838
1.0727	341.62	1.3437	26.127
1.0727	344.24	1.3428	26.42
1.0727	346.87	1.3419	26.715
1.0727	349.49	1.341	27.012
1.0727	352.12	1.3401	27.311
1.0727	354.75	1.3391	27.613
1.0727	357.37	1.3382	27.917
1.0727	360	1.3373	28.224
1.0909	100	1.3987	6.058
1.0909	102.63	1.3985	6.2223
1.0909	105.25	1.3982	6.3871
1.0909	107.88	1.3979	6.5524
1.0909	110.51	1.3976	6.7184
1.0909	113.13	1.3973	6.8853
1.0909	115.76	1.397	7.0532
1.0909	118.38	1.3967	7.2222
1.0909	121.01	1.3963	7.3923
1.0909	123.64	1.396	7.5635
1.0909	126.26	1.3957	7.7357
1.0909	128.89	1.3953	7.9089
1.0909	131.52	1.395	8.0829
1.0909	134.14	1.3946	8.2577
1.0909	136.77	1.3942	8.4333
1.0909	139.39	1.3939	8.6095
1.0909	142.02	1.3935	8.7866
1.0909	144.65	1.3931	8.9644
1.0909	147.27	1.3927	9.1431
1.0909	149.9	1.3923	9.3227
1.0909	152.53	1.3919	9.5034
1.0909	155.15	1.3915	9.6851
1.0909	157.78	1.3911	9.868
1.0909	160.4	1.3906	10.052
1.0909	163.03	1.3902	10.237
1.0909	165.66	1.3898	10.424
1.0909	168.28	1.3893	10.612
1.0909	170.91	1.3889	10.801
1.0909	173.54	1.3884	10.991
1.0909	176.16	1.3879	11.182
1.0909	178.79	1.3874	11.374
1.0909	181.41	1.387	11.567
1.0909	184.04	1.3865	11.761
1.0909	186.67	1.386	11.957
1.0909	189.29	1.3855	12.153
1.0909	191.92	1.385	12.351
1.0909	194.55	1.3844	12.549
1.0909	197.17	1.3839	12.749
1.0909	199.8	1.3834	12.951
1.0909	202.42	1.3829	13.153
1.0909	205.05	1.3823	13.357
1.0909	207.68	1.3818	13.562
1.0909	210.3	1.3812	13.769
1.0909	212.93	1.3806	13.976
1.0909	215.56	1.3801	14.185
1.0909	218.18	1.3795	14.395
1.0909	220.81	1.3789	14.607
1.0909	223.43	1.3783	14.82
1.0909	226.06	1.3777	15.033
1.0909	228.69	1.3771	15.249
1.0909	231.31	1.3765	15.465
1.0909	233.94	1.3759	15.683
1.0909	236.57	1.3753	15.902
1.0909	239.19	1.3747	16.123
1.0909	241.82	1.374	16.345
1.0909	244.44	1.3734	16.568
1.0909	247.07	1.3727	16.792
1.0909	249.7	1.3721	17.019
1.0909	252.32	1.3714	17.246
1.0909	254.95	1.3708	17.475
1.0909	257.58	1.3701	17.706
1.0909	260.2	1.3694	17.938
1.0909	262.83	1.3687	18.171
1.0909	265.45	1.368	18.406
1.0909	268.08	1.3673	18.642
1.0909	270.71	1.3666	18.88
1.0909	273.33	1.3659	19.119
1.0909	275.96	1.3652	19.36
1.0909	278.59	1.3645	19.602
1.0909	281.21	1.3638	19.846
1.0909	283.84	1.363	20.091
1.0909	286.46	1.3623	20.338
1.0909	289.09	1.3615	20.587
1.0909	291.72	1.3608	20.838
1.0909	294.34	1.36	21.09
1.0909	296.97	1.3593	21.344
1.0909	299.6	1.3585	21.6
1.0909	302.22	1.3577	21.857
1.0909	304.85	1.3569	22.116
1.0909	307.47	1.3561	22.376
1.0909	310.1	1.3553	22.638
1.0909	312.73	1.3545	22.903
1.0909	315.35	1.3537	23.169
1.0909	317.98	1.3529	23.438
1.0909	320.61	1.3521	23.708
1.0909	323.23	1.3512	23.98
1.0909	325.86	1.3504	24.253
1.0909	328.48	1.3495	24.528
1.0909	331.11	1.3487	24.805
1.0909	333.74	1.3478	25.084
1.0909	336.36	1.347	25.365
1.0909	338.99	1.3461	25.649
1.0909	341.62	1.3452	25.936
1.0909	344.24	1.3443	26.225
1.0909	346.87	1.3434	26.517
1.0909	349.49	1.3425	26.812
1.0909	352.12	1.3416	27.108
1.0909	354.75	1.3407	27.407
1.0909	357.37	1.3398	27.708
1.0909	360	1.3388	28.011
1.1091	100	1.3999	6.0196
1.1091	102.63	1.3997	6.183
1.1091	105.25	1.3994	6.3469
1.1091	107.88	1.3991	6.5112
1.1091	110.51	1.3988	6.6764
1.1091	113.13	1.3985	6.8424
1.1091	115.76	1.3982	7.0094
1.1091	118.38	1.3979	7.1774
1.1091	121.01	1.3976	7.3466
1.1091	123.64	1.3972	7.5168
1.1091	126.26	1.3969	7.688
1.1091	128.89	1.3965	7.8602
1.1091	131.52	1.3962	8.0332
1.1091	134.14	1.3958	8.207
1.1091	136.77	1.3955	8.3815
1.1091	139.39	1.3951	8.5567
1.1091	142.02	1.3947	8.7327
1.1091	144.65	1.3943	8.9095
1.1091	147.27	1.3939	9.0871
1.1091	149.9	1.3935	9.2657
1.1091	152.53	1.3931	9.4453
1.1091	155.15	1.3927	9.626
1.1091	157.78	1.3923	9.8078
1.1091	160.4	1.3919	9.9908
1.1091	163.03	1.3915	10.175
1.1091	165.66	1.391	10.36
1.1091	168.28	1.3906	10.547
1.1091	170.91	1.3901	10.735
1.1091	173.54	1.3897	10.923
1.1091	176.16	1.3892	11.113
1.1091	178.79	1.3887	11.304
1.1091	181.41	1.3882	11.496
1.1091	184.04	1.3877	11.689
1.1091	186.67	1.3872	11.883
1.1091	189.29	1.3867	12.078
1.1091	191.92	1.3862	12.275
1.1091	194.55	1.3857	12.472
1.1091	197.17	1.3852	12.671
1.1091	199.8	1.3847	12.871
1.1091	202.42	1.3841	13.072
1.1091	205.05	1.3836	13.274
1.1091	207.68	1.3831	13.478
1.1091	210.3	1.3825	13.683
1.1091	212.93	1.3819	13.889
1.1091	215.56	1.3814	14.097
1.1091	218.18	1.3808	14.305
1.1091	220.81	1.3802	14.515
1.1091	223.43	1.3796	14.726
1.1091	226.06	1.3791	14.939
1.1091	228.69	1.3785	15.152
1.1091	231.31	1.3779	15.367
1.1091	233.94	1.3772	15.584
1.1091	236.57	1.3766	15.801
1.1091	239.19	1.376	16.02
1.1091	241.82	1.3754	16.24
1.1091	244.44	1.3747	16.462
1.1091	247.07	1.3741	16.685
1.1091	249.7	1.3734	16.909
1.1091	252.32	1.3728	17.135
1.1091	254.95	1.3721	17.362
1.1091	257.58	1.3715	17.591
1.1091	260.2	1.3708	17.821
1.1091	262.83	1.3701	18.052
1.1091	265.45	1.3694	18.285
1.1091	268.08	1.3687	18.519
1.1091	270.71	1.368	18.755
1.1091	273.33	1.3673	18.993
1.1091	275.96	1.3666	19.232
1.1091	278.59	1.3659	19.472
1.1091	281.21	1.3652	19.714
1.1091	283.84	1.3644	19.957
1.1091	286.46	1.3637	20.201
1.1091	289.09	1.3629	20.448
1.1091	291.72	1.3622	20.697
1.1091	294.34	1.3614	20.947
1.1091	296.97	1.3607	21.199
1.1091	299.6	1.3599	21.452
1.1091	302.22	1.3591	21.707
1.1091	304.85	1.3583	21.963
1.1091	307.47	1.3576	22.221
1.1091	310.1	1.3568	22.481
1.1091	312.73	1.356	22.743
1.1091	315.35	1.3552	23.007
1.1091	317.98	1.3543	23.273
1.1091	320.61	1.3535	23.541
1.1091	323.23	1.3527	23.81
1.1091	325.86	1.3519	24.081
1.1091	328.48	1.351	24.353
1.1091	331.11	1.3502	24.627
1.1091	333.74	1.3493	24.904
1.1091	336.36	1.3485	25.183
1.1091	338.99	1.3476	25.464
1.1091	341.62	1.3467	25.748
1.1091	344.24	1.3458	26.035
1.1091	346.87	1.3449	26.324
1.1091	349.49	1.3441	26.616
1.1091	352.12	1.3431	26.909
1.1091	354.75	1.3422	27.205
1.1091	357.37	1.3413	27.503
1.1091	360	1.3404	27.803
1.1273	100	1.4011	5.9817
1.1273	102.63	1.4009	6.1442
1.1273	105.25	1.4006	6.3071
1.1273	107.88	1.4003	6.4706
1.1273	110.51	1.4	6.6348
1.1273	113.13	1.3997	6.7999
1.1273	115.76	1.3994	6.966
1.1273	118.38	1.3991	7.1331
1.1273	121.01	1.3988	7.3014
1.1273	123.64	1.3984	7.4706
1.1273	126.26	1.3981	7.6409
1.1273	128.89	1.3978	7.812
1.1273	131.52	1.3974	7.984
1.1273	134.14	1.3971	8.1568
1.1273	136.77	1.3967	8.3303
1.1273	139.39	1.3963	8.5045
1.1273	142.02	1.396	8.6795
1.1273	144.65	1.3956	8.8552
1.1273	147.27	1.3952	9.0318
1.1273	149.9	1.3948	9.2094
1.1273	152.53	1.3944	9.3879
1.1273	155.15	1.394	9.5675
1.1273	157.78	1.3936	9.7483
1.1273	160.4	1.3931	9.9302
1.1273	163.03	1.3927	10.113
1.1273	165.66	1.3923	10.298
1.1273	168.28	1.3918	10.483
1.1273	170.91	1.3914	10.669
1.1273	173.54	1.3909	10.857
1.1273	176.16	1.3904	11.046
1.1273	178.79	1.39	11.235
1.1273	181.41	1.3895	11.426
1.1273	184.04	1.389	11.618
1.1273	186.67	1.3885	11.811
1.1273	189.29	1.388	12.005
1.1273	191.92	1.3875	12.2
1.1273	194.55	1.387	12.396
1.1273	197.17	1.3865	12.593
1.1273	199.8	1.386	12.792
1.1273	202.42	1.3854	12.991
1.1273	205.05	1.3849	13.193
1.1273	207.68	1.3844	13.395
1.1273	210.3	1.3838	13.598
1.1273	212.93	1.3832	13.803
1.1273	215.56	1.3827	14.009
1.1273	218.18	1.3821	14.216
1.1273	220.81	1.3815	14.425
1.1273	223.43	1.381	14.635
1.1273	226.06	1.3804	14.846
1.1273	228.69	1.3798	15.058
